,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2022-02-20,Sun,Matchweek 27,Away,L 0–1,Wolves,West Ham,N,"LW,WB",15,12,18,66.7,171,39,6,7,85.7,6,8,75.0,0,3,0.0,0,0.0,0.0,1,1,1,0,1,/en/matches/b1dcaf8d/West-Ham-United-Wolverhampton-Wanderers-February-27-2022-Premier-League
1,2022-02-20,Sat,Matchweek 28,Home,L 0–2,Wolves,Crystal Palace,Y,AM,62,20,30,66.7,341,44,9,11,81.8,8,14,57.1,2,3,66.7,0,0.1,0.0,3,0,0,0,0,/en/matches/9ccef73f/Wolverhampton-Wanderers-Crystal-Palace-March-5-2022-Premier-League
2,2022-02-20,Thu,Matchweek 19,Home,W 4–0,Wolves,Watford,N,AM,30,19,20,95.0,318,93,8,8,100.0,7,7,100.0,2,2,100.0,0,0.2,0.2,1,0,2,1,3,/en/matches/d0ee0e9a/Wolverhampton-Wanderers-Watford-March-10-2022-Premier-League
3,2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022-02-20,Sat,Matchweek 31,Home,W 2–1,Wolves,Aston Villa,N,AM,16,5,10,50.0,66,17,4,4,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/320d3dfe/Wolverhampton-Wanderers-Aston-Villa-April-2-2022-Premier-League
5,2022-02-20,Fri,Matchweek 32,Away,L 0–1,Wolves,Newcastle Utd,N,AM,13,13,15,86.7,143,51,11,11,100.0,0,0,,1,3,33.3,0,0.0,0.0,0,0,0,0,0,/en/matches/739d8264/Newcastle-United-Wolverhampton-Wanderers-April-8-2022-Premier-League
6,2022-02-20,Sun,Matchweek 34,Away,L 0–1,Wolves,Burnley,N,"LW,FW",24,14,16,87.5,187,15,4,4,100.0,7,7,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/99d0fee1/Burnley-Wolverhampton-Wanderers-April-24-2022-Premier-League
7,2022-02-20,Sat,Matchweek 35,Home,L 0–3,Wolves,Brighton,N,LW,45,12,18,66.7,178,48,9,10,90.0,2,6,33.3,1,2,50.0,0,0.0,0.1,1,1,1,1,1,/en/matches/b800c4ba/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-30-2022-Premier-League
8,2022-02-20,Sat,Matchweek 36,Away,D 2–2,Wolves,Chelsea,Y,FW,69,13,21,61.9,250,67,5,8,62.5,4,8,50.0,3,3,100.0,0,0.3,0.2,2,0,0,0,1,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League
9,2022-02-20,Wed,Matchweek 33,Home,L 1–5,Wolves,Manchester City,Y,FW,71,27,34,79.4,489,72,11,11,100.0,14,16,87.5,2,5,40.0,1,0.3,0.1,3,1,0,0,0,/en/matches/a93c0c92/Wolverhampton-Wanderers-Manchester-City-May-11-2022-Premier-League
10,2022-02-20,Sun,Matchweek 37,Home,D 1–1,Wolves,Norwich City,Y,AM,74,31,36,86.1,464,69,19,20,95.0,8,9,88.9,2,4,50.0,0,0.0,0.0,1,1,0,0,3,/en/matches/7f0d5ca8/Wolverhampton-Wanderers-Norwich-City-May-15-2022-Premier-League
11,2022-02-20,Sun,Matchweek 38,Away,L 1–3,Wolves,Liverpool,Y,FW,21,8,11,72.7,110,7,6,7,85.7,2,3,66.7,0,1,0.0,0,0.1,0.1,1,0,0,0,0,/en/matches/8b0f3e28/Liverpool-Wolverhampton-Wanderers-May-22-2022-Premier-League
