,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-02-20,Sun,Premier League,Matchweek 26,Home,W 2–1,Wolves,Leicester City,N,AM,10,0,0,0,0,1,0,0,0,7,1,1,0,0.1,0.1,0.0,2,0,3,4,75.0,1,6,2,0,0,/en/matches/63d95af6/Wolverhampton-Wanderers-Leicester-City-February-20-2022-Premier-League,1.0,0.5,0.5
1,1,1,1,2022-02-24,Thu,Premier League,Matchweek 20,Away,L 1–2,Wolves,Arsenal,N,"RW,LW",16,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,4,4,100.0,0,6,1,1,0,/en/matches/3c516ed6/Arsenal-Wolverhampton-Wanderers-February-24-2022-Premier-League,0.0,0.5,0.5
2,2,2,2,2022-02-27,Sun,Premier League,Matchweek 27,Away,L 0–1,Wolves,West Ham,N,"LW,WB",15,0,0,0,0,1,0,0,0,19,0,0,0,0.0,0.0,0.0,2,0,12,18,66.7,1,11,4,0,0,/en/matches/b1dcaf8d/West-Ham-United-Wolverhampton-Wanderers-February-27-2022-Premier-League,0.0,0.5,0.5
3,3,3,3,2022-03-05,Sat,Premier League,Matchweek 28,Home,L 0–2,Wolves,Crystal Palace,Y,AM,62,0,0,0,0,0,0,0,0,40,1,1,0,0.0,0.0,0.1,4,0,20,30,66.7,0,23,1,0,0,/en/matches/9ccef73f/Wolverhampton-Wanderers-Crystal-Palace-March-5-2022-Premier-League,0.0,0.3333333333333333,0.5
4,4,4,4,2022-03-10,Thu,Premier League,Matchweek 19,Home,W 4–0,Wolves,Watford,N,AM,30,0,0,0,0,2,1,0,0,25,0,1,0,0.1,0.1,0.2,2,0,19,20,95.0,3,12,0,1,1,/en/matches/d0ee0e9a/Wolverhampton-Wanderers-Watford-March-10-2022-Premier-League,1.0,0.0,0.5
5,5,5,5,2022-04-02,Sat,Premier League,Matchweek 31,Home,W 2–1,Wolves,Aston Villa,N,AM,16,0,0,0,0,0,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,0,7,0,1,0,/en/matches/320d3dfe/Wolverhampton-Wanderers-Aston-Villa-April-2-2022-Premier-League,1.0,0.3333333333333333,0.5
6,6,6,6,2022-04-08,Fri,Premier League,Matchweek 32,Away,L 0–1,Wolves,Newcastle Utd,N,AM,13,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,13,15,86.7,0,11,1,1,1,/en/matches/739d8264/Newcastle-United-Wolverhampton-Wanderers-April-8-2022-Premier-League,0.0,0.6666666666666666,0.5
7,7,7,7,2022-04-24,Sun,Premier League,Matchweek 34,Away,L 0–1,Wolves,Burnley,N,"LW,FW",24,0,0,0,0,1,0,1,0,23,0,1,0,0.1,0.1,0.0,1,0,14,16,87.5,0,15,1,2,1,/en/matches/99d0fee1/Burnley-Wolverhampton-Wanderers-April-24-2022-Premier-League,0.0,0.6666666666666666,0.5
8,8,8,8,2022-04-30,Sat,Premier League,Matchweek 35,Home,L 0–3,Wolves,Brighton,N,LW,45,0,0,0,0,3,0,0,0,23,0,1,0,0.1,0.1,0.0,3,0,12,18,66.7,1,17,4,3,2,/en/matches/b800c4ba/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-30-2022-Premier-League,0.0,0.3333333333333333,0.5
9,9,9,9,2022-05-07,Sat,Premier League,Matchweek 36,Away,D 2–2,Wolves,Chelsea,Y,FW,69,0,0,0,0,1,1,1,0,29,1,1,0,0.1,0.1,0.3,5,0,13,21,61.9,1,23,3,3,1,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League,0.5,0.0,0.5
10,10,10,10,2022-05-11,Wed,Premier League,Matchweek 33,Home,L 1–5,Wolves,Manchester City,Y,FW,71,0,1,0,0,1,0,0,0,45,1,0,0,0.0,0.0,0.3,3,1,27,34,79.4,0,30,2,3,1,/en/matches/a93c0c92/Wolverhampton-Wanderers-Manchester-City-May-11-2022-Premier-League,0.0,0.1666666666666666,0.5
11,11,11,11,2022-05-15,Sun,Premier League,Matchweek 37,Home,D 1–1,Wolves,Norwich City,Y,AM,74,0,0,0,0,5,1,0,0,47,0,0,0,0.4,0.4,0.0,1,0,31,36,86.1,3,32,7,7,4,/en/matches/7f0d5ca8/Wolverhampton-Wanderers-Norwich-City-May-15-2022-Premier-League,0.5,0.1666666666666666,0.5
12,12,12,12,2022-05-22,Sun,Premier League,Matchweek 38,Away,L 1–3,Wolves,Liverpool,Y,FW,21,1,0,0,0,1,1,0,0,14,0,0,0,0.4,0.4,0.1,1,0,8,11,72.7,0,13,1,1,1,/en/matches/8b0f3e28/Liverpool-Wolverhampton-Wanderers-May-22-2022-Premier-League,0.0,0.3333333333333333,0.5
