,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-14,Mon,Premier League,Matchweek 1,Home,L 1–3,Brighton,Chelsea,Y,GK,90,0,0,0,0,0.0,0.0,0,0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,46.0,89.1,0.0,30.0,0.0,0.0,0.0,/en/matches/9d7641eb/Brighton-and-Hove-Albion-Chelsea-September-14-2020-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-20,Sun,Premier League,Matchweek 2,Away,W 3–0,Brighton,Newcastle Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,0.0,25.0,0.0,0.0,0.0,/en/matches/845f6a86/Newcastle-United-Brighton-and-Hove-Albion-September-20-2020-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-26,Sat,Premier League,Matchweek 3,Home,L 2–3,Brighton,Manchester Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,77.5,0.0,28.0,0.0,0.0,0.0,/en/matches/21495573/Brighton-and-Hove-Albion-Manchester-United-September-26-2020-Premier-League,0.0,0.5,0.5238095238095238
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-03,Sat,Premier League,Matchweek 4,Away,L 2–4,Brighton,Everton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.3,0.0,19.0,0.0,0.0,0.0,/en/matches/3cbb397e/Everton-Brighton-and-Hove-Albion-October-3-2020-Premier-League,0.0,0.3333333333333333,0.9285714285714286
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-18,Sun,Premier League,Matchweek 5,Away,D 1–1,Brighton,Crystal Palace,Y,GK,90,0,0,0,0,0.0,0.0,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,90.3,0.0,16.0,0.0,0.0,0.0,/en/matches/e96818bc/Crystal-Palace-Brighton-and-Hove-Albion-October-18-2020-Premier-League,0.5,0.3333333333333333,0.37179487179487175
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-26,Mon,Premier League,Matchweek 6,Home,D 1–1,Brighton,West Brom,Y,GK,90,0,0,0,0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,73.7,0.0,21.0,0.0,0.0,0.0,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.5,0.1666666666666666,0.369047619047619
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-06,Fri,Premier League,Matchweek 8,Home,D 0–0,Brighton,Burnley,Y,GK,90,0,0,0,0,0.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,87.2,0.0,26.0,0.0,0.0,0.0,/en/matches/c23d7844/Brighton-and-Hove-Albion-Burnley-November-6-2020-Premier-League,0.5,0.3333333333333333,0.1923076923076922
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-21,Sat,Premier League,Matchweek 9,Away,W 2–1,Brighton,Aston Villa,Y,GK,90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,87.5,0.0,22.0,0.0,0.0,0.0,/en/matches/dea0df40/Aston-Villa-Brighton-and-Hove-Albion-November-21-2020-Premier-League,1.0,0.5,0.4642857142857143
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-28,Sat,Premier League,Matchweek 10,Home,D 1–1,Brighton,Liverpool,Y,GK,90,0,0,0,0,0.0,0.0,0,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,62.9,0.0,23.0,0.0,0.0,0.0,/en/matches/31baf354/Brighton-and-Hove-Albion-Liverpool-November-28-2020-Premier-League,0.5,0.6666666666666666,0.5595238095238095
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-07,Mon,Premier League,Matchweek 11,Home,L 1–2,Brighton,Southampton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,59.4,0.0,18.0,0.0,0.0,0.0,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League,0.0,0.6666666666666666,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-13,Sun,Premier League,Matchweek 12,Away,L 0–3,Brighton,Leicester City,Y,GK,90,0,0,0,0,0.0,0.0,0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,43.0,88.4,0.0,26.0,0.0,0.0,0.0,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League,0.0,0.5,0.5714285714285715
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-02-06,Sat,Premier League,Matchweek 23,Away,L 0–1,Arsenal,Aston Villa,Y,GK,90,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,100.0,0.0,9.0,0.0,0.0,0.0,/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,0.0,0.1666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-04-18,Sun,Premier League,Matchweek 32,Home,D 1–1,Arsenal,Fulham,Y,GK,90,0,0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,19.0,21.0,90.5,0.0,14.0,0.0,0.0,0.0,/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League,0.5,0.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-05-02,Sun,Premier League,Matchweek 34,Away,W 2–0,Arsenal,Newcastle Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,0.0,21.0,0.0,0.0,0.0,/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League,1.0,0.1666666666666666,0.5
