,Unnamed: 0.33,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-10-15,Tue,UEFA Euro Qualifying,Group stage,Away,L 0–2,ie Rep. of Ireland,ch Switzerland,Y,CB,90,0,0,0,0,2.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/581ce6e7/Switzerland-Republic-of-Ireland-October-15-2019-UEFA-Euro-Qualifying,0.0,0.3333333333333333,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-21,Mon,Premier League,Matchweek 9,Home,W 1–0,Sheffield Utd,Arsenal,Y,CB,90,0,0,0,0,1.0,0.0,0,0,38.0,1.0,3.0,1.0,0.1,0.1,0.0,1.0,0.0,15.0,24.0,62.5,1.0,17.0,0.0,0.0,0.0,/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League,1.0,0.3333333333333333,0.8095238095238094
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-26,Sat,Premier League,Matchweek 10,Away,D 1–1,Sheffield Utd,West Ham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,38.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.3,0.0,15.0,0.0,0.0,0.0,/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League,0.5,0.5,0.2499999999999999
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 3–0,Sheffield Utd,Burnley,Y,CB,78,0,0,0,0,0.0,0.0,0,0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,69.2,0.0,12.0,0.0,0.0,0.0,/en/matches/21606115/Sheffield-United-Burnley-November-2-2019-Premier-League,1.0,0.5,0.3214285714285714
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-11-09,Sat,Premier League,Matchweek 12,Away,D 1–1,Sheffield Utd,Tottenham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,41.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,90.6,4.0,20.0,0.0,0.0,0.0,/en/matches/ec70bb2c/Tottenham-Hotspur-Sheffield-United-November-9-2019-Premier-League,0.5,0.8333333333333334,0.5476190476190476
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-11-18,Mon,UEFA Euro Qualifying,Group stage,Home,D 1–1,ie Rep. of Ireland,dk Denmark,Y,CB,45,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/63439a80/Republic-of-Ireland-Denmark-November-18-2019-UEFA-Euro-Qualifying,0.5,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-12-01,Sun,Premier League,Matchweek 14,Away,D 1–1,Sheffield Utd,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,1,0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,3.0,12.0,0.0,0.0,0.0,/en/matches/53a77072/Wolverhampton-Wanderers-Sheffield-United-December-1-2019-Premier-League,0.5,0.6666666666666666,0.8030303030303031
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-12-05,Thu,Premier League,Matchweek 15,Home,L 0–2,Sheffield Utd,Newcastle Utd,Y,CB,90,0,0,0,0,2.0,1.0,0,0,88.0,1.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,73.0,79.0,92.4,5.0,57.0,2.0,0.0,0.0,/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League,0.0,0.5,0.4642857142857142
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-12-08,Sun,Premier League,Matchweek 16,Away,W 2–1,Sheffield Utd,Norwich City,Y,CB,90,0,0,0,0,0.0,0.0,1,0,47.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,71.0,0.0,15.0,0.0,0.0,0.0,/en/matches/529b20fa/Norwich-City-Sheffield-United-December-8-2019-Premier-League,1.0,0.3333333333333333,0.4285714285714285
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-12-14,Sat,Premier League,Matchweek 17,Home,W 2–0,Sheffield Utd,Aston Villa,Y,CB,90,0,0,0,0,0.0,0.0,0,0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,50.0,82.0,3.0,25.0,0.0,0.0,0.0,/en/matches/b1b5e590/Sheffield-United-Aston-Villa-December-14-2019-Premier-League,1.0,0.5,0.3333333333333333
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-12-21,Sat,Premier League,Matchweek 18,Away,W 1–0,Sheffield Utd,Brighton,Y,CB,90,0,0,0,0,1.0,1.0,0,0,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,63.2,3.0,7.0,0.0,0.0,0.0,/en/matches/473db5a3/Brighton-and-Hove-Albion-Sheffield-United-December-21-2019-Premier-League,1.0,0.6666666666666666,0.5476190476190477
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-26,Thu,Premier League,Matchweek 19,Home,D 1–1,Sheffield Utd,Watford,Y,CB,90,0,0,0,0,4.0,0.0,0,0,75.0,2.0,1.0,1.0,0.4,0.4,0.0,0.0,0.0,53.0,61.0,86.9,4.0,30.0,1.0,0.0,0.0,/en/matches/960ce979/Sheffield-United-Watford-December-26-2019-Premier-League,0.5,1.0,0.4642857142857143
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-29,Sun,Premier League,Matchweek 20,Away,L 0–2,Sheffield Utd,Manchester City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,46.0,1.0,1.0,4.0,0.1,0.1,0.0,0.0,0.0,22.0,29.0,75.9,0.0,9.0,0.0,0.0,0.0,/en/matches/aaada016/Manchester-City-Sheffield-United-December-29-2019-Premier-League,0.0,0.8333333333333334,0.738095238095238
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-01-02,Thu,Premier League,Matchweek 21,Away,L 0–2,Sheffield Utd,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,47.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,83.8,3.0,20.0,1.0,0.0,0.0,/en/matches/7fe3382b/Liverpool-Sheffield-United-January-2-2020-Premier-League,0.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-01-10,Fri,Premier League,Matchweek 22,Home,W 1–0,Sheffield Utd,West Ham,Y,CB,90,0,0,0,0,1.0,0.0,0,0,43.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,25.0,35.0,71.4,2.0,10.0,0.0,1.0,0.0,/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League,1.0,0.1666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-01-18,Sat,Premier League,Matchweek 23,Away,D 1–1,Sheffield Utd,Arsenal,Y,CB,90,0,0,0,0,0.0,0.0,0,0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,1.0,20.0,0.0,0.0,0.0,/en/matches/0333a4b6/Arsenal-Sheffield-United-January-18-2020-Premier-League,0.5,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-01-21,Tue,Premier League,Matchweek 24,Home,L 0–1,Sheffield Utd,Manchester City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,28.0,1.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,13.0,19.0,68.4,1.0,11.0,0.0,0.0,0.0,/en/matches/ae7cb0c2/Sheffield-United-Manchester-City-January-21-2020-Premier-League,0.0,0.5,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-02-01,Sat,Premier League,Matchweek 25,Away,W 1–0,Sheffield Utd,Crystal Palace,Y,CB,90,0,0,0,0,1.0,0.0,0,0,36.0,0.0,3.0,1.0,0.1,0.1,0.0,0.0,0.0,20.0,24.0,83.3,5.0,11.0,0.0,0.0,0.0,/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League,1.0,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-02-09,Sun,Premier League,Matchweek 26,Home,W 2–1,Sheffield Utd,Bournemouth,Y,CB,90,0,0,0,0,2.0,0.0,0,0,64.0,2.0,1.0,1.0,0.3,0.3,0.0,1.0,1.0,43.0,53.0,81.1,2.0,27.0,1.0,0.0,0.0,/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League,1.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-02-22,Sat,Premier League,Matchweek 27,Home,D 1–1,Sheffield Utd,Brighton,Y,CB,90,0,0,0,0,1.0,0.0,0,0,73.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,54.0,63.0,85.7,4.0,43.0,1.0,0.0,0.0,/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League,0.5,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-03-03,Tue,FA Cup,Fifth round,Away,W 2–1,Sheffield Utd,Reading,Y*,CB,120,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/574844b1/Reading-Sheffield-United-March-3-2020-FA-Cup,1.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Sheffield Utd,Norwich City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,40.0,1.0,2.0,3.0,0.1,0.1,0.0,1.0,0.0,22.0,31.0,71.0,1.0,12.0,0.0,0.0,0.0,/en/matches/fcdf913d/Sheffield-United-Norwich-City-March-7-2020-Premier-League,1.0,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-06-17,Wed,Premier League,Matchweek 28,Away,D 0–0,Sheffield Utd,Aston Villa,Y,CB,90,0,0,0,0,1.0,0.0,0,0,62.0,2.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,48.0,58.0,82.8,2.0,43.0,0.0,0.0,0.0,/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League,0.5,0.8333333333333334,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-06-21,Sun,Premier League,Matchweek 30,Away,L 0–3,Sheffield Utd,Newcastle Utd,Y,CB,49,0,0,0,0,1.0,0.0,2,1,29.0,0.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,21.0,24.0,87.5,2.0,17.0,0.0,0.0,0.0,/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League,0.0,0.8333333333333334,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-06-28,Sun,FA Cup,Quarter-finals,Home,L 1–2,Sheffield Utd,Arsenal,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/a94794c9/Sheffield-United-Arsenal-June-28-2020-FA-Cup,0.0,0.5,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-07-02,Thu,Premier League,Matchweek 32,Home,W 3–1,Sheffield Utd,Tottenham,Y,CB,90,0,0,0,0,0.0,0.0,0,0,40.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,64.0,2.0,9.0,0.0,0.0,0.0,/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League,1.0,0.1666666666666666,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-07-05,Sun,Premier League,Matchweek 33,Away,D 1–1,Sheffield Utd,Burnley,Y,CB,90,1,0,0,0,3.0,1.0,0,0,62.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,38.0,52.0,73.1,2.0,32.0,0.0,0.0,0.0,/en/matches/c2378113/Burnley-Sheffield-United-July-5-2020-Premier-League,0.5,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-07-08,Wed,Premier League,Matchweek 34,Home,W 1–0,Sheffield Utd,Wolves,Y,CB,90,1,0,0,0,1.0,1.0,0,0,42.0,2.0,2.0,0.0,0.1,0.1,0.0,0.0,0.0,26.0,32.0,81.3,0.0,20.0,0.0,0.0,0.0,/en/matches/f898c8ea/Sheffield-United-Wolverhampton-Wanderers-July-8-2020-Premier-League,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-07-11,Sat,Premier League,Matchweek 35,Home,W 3–0,Sheffield Utd,Chelsea,Y,CB,90,0,0,0,0,1.0,0.0,0,0,33.0,0.0,3.0,2.0,0.1,0.1,0.0,0.0,0.0,12.0,17.0,70.6,1.0,9.0,0.0,0.0,0.0,/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League,1.0,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-16,Thu,Premier League,Matchweek 36,Away,L 0–2,Sheffield Utd,Leicester City,Y,CB,90,0,0,0,0,2.0,0.0,1,0,50.0,1.0,1.0,2.0,0.2,0.2,0.4,1.0,0.0,30.0,38.0,78.9,3.0,21.0,0.0,0.0,0.0,/en/matches/0903cee0/Leicester-City-Sheffield-United-July-16-2020-Premier-League,0.0,0.8333333333333334,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-07-20,Mon,Premier League,Matchweek 37,Home,L 0–1,Sheffield Utd,Everton,Y,CB,90,0,0,0,0,1.0,0.0,0,0,55.0,2.0,2.0,0.0,0.1,0.1,0.0,0.0,0.0,36.0,49.0,73.5,1.0,24.0,0.0,0.0,0.0,/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League,0.0,0.6666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-26,Sun,Premier League,Matchweek 38,Away,L 1–3,Sheffield Utd,Southampton,Y,CB,90,0,0,0,0,0.0,0.0,0,0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,61.9,1.0,11.0,0.0,0.0,0.0,/en/matches/3e5b45b7/Southampton-Sheffield-United-July-26-2020-Premier-League,0.0,0.3333333333333333,0.5
