,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02,Fri,UEFA Euro,Quarter-finals,Away,D 1 (3)–1 (1),es Spain,ch Switzerland,Y,RB,120.0,0,0,0,0,1.0,1.0,0,0,100.0,0.0,0.0,0.0,0.3,0.3,0.1,2.0,0.0,87.0,93.0,93.5,6.0,64.0,7.0,0.0,0.0,/en/matches/18c4e831/Switzerland-Spain-July-2-2021-UEFA-Euro,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-07-06,Tue,UEFA Euro,Semi-finals,Away,D 1 (2)–1 (4),es Spain,it Italy,Y,RB,84.0,0,0,0,0,0.0,0.0,0,0,80.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,64.0,74.0,86.5,5.0,46.0,1.0,0.0,0.0,/en/matches/997fefb3/Italy-Spain-July-6-2021-UEFA-Euro,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-11,Wed,Super Cup,UEFA Super Cup,Home,D 1 (6)–1 (5),eng Chelsea,es Villarreal,N,,39.0,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fe78a4ae/Chelsea-Villarreal-August-11-2021-UEFA-Super-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 3–0,Chelsea,Crystal Palace,Y*,WB,66.0,0,0,0,0,1.0,0.0,0,0,71.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,59.0,65.0,90.8,7.0,31.0,2.0,0.0,0.0,/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-08-22,Sun,Premier League,Matchweek 2,Away,W 2–0,Chelsea,Arsenal,Y*,CB,90.0,0,0,0,0,0.0,0.0,0,0,102.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,81.0,88.0,92.0,5.0,70.0,0.0,0.0,0.0,/en/matches/93954213/North-West-London-Derby-Arsenal-Chelsea-August-22-2021-Premier-League,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 1–1,Chelsea,Liverpool,Y*,"RB,CB",90.0,0,0,0,0,0.0,0.0,0,0,77.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,57.0,71.9,1.0,26.0,0.0,0.0,0.0,/en/matches/78aa75e6/Liverpool-Chelsea-August-28-2021-Premier-League,0.5,0.8333333333333334,0.5476190476190477
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-02,Thu,WCQ,First round,Away,L 1–2,es Spain,se Sweden,Y,RB,90.0,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/a2c7d162/Sweden-Spain-September-2-2021-WCQ----UEFA-M,0.0,0.8333333333333334,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-05,Sun,WCQ,First round,Home,W 4–0,es Spain,ge Georgia,Y*,RB,90.0,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/c964cf05/Spain-Georgia-September-5-2021-WCQ----UEFA-M,1.0,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-08,Wed,WCQ,First round,Away,W 2–0,es Spain,xk Kosovo,N,,33.0,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/d17ef599/Kosovo-Spain-September-8-2021-WCQ----UEFA-M,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-09-11,Sat,Premier League,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,N,WB,27.0,0,1,0,0,0.0,0.0,0,0,16.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,2.0,9.0,10.0,90.0,0.0,8.0,0.0,1.0,1.0,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League,1.0,0.6666666666666666,0.6071428571428571
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-09-14,Tue,Champions Lg,Group stage,Home,W 1–0,eng Chelsea,ru Zenit,Y*,CB,82.0,0,1,0,0,0.0,0.0,1,0,117.0,1.0,0.0,1.0,0.0,0.0,0.1,2.0,1.0,101.0,114.0,88.6,12.0,80.0,4.0,0.0,0.0,/en/matches/97ff5d03/Chelsea-Zenit-September-14-2021-Champions-League,1.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-09-19,Sun,Premier League,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,Y*,WB,90.0,0,0,0,0,0.0,0.0,0,0,67.0,2.0,1.0,0.0,0.0,0.0,0.3,4.0,1.0,47.0,59.0,79.7,3.0,31.0,1.0,0.0,0.0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League,1.0,1.0,0.619047619047619
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,Y*,"WB,CB",90.0,0,0,0,0,0.0,0.0,0,0,83.0,2.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,54.0,77.0,70.1,5.0,42.0,2.0,1.0,1.0,/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League,0.0,1.0,0.8452380952380955
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-09-29,Wed,Champions Lg,Group stage,Away,L 0–1,eng Chelsea,it Juventus,Y*,WB,61.0,0,0,0,0,0.0,0.0,0,0,56.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,52.0,80.8,2.0,26.0,2.0,1.0,1.0,/en/matches/8d8d9475/Juventus-Chelsea-September-29-2021-Champions-League,0.0,0.6666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y*,WB,90.0,0,1,0,0,1.0,0.0,0,0,81.0,2.0,1.0,3.0,0.2,0.2,0.8,7.0,2.0,61.0,73.0,83.6,11.0,16.0,2.0,3.0,3.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,1.0,0.3333333333333333,0.369047619047619
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-10-06,Wed,UEFA Nations League,Semi-finals,Neutral,W 2–1,es Spain,it Italy,Y,RB,90.0,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5c6a2cfd/Italy-Spain-October-6-2021-UEFA-Nations-League,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-10-10,Sun,UEFA Nations League,Final,Neutral,L 1–2,es Spain,fr France,Y,RB,90.0,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/82df6636/Spain-France-October-10-2021-UEFA-Nations-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-10-16,Sat,Premier League,Matchweek 8,Away,W 1–0,Chelsea,Brentford,Y*,WB,88.0,0,0,0,0,0.0,0.0,0,0,56.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,44.0,49.0,89.8,7.0,31.0,2.0,1.0,0.0,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League,1.0,0.6666666666666666,0.858974358974359
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-10-20,Wed,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,se Malmö,Y*,WB,64.0,0,0,0,0,0.0,0.0,0,0,59.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,53.0,86.8,5.0,23.0,1.0,0.0,0.0,/en/matches/615bb75f/Chelsea-Malmo-October-20-2021-Champions-League,1.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-11-02,Tue,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,se Malmö,Y*,WB,90.0,0,0,0,0,1.0,1.0,0,0,96.0,1.0,3.0,2.0,0.1,0.1,0.0,2.0,0.0,68.0,87.0,78.2,9.0,38.0,0.0,1.0,1.0,/en/matches/fa70eb4c/Malmo-Chelsea-November-2-2021-Champions-League,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-11-11,Thu,WCQ,First round,Away,W 1–0,es Spain,gr Greece,N,,2.0,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f7183877/Greece-Spain-November-11-2021-WCQ----UEFA-M,1.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-11-14,Sun,WCQ,First round,Home,W 1–0,es Spain,se Sweden,Y,RB,90.0,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/d774904e/Spain-Sweden-November-14-2021-WCQ----UEFA-M,1.0,1.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-11-23,Tue,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,it Juventus,N,WB,20.0,0,0,0,0,0.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,75.0,0.0,14.0,1.0,0.0,0.0,/en/matches/8b15222a/Chelsea-Juventus-November-23-2021-Champions-League,1.0,1.0,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-12-01,Wed,Premier League,Matchweek 14,Away,W 2–1,Chelsea,Watford,Y*,WB,68.0,0,0,0,0,1.0,0.0,0,0,52.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,45.0,57.8,3.0,18.0,2.0,0.0,0.0,/en/matches/f475576b/Watford-Chelsea-December-1-2021-Premier-League,1.0,1.0,0.3809523809523809
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-12-08,Wed,Champions Lg,Group stage,Away,D 3–3,eng Chelsea,ru Zenit,Y*,CB,90.0,0,0,0,0,0.0,0.0,0,0,75.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,63.0,81.0,2.0,37.0,0.0,0.0,0.0,/en/matches/e1d49736/Zenit-Chelsea-December-8-2021-Champions-League,0.5,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-12-11,Sat,Premier League,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,Y*,CB,73.0,0,0,0,0,0.0,0.0,0,0,58.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,35.0,48.0,72.9,1.0,18.0,1.0,0.0,0.0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,1.0,0.8333333333333334,0.5238095238095238
