,Unnamed: 0.33,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-10-05,Sat,Premier League,Matchweek 8,Away,L 1–2,Leicester City,Liverpool,Y,DM,90,0,0,0,0,0.0,0.0,1,0,61.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,52.0,84.6,3.0,42.0,1.0,7.0,5.0,/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League,0.0,1.0,0.988095238095238
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-13,Sun,Friendlies (M),Friendlies (M),Away,D 1–1,ng Nigeria,br Brazil,Y,DM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/5d76923c/Brazil-Nigeria-October-13-2019-Friendlies-M,0.5,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-10-19,Sat,Premier League,Matchweek 9,Home,W 2–1,Leicester City,Burnley,Y,"DM,CM",90,0,0,0,0,0.0,0.0,0,0,57.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,41.0,75.6,1.0,25.0,0.0,1.0,0.0,/en/matches/3529c097/Leicester-City-Burnley-October-19-2019-Premier-League,1.0,0.5,0.7564102564102565
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-10-25,Fri,Premier League,Matchweek 10,Away,W 9–0,Leicester City,Southampton,Y,DM,90,0,0,0,0,1.0,0.0,0,0,88.0,7.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,65.0,73.0,89.0,7.0,54.0,0.0,2.0,2.0,/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League,1.0,0.5,0.3809523809523809
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-10-29,Tue,EFL Cup,Fourth round,Away,W 3–1,Leicester City,Burton Albion,N,,3,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/85106595/Burton-Albion-Leicester-City-October-29-2019-EFL-Cup,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-11-03,Sun,Premier League,Matchweek 11,Away,W 2–0,Leicester City,Crystal Palace,Y,"DM,CM",90,0,0,0,0,1.0,0.0,0,0,67.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,46.0,84.8,5.0,35.0,1.0,0.0,0.0,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League,1.0,1.0,0.5476190476190476
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-09,Sat,Premier League,Matchweek 12,Home,W 2–0,Leicester City,Arsenal,Y,DM,90,0,0,0,0,2.0,0.0,0,0,48.0,6.0,4.0,2.0,0.1,0.1,0.0,1.0,0.0,26.0,29.0,89.7,1.0,24.0,0.0,3.0,3.0,/en/matches/8e13e609/Leicester-City-Arsenal-November-9-2019-Premier-League,1.0,1.0,0.5256410256410257
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-11-13,Wed,Africa Cup of Nations qualification,Group stage,Home,W 2–1,ng Nigeria,bj Benin,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a21c8e20/Nigeria-Benin-November-13-2019-Africa-Cup-of-Nations-qualification,1.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-11-17,Sun,Africa Cup of Nations qualification,Group stage,Away,W 4–2,ng Nigeria,ls Lesotho,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a4c45b45/Lesotho-Nigeria-November-17-2019-Africa-Cup-of-Nations-qualification,1.0,1.0,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–0,Leicester City,Brighton,Y,DM,90,0,0,0,0,1.0,0.0,0,0,48.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,33.0,38.0,86.8,1.0,28.0,0.0,0.0,0.0,/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League,1.0,1.0,0.5833333333333334
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-12-01,Sun,Premier League,Matchweek 14,Home,W 2–1,Leicester City,Everton,Y,DM,90,0,0,0,0,1.0,0.0,0,0,105.0,4.0,2.0,1.0,0.0,0.0,0.2,8.0,0.0,80.0,93.0,86.0,12.0,51.0,1.0,1.0,1.0,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League,1.0,1.0,0.5512820512820512
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 2–0,Leicester City,Watford,Y,DM,90,0,0,0,0,1.0,1.0,1,0,71.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,43.0,58.0,74.1,1.0,35.0,0.0,0.0,0.0,/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League,1.0,1.0,0.2976190476190476
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-12-08,Sun,Premier League,Matchweek 16,Away,W 4–1,Leicester City,Aston Villa,Y,DM,90,0,0,0,0,0.0,0.0,0,0,79.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,65.0,87.7,6.0,46.0,1.0,0.0,0.0,/en/matches/559e812a/Aston-Villa-Leicester-City-December-8-2019-Premier-League,1.0,1.0,0.4642857142857142
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2019-12-14,Sat,Premier League,Matchweek 17,Home,D 1–1,Leicester City,Norwich City,Y,DM,90,0,0,0,0,2.0,0.0,0,0,63.0,3.0,4.0,2.0,0.1,0.1,0.0,4.0,0.0,44.0,52.0,84.6,3.0,41.0,0.0,2.0,1.0,/en/matches/3b2eb152/Leicester-City-Norwich-City-December-14-2019-Premier-League,0.5,1.0,0.1785714285714285
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2019-12-18,Wed,EFL Cup,Quarter-finals,Away,D 2 (4)–2 (2),Leicester City,Everton,Y,DM,120,0,0,0,0,0.0,0.0,0,0,,,8.0,,,,,,,,,,,,,,,/en/matches/0db919e8/Everton-Leicester-City-December-18-2019-EFL-Cup,0.5,0.8333333333333334,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2019-12-21,Sat,Premier League,Matchweek 18,Away,L 1–3,Leicester City,Manchester City,Y,DM,90,0,0,0,0,0.0,0.0,1,0,55.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,80.5,1.0,26.0,0.0,0.0,0.0,/en/matches/733c0243/Manchester-City-Leicester-City-December-21-2019-Premier-League,0.0,0.6666666666666666,0.8333333333333334
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2019-12-26,Thu,Premier League,Matchweek 19,Home,L 0–4,Leicester City,Liverpool,Y,DM,90,0,0,0,0,0.0,0.0,0,0,63.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,51.0,86.3,2.0,41.0,0.0,5.0,3.0,/en/matches/4b8063da/Leicester-City-Liverpool-December-26-2019-Premier-League,0.0,0.3333333333333333,1.0
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2019-12-28,Sat,Premier League,Matchweek 20,Away,W 2–1,Leicester City,West Ham,N,CM,21,0,0,0,0,0.0,0.0,0,0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,2.0,4.0,0.0,0.0,0.0,/en/matches/1f2bd890/West-Ham-United-Leicester-City-December-28-2019-Premier-League,1.0,0.1666666666666666,0.3214285714285714
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-01-01,Wed,Premier League,Matchweek 21,Away,W 3–0,Leicester City,Newcastle Utd,Y,DM,90,0,1,0,0,1.0,0.0,0,0,94.0,3.0,4.0,0.0,0.2,0.2,0.0,1.0,1.0,67.0,77.0,87.0,1.0,30.0,1.0,0.0,0.0,/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League,1.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-01-04,Sat,FA Cup,Third round,Home,W 2–0,Leicester City,Wigan Athletic,N,,14,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5e1d79b5/Leicester-City-Wigan-Athletic-January-4-2020-FA-Cup,1.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-01-22,Wed,Premier League,Matchweek 24,Home,W 4–1,Leicester City,West Ham,N,"DM,CM",57,0,0,0,0,1.0,0.0,0,0,52.0,1.0,1.0,1.0,0.1,0.1,0.0,3.0,0.0,35.0,43.0,81.4,5.0,34.0,1.0,0.0,0.0,/en/matches/354b03ac/Leicester-City-West-Ham-United-January-22-2020-Premier-League,1.0,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-01-28,Tue,EFL Cup,Semi-finals,Away,L 1–2,Leicester City,Aston Villa,Y,DM,90,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/9d9f4927/Aston-Villa-Leicester-City-January-28-2020-EFL-Cup,0.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-02-28,Fri,Premier League,Matchweek 28,Away,L 0–1,Leicester City,Norwich City,N,DM,24,0,0,0,0,1.0,0.0,0,0,24.0,1.0,2.0,0.0,0.2,0.2,0.0,0.0,0.0,15.0,19.0,78.9,1.0,15.0,0.0,0.0,0.0,/en/matches/8edf3e12/Norwich-City-Leicester-City-February-28-2020-Premier-League,0.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-03-04,Wed,FA Cup,Fifth round,Home,W 1–0,Leicester City,Birmingham City,Y,DM,59,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/1f5c8699/Leicester-City-Birmingham-City-March-4-2020-FA-Cup,1.0,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-03-09,Mon,Premier League,Matchweek 29,Home,W 4–0,Leicester City,Aston Villa,Y,DM,82,0,0,0,0,0.0,0.0,0,0,71.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,60.0,83.3,3.0,48.0,0.0,0.0,0.0,/en/matches/76f492dc/Leicester-City-Aston-Villa-March-9-2020-Premier-League,1.0,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-06-20,Sat,Premier League,Matchweek 30,Away,D 1–1,Leicester City,Watford,Y,"DM,CM",90,0,0,0,0,1.0,0.0,0,0,79.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,64.0,79.7,5.0,31.0,2.0,0.0,0.0,/en/matches/e5f403c2/Watford-Leicester-City-June-20-2020-Premier-League,0.5,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-06-23,Tue,Premier League,Matchweek 31,Home,D 0–0,Leicester City,Brighton,Y,CM,90,0,0,0,0,1.0,0.0,1,0,82.0,2.0,4.0,0.0,0.1,0.1,0.1,1.0,0.0,58.0,67.0,86.6,7.0,52.0,0.0,2.0,1.0,/en/matches/481a9a3a/Leicester-City-Brighton-and-Hove-Albion-June-23-2020-Premier-League,0.5,0.8333333333333334,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-06-28,Sun,FA Cup,Quarter-finals,Home,L 0–1,Leicester City,Chelsea,Y,DM,90,0,0,0,0,3.0,1.0,0,0,,,5.0,,,,,,,,,,,,,,,/en/matches/40607a06/Leicester-City-Chelsea-June-28-2020-FA-Cup,0.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-01,Wed,Premier League,Matchweek 32,Away,L 1–2,Leicester City,Everton,Y,DM,90,0,0,0,0,0.0,0.0,1,0,76.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,58.0,63.0,92.1,7.0,43.0,1.0,2.0,1.0,/en/matches/c2c7ebbf/Everton-Leicester-City-July-1-2020-Premier-League,0.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-07-04,Sat,Premier League,Matchweek 33,Home,W 3–0,Leicester City,Crystal Palace,Y,CM,90,0,0,0,0,1.0,0.0,0,0,103.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,77.0,86.0,89.5,2.0,67.0,1.0,3.0,1.0,/en/matches/88e800c1/Leicester-City-Crystal-Palace-July-4-2020-Premier-League,1.0,0.1666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-07,Tue,Premier League,Matchweek 34,Away,D 1–1,Leicester City,Arsenal,Y,CM,81,0,0,0,0,1.0,0.0,0,0,53.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,35.0,45.0,77.8,1.0,20.0,0.0,0.0,0.0,/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League,0.5,0.3333333333333333,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2020-07-12,Sun,Premier League,Matchweek 35,Away,L 1–4,Leicester City,Bournemouth,Y,"CM,DM",90,0,0,0,0,1.0,0.0,1,0,67.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,50.0,55.0,90.9,3.0,37.0,0.0,0.0,0.0,/en/matches/d2adf574/Bournemouth-Leicester-City-July-12-2020-Premier-League,0.0,0.5,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2020-07-16,Thu,Premier League,Matchweek 36,Home,W 2–0,Leicester City,Sheffield Utd,Y,CM,90,0,0,0,0,1.0,0.0,0,0,73.0,10.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,42.0,48.0,87.5,3.0,29.0,0.0,1.0,1.0,/en/matches/0903cee0/Leicester-City-Sheffield-United-July-16-2020-Premier-League,1.0,0.5,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2020-07-19,Sun,Premier League,Matchweek 37,Away,L 0–3,Leicester City,Tottenham,Y,"CM,DM",69,0,0,0,0,1.0,0.0,0,0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,57.0,93.0,4.0,35.0,1.0,0.0,0.0,/en/matches/d4ce66f6/Tottenham-Hotspur-Leicester-City-July-19-2020-Premier-League,0.0,0.5,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 0–2,Leicester City,Manchester Utd,Y,CM,90,0,0,0,0,1.0,0.0,0,0,52.0,5.0,2.0,2.0,0.1,0.1,0.0,1.0,0.0,31.0,37.0,83.8,3.0,35.0,0.0,3.0,3.0,/en/matches/3873cc78/Leicester-City-Manchester-United-July-26-2020-Premier-League,0.0,0.3333333333333333,0.5
