,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2023-02-04,Sat,Matchweek 24,Away,W 1–0,Bournemouth,Wolves,N,LB,6,7,3,4,1,2,0,7,1,1,100.0,0,0.0,3,7,1,0,0,0,0,0,2,1,/en/matches/eaf37ab4/Wolverhampton-Wanderers-Bournemouth-February-18-2023-Premier-League
1,2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-02-04,Sat,Matchweek 27,Home,W 1–0,Bournemouth,Liverpool,N,LM,3,5,1,4,2,1,0,5,3,2,66.7,1,33.3,3,79,73,1,1,0,0,0,1,0,/en/matches/d376dff8/Bournemouth-Liverpool-March-11-2023-Premier-League
3,2023-02-04,Sat,Matchweek 28,Away,L 0–3,Bournemouth,Aston Villa,N,"LM,RM",1,2,0,0,1,1,0,2,1,0,0.0,0,0.0,2,3,0,0,0,0,0,0,2,0,/en/matches/88981274/Aston-Villa-Bournemouth-March-18-2023-Premier-League
4,2023-02-04,Sat,Matchweek 29,Home,W 2–1,Bournemouth,Fulham,N,"On matchday squad, but did not play",/en/matches/f64320c3/Bournemouth-Fulham-April-1-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2023-02-04,Tue,Matchweek 7,Home,L 0–2,Bournemouth,Brighton,N,"On matchday squad, but did not play",/en/matches/95a97dc6/Bournemouth-Brighton-and-Hove-Albion-April-4-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
6,2023-02-04,Sat,Matchweek 30,Away,W 1–0,Bournemouth,Leicester City,N,"On matchday squad, but did not play",/en/matches/72ca7930/Leicester-City-Bournemouth-April-8-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
7,2023-02-04,Sat,Matchweek 31,Away,W 3–2,Bournemouth,Tottenham,Y,WB,48,26,1,3,11,12,2,26,6,4,66.7,2,33.3,17,103,58,2,0,1,0,0,16,1,/en/matches/bfc49d95/Tottenham-Hotspur-Bournemouth-April-15-2023-Premier-League
8,2023-02-04,Sun,Matchweek 32,Home,L 0–4,Bournemouth,West Ham,N,CB,30,29,1,5,18,6,1,29,0,0,,0,,15,109,65,0,1,0,3,0,17,3,/en/matches/3306d30f/Bournemouth-West-Ham-United-April-23-2023-Premier-League
9,2023-02-04,Thu,Matchweek 33,Away,W 1–0,Bournemouth,Southampton,Y,WB,90,51,3,21,20,12,0,51,3,1,33.3,1,33.3,17,102,58,2,2,0,4,1,22,4,/en/matches/ccabe10f/Southampton-Bournemouth-April-27-2023-Premier-League
10,2023-02-04,Sun,Matchweek 34,Home,W 4–1,Bournemouth,Leeds United,Y,LB,61,36,1,20,11,5,1,36,3,0,0.0,3,100.0,13,54,24,0,0,0,0,2,14,1,/en/matches/0b0733ce/Bournemouth-Leeds-United-April-30-2023-Premier-League
11,2023-02-04,Sat,Matchweek 35,Home,L 1–3,Bournemouth,Chelsea,Y,LB,90,54,9,27,7,20,5,54,2,2,100.0,0,0.0,18,122,102,4,1,3,1,0,23,4,/en/matches/6116824f/Bournemouth-Chelsea-May-6-2023-Premier-League
12,2023-02-04,Sat,Matchweek 36,Away,L 0–2,Bournemouth,Crystal Palace,Y,LB,59,36,3,19,11,6,0,36,2,0,0.0,2,100.0,16,63,39,1,1,0,1,1,19,0,/en/matches/a4ffd11f/Crystal-Palace-Bournemouth-May-13-2023-Premier-League
13,2023-02-04,Sat,Matchweek 37,Home,L 0–1,Bournemouth,Manchester Utd,N,RB,25,29,4,9,13,7,2,29,3,0,0.0,2,66.7,15,40,11,0,0,1,1,2,12,3,/en/matches/ec496eca/Bournemouth-Manchester-United-May-20-2023-Premier-League
14,2023-02-04,Sun,Matchweek 38,Away,L 0–1,Bournemouth,Everton,N,LW,35,12,1,1,9,2,0,12,0,0,,0,,3,4,3,0,0,0,1,0,7,2,/en/matches/94de848f/Everton-Bournemouth-May-28-2023-Premier-League
