,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-09-12,Mon,Serie A,Matchweek 6,Away,W 2–1,Roma,Empoli,N,CM,1,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,/en/matches/6c06536f/Empoli-Roma-September-12-2022-Serie-A,1.0,0.5,0.5
1,1,1,1,2022-09-15,Thu,Europa Lg,Group stage,Home,W 3–0,it Roma,fi HJK,Y,CB,45,0,0,0,0,0.0,0.0,0,0,38.0,1.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,28.0,33.0,84.8,7.0,26.0,5.0,0.0,0.0,/en/matches/7bbcfc08/Roma-HJK-Helsinki-September-15-2022-Europa-League,1.0,0.5,0.5
2,2,2,2,2022-09-23,Fri,Friendlies (M),Friendlies (M),Neutral,L 0–1,uy Uruguay,ir IR Iran,N,,6,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0542214a/IR-Iran-Uruguay-September-23-2022-Friendlies-M,0.0,0.5,0.5
3,3,3,3,2022-09-27,Tue,Friendlies (M),Friendlies (M),Neutral,W 2–0,uy Uruguay,ca Canada,N,,18,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b90aca49/Canada-Uruguay-September-27-2022-Friendlies-M,1.0,0.6666666666666666,0.5
4,4,4,4,2022-10-09,Sun,Serie A,Matchweek 9,Home,W 2–1,Roma,Lecce,Y,WB,45,0,0,0,0,0.0,0.0,0,0,31.0,2.0,0.0,4.0,0.0,0.0,0.1,3.0,1.0,16.0,18.0,88.9,2.0,15.0,2.0,1.0,1.0,/en/matches/6a7ff463/Roma-Lecce-October-9-2022-Serie-A,1.0,0.6666666666666666,0.5
5,5,5,5,2022-10-13,Thu,Europa Lg,Group stage,Away,D 1–1,it Roma,es Betis,N,LB,20,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,5.0,2.0,0.0,0.0,/en/matches/913355c7/Real-Betis-Roma-October-13-2022-Europa-League,0.5,0.6666666666666666,0.5
6,6,6,6,2022-10-23,Sun,Serie A,Matchweek 11,Home,L 0–1,Roma,Napoli,N,RB,9,0,0,0,0,0.0,0.0,0,0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,55.6,0.0,4.0,0.0,0.0,0.0,/en/matches/0b675836/Derby-del-Sole-Roma-Napoli-October-23-2022-Serie-A,0.0,0.8333333333333334,0.5
7,7,7,7,2022-10-27,Thu,Europa Lg,Group stage,Away,W 2–1,it Roma,fi HJK,Y,CB,90,0,0,0,0,2.0,0.0,0,0,73.0,1.0,1.0,0.0,0.3,0.3,0.1,4.0,0.0,56.0,66.0,84.8,1.0,60.0,1.0,2.0,1.0,/en/matches/a5d377bb/HJK-Helsinki-Roma-October-27-2022-Europa-League,1.0,0.5,0.5
8,8,8,8,2022-11-03,Thu,Europa Lg,Group stage,Home,W 3–1,it Roma,bg Ludogorets,Y,CB,90,0,0,0,0,0.0,0.0,1,0,60.0,3.0,2.0,1.0,0.0,0.0,0.1,2.0,0.0,38.0,49.0,77.6,2.0,42.0,2.0,2.0,1.0,/en/matches/a8a65952/Roma-Ludogorets-Razgrad-November-3-2022-Europa-League,1.0,0.5,0.5
9,9,9,9,2022-11-24,Thu,World Cup,Group stage,Neutral,D 0–0,uy Uruguay,kr Korea Republic,N,LB,12,0,0,0,0,0.0,0.0,0,0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,0.0,6.0,1.0,0.0,0.0,/en/matches/878d5504/Uruguay-Korea-Republic-November-24-2022-FIFA-World-Cup,0.5,0.6666666666666666,0.5
