,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-11,Wed,Super Cup,UEFA Super Cup,Home,D 1 (6)–1 (5),eng Chelsea,es Villarreal,N,,78,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fe78a4ae/Chelsea-Villarreal-August-11-2021-UEFA-Super-Cup,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 3–0,Chelsea,Crystal Palace,Y,AM,81,1,0,0,0,2.0,2.0,0,0,36.0,0.0,1.0,0.0,0.3,0.3,0.0,1.0,0.0,22.0,26.0,84.6,2.0,28.0,0.0,4.0,2.0,/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-05,Sun,WCQ,Third round,Home,D 1–1,us United States,ca Canada,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4eadc8b5/United-States-Canada-September-5-2021-WCQ----CONCACAF-M,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-08,Wed,WCQ,Third round,Away,W 4–1,us United States,hn Honduras,Y*,FW,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ea786b93/Honduras-United-States-September-8-2021-WCQ----CONCACAF-M,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-11-02,Tue,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,se Malmö,N,AM,17,0,0,0,0,0.0,0.0,0,0,15.0,1.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,11.0,11.0,100.0,2.0,10.0,0.0,0.0,0.0,/en/matches/fa70eb4c/Malmo-Chelsea-November-2-2021-Champions-League,1.0,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-11-06,Sat,Premier League,Matchweek 11,Home,D 1–1,Chelsea,Burnley,N,FW,6,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,1.0,6.0,0.0,0.0,0.0,/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League,0.5,0.8333333333333334,0.4761904761904761
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-11-12,Fri,WCQ,Third round,Home,W 2–0,us United States,mx Mexico,N,,22,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/79a3bf11/United-States-Mexico-November-12-2021-WCQ----CONCACAF-M,1.0,0.8333333333333334,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-11-16,Tue,WCQ,Third round,Away,D 1–1,us United States,jm Jamaica,N,,25,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b2289ca6/Jamaica-United-States-November-16-2021-WCQ----CONCACAF-M,0.5,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-11-20,Sat,Premier League,Matchweek 12,Away,W 3–0,Chelsea,Leicester City,N,FW,29,1,0,0,0,2.0,1.0,0,0,15.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,7.0,8.0,87.5,1.0,12.0,0.0,1.0,0.0,/en/matches/2fd486d6/Leicester-City-Chelsea-November-20-2021-Premier-League,1.0,0.6666666666666666,0.5476190476190477
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-23,Tue,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,it Juventus,Y,FW,70,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,16.0,68.8,1.0,9.0,0.0,2.0,1.0,/en/matches/8b15222a/Chelsea-Juventus-November-23-2021-Champions-League,1.0,0.8333333333333334,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-28,Sun,Premier League,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,N,"WB,AM",13,0,0,0,0,0.0,0.0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,14.0,17.0,82.4,2.0,14.0,2.0,1.0,0.0,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League,0.5,0.8333333333333334,0.3928571428571428
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-01,Wed,Premier League,Matchweek 14,Away,W 2–1,Chelsea,Watford,Y,"AM,WB",90,0,0,0,0,0.0,0.0,0,0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,21.0,47.6,1.0,16.0,4.0,2.0,1.0,/en/matches/f475576b/Watford-Chelsea-December-1-2021-Premier-League,1.0,0.8333333333333334,0.38095238095238093
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-04,Sat,Premier League,Matchweek 15,Away,L 2–3,Chelsea,West Ham,N,AM,19,0,0,0,0,1.0,0.0,0,0,11.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,5.0,80.0,0.0,6.0,1.0,0.0,0.0,/en/matches/776aa8ab/West-Ham-United-Chelsea-December-4-2021-Premier-League,0.0,0.8333333333333334,0.3928571428571428
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-08,Wed,Champions Lg,Group stage,Away,D 3–3,eng Chelsea,ru Zenit,N,WB,26,0,1,0,0,0.0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,12.0,13.0,92.3,2.0,10.0,2.0,0.0,0.0,/en/matches/e1d49736/Zenit-Chelsea-December-8-2021-Champions-League,0.5,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-16,Thu,Premier League,Matchweek 17,Home,D 1–1,Chelsea,Everton,Y,"FW,WB",90,0,0,0,0,3.0,1.0,0,0,34.0,1.0,0.0,1.0,0.4,0.4,0.1,4.0,0.0,16.0,21.0,76.2,3.0,18.0,1.0,3.0,0.0,/en/matches/70209eb1/Chelsea-Everton-December-16-2021-Premier-League,0.5,0.5,0.4880952380952381
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-12-19,Sun,Premier League,Matchweek 18,Away,D 0–0,Chelsea,Wolves,Y,FW,90,0,0,0,0,1.0,1.0,0,0,29.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,14.0,24.0,58.3,2.0,20.0,3.0,3.0,1.0,/en/matches/73d478fb/Wolverhampton-Wanderers-Chelsea-December-19-2021-Premier-League,0.5,0.3333333333333333,0.3974358974358974
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-12-22,Wed,EFL Cup,Quarter-finals,Away,W 2–0,Chelsea,Brentford,N,,45,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/195bfa06/Brentford-Chelsea-December-22-2021-EFL-Cup,1.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-12-26,Sun,Premier League,Matchweek 19,Away,W 3–1,Chelsea,Aston Villa,Y,"WB,FW",90,0,0,0,0,0.0,0.0,0,0,49.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,35.0,42.0,83.3,2.0,34.0,1.0,4.0,2.0,/en/matches/61396bd8/Aston-Villa-Chelsea-December-26-2021-Premier-League,1.0,0.6666666666666666,0.6071428571428571
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-12-29,Wed,Premier League,Matchweek 20,Home,D 1–1,Chelsea,Brighton,Y,WB,90,0,0,0,0,0.0,0.0,0,0,59.0,2.0,0.0,3.0,0.0,0.0,0.1,1.0,0.0,32.0,37.0,86.5,3.0,31.0,0.0,4.0,2.0,/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,0.5,0.8333333333333334,0.5119047619047619
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-01-02,Sun,Premier League,Matchweek 21,Home,D 2–2,Chelsea,Liverpool,Y,"AM,WB",90,1,0,0,0,3.0,2.0,1,0,46.0,1.0,1.0,0.0,0.6,0.6,0.0,1.0,0.0,20.0,28.0,71.4,1.0,40.0,4.0,4.0,2.0,/en/matches/3480cc09/Chelsea-Liverpool-January-2-2022-Premier-League,0.5,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-01-05,Wed,EFL Cup,Semi-finals,Home,W 2–0,Chelsea,Tottenham,N,,12,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/68c1fa8c/Chelsea-Tottenham-Hotspur-January-5-2022-EFL-Cup,1.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-01-08,Sat,FA Cup,Third round proper,Home,W 5–1,Chelsea,Chesterfield,Y,AM,57,0,1,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c45766da/Chelsea-Chesterfield-January-8-2022-FA-Cup,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-01-15,Sat,Premier League,Matchweek 22,Away,L 0–1,Chelsea,Manchester City,Y,AM,68,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,80.0,0.0,16.0,5.0,1.0,1.0,/en/matches/febd7f38/Manchester-City-Chelsea-January-15-2022-Premier-League,0.0,0.8333333333333334,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-01-27,Thu,WCQ,Third round,Home,W 1–0,us United States,sv El Salvador,Y*,FW,64,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a1ba697e/United-States-El-Salvador-January-27-2022-WCQ----CONCACAF-M,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-01-30,Sun,WCQ,Third round,Away,L 0–2,us United States,ca Canada,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6c21289c/Canada-United-States-January-30-2022-WCQ----CONCACAF-M,0.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-02-02,Wed,WCQ,Third round,Home,W 3–0,us United States,hn Honduras,N,,26,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a790a017/United-States-Honduras-February-2-2022-WCQ----CONCACAF-M,1.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-02-19,Sat,Premier League,Matchweek 26,Away,W 1–0,Chelsea,Crystal Palace,Y,LM,90,0,0,0,0,2.0,0.0,1,0,52.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,28.0,41.0,68.3,3.0,35.0,4.0,5.0,4.0,/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League,1.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-02-22,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,fr Lille,Y,"LW,FW",79,1,0,0,0,1.0,1.0,0,0,35.0,2.0,0.0,1.0,0.3,0.3,0.1,2.0,0.0,23.0,26.0,88.5,8.0,24.0,3.0,5.0,3.0,/en/matches/c69e8579/Chelsea-Lille-February-22-2022-Champions-League,1.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-02-27,Sun,EFL Cup,Final,Home,D 0 (10)–0 (11),Chelsea,Liverpool,Y,AM,73,0,0,0,0,2.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d3c5d3d5/Chelsea-Liverpool-February-27-2022-EFL-Cup,0.5,1.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-03-02,Wed,FA Cup,Fifth round proper,Away,W 3–2,Chelsea,Luton Town,N,,30,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b5c6ec9d/Luton-Town-Chelsea-March-2-2022-FA-Cup,1.0,0.8333333333333334,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-03-05,Sat,Premier League,Matchweek 28,Away,W 4–0,Chelsea,Burnley,Y,AM,90,1,1,0,0,2.0,1.0,0,0,56.0,2.0,0.0,2.0,0.7,0.7,0.3,2.0,2.0,35.0,39.0,89.7,3.0,38.0,5.0,10.0,5.0,/en/matches/926192f8/Burnley-Chelsea-March-5-2022-Premier-League,1.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 1–0,Chelsea,Newcastle Utd,N,LB,13,0,0,0,0,0.0,0.0,0,0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,5.0,0.0,0.0,0.0,/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League,1.0,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-03-16,Wed,Champions Lg,Round of 16,Away,W 2–1,eng Chelsea,fr Lille,Y,"FW,AM",73,1,0,0,0,1.0,1.0,0,0,25.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,19.0,68.4,0.0,21.0,2.0,0.0,0.0,/en/matches/92acd78c/Lille-Chelsea-March-16-2022-Champions-League,1.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-03-19,Sat,FA Cup,Quarter-finals,Away,W 2–0,Chelsea,Middlesbrough,Y,AM,67,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9e92546e/Middlesbrough-Chelsea-March-19-2022-FA-Cup,1.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-03-24,Thu,WCQ,Third round,Away,D 0–0,us United States,mx Mexico,Y,FW,83,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/07494c1b/Mexico-United-States-March-24-2022-WCQ----CONCACAF-M,0.5,1.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-03-27,Sun,WCQ,Third round,Home,W 5–1,us United States,pa Panama,Y*,FW,70,3,0,2,2,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/13c77536/United-States-Panama-March-27-2022-WCQ----CONCACAF-M,1.0,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-03-30,Wed,WCQ,Third round,Away,L 0–2,us United States,cr Costa Rica,Y,FW,83,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5931a7e7/Costa-Rica-United-States-March-30-2022-WCQ----CONCACAF-M,0.0,0.8333333333333334,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-04-06,Wed,Champions Lg,Quarter-finals,Home,L 1–3,eng Chelsea,es Real Madrid,Y,"AM,LW",63,0,0,0,0,2.0,0.0,0,0,39.0,0.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,26.0,33.0,78.8,1.0,25.0,3.0,2.0,1.0,/en/matches/e78b60c2/Chelsea-Real-Madrid-April-6-2022-Champions-League,0.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 6–0,Chelsea,Southampton,N,FW,45,0,0,0,0,2.0,1.0,0,0,23.0,0.0,0.0,1.0,0.2,0.2,0.0,2.0,1.0,7.0,10.0,70.0,0.0,13.0,1.0,1.0,0.0,/en/matches/70d15cf0/Southampton-Chelsea-April-9-2022-Premier-League,1.0,0.3333333333333333,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-04-12,Tue,Champions Lg,Quarter-finals,Away,W 3–2,eng Chelsea,es Real Madrid,N,"RW,FW",38,0,0,0,0,2.0,0.0,0,0,26.0,0.0,0.0,0.0,0.6,0.6,0.1,1.0,0.0,14.0,17.0,82.4,2.0,19.0,2.0,4.0,2.0,/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League,1.0,0.3333333333333333,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-04-24,Sun,Premier League,Matchweek 34,Home,W 1–0,Chelsea,West Ham,N,AM,15,1,0,0,0,1.0,1.0,0,0,11.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,8.0,9.0,88.9,1.0,7.0,1.0,0.0,0.0,/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League,1.0,0.6666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-04-28,Thu,Premier League,Matchweek 37,Away,D 1–1,Chelsea,Manchester Utd,N,AM,20,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,1.0,8.0,2.0,1.0,1.0,/en/matches/39f0deaa/Manchester-United-Chelsea-April-28-2022-Premier-League,0.5,1.0,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-05-01,Sun,Premier League,Matchweek 35,Away,L 0–1,Chelsea,Everton,N,RW,23,0,0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,0.0,11.0,3.0,1.0,0.0,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,0.0,0.8333333333333334,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-05-07,Sat,Premier League,Matchweek 36,Home,D 2–2,Chelsea,Wolves,Y,AM,90,0,1,0,0,4.0,0.0,0,0,56.0,3.0,0.0,0.0,0.2,0.2,0.4,10.0,2.0,31.0,41.0,75.6,8.0,37.0,4.0,6.0,1.0,/en/matches/7c8a79d2/Chelsea-Wolverhampton-Wanderers-May-7-2022-Premier-League,0.5,0.5,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-05-11,Wed,Premier League,Matchweek 33,Away,W 3–0,Chelsea,Leeds United,Y,AM,77,1,0,0,0,3.0,1.0,0,0,35.0,1.0,1.0,1.0,0.2,0.2,0.1,1.0,0.0,20.0,23.0,87.0,3.0,22.0,2.0,2.0,1.0,/en/matches/6f225dc6/Leeds-United-Chelsea-May-11-2022-Premier-League,1.0,0.3333333333333333,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-05-14,Sat,FA Cup,Final,Home,D 0 (5)–0 (6),Chelsea,Liverpool,Y,AM,104,0,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/42e0c267/Chelsea-Liverpool-May-14-2022-FA-Cup,0.5,0.5,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-05-19,Thu,Premier League,Matchweek 27,Home,D 1–1,Chelsea,Leicester City,Y,AM,71,0,0,0,0,2.0,0.0,0,0,29.0,0.0,0.0,1.0,0.6,0.6,0.0,4.0,0.0,16.0,16.0,100.0,1.0,22.0,1.0,4.0,2.0,/en/matches/75d8f6e0/Chelsea-Leicester-City-May-19-2022-Premier-League,0.5,0.6666666666666666,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2022-06-01,Wed,Friendlies (M),Friendlies (M),Neutral,W 3–0,us United States,ma Morocco,Y*,FW,64,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1f428d10/United-States-Morocco-June-1-2022-Friendlies-M,1.0,0.6666666666666666,0.5
