,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-12,Mon,Matchweek 3,Away,L 1–3,Arsenal,Liverpool,Y,GK,90,46,41,46,0,0,0,46,0,0,,0,,22,86,56,0,0,0,0,0,23,0,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League
1,2020-09-12,Sun,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,Y,GK,90,47,39,47,0,0,0,47,0,0,,0,,27,107,53,0,0,0,0,0,31,0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Away,L 0–1,Arsenal,Manchester City,Y,GK,90,55,41,55,0,0,0,55,0,0,,0,,34,113,67,0,0,0,0,0,41,0,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League
3,2020-09-12,Sun,Matchweek 6,Home,L 0–1,Arsenal,Leicester City,Y,GK,90,29,21,28,1,0,0,29,0,0,,0,,21,63,39,0,0,0,0,0,15,0,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League
4,2020-09-12,Sun,Matchweek 7,Away,W 1–0,Arsenal,Manchester Utd,Y,GK,90,49,37,49,0,0,0,49,0,0,,0,,33,158,94,0,0,0,0,0,33,0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League
5,2020-09-12,Sun,Matchweek 8,Home,L 0–3,Arsenal,Aston Villa,Y,GK,90,27,24,26,1,0,0,27,0,0,,0,,17,51,28,0,0,0,0,0,19,0,/en/matches/90fd3597/Arsenal-Aston-Villa-November-8-2020-Premier-League
6,2020-09-12,Sun,Matchweek 9,Away,D 0–0,Arsenal,Leeds United,Y,GK,90,45,43,45,0,0,0,45,0,0,,0,,20,138,74,0,0,0,0,0,16,0,/en/matches/0dd6b39b/Leeds-United-Arsenal-November-22-2020-Premier-League
7,2020-09-12,Sun,Matchweek 10,Home,L 1–2,Arsenal,Wolves,Y,GK,90,21,13,19,2,0,0,21,0,0,,0,,14,62,48,0,0,0,0,0,10,0,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League
8,2020-09-12,Sun,Matchweek 11,Away,L 0–2,Arsenal,Tottenham,Y,GK,90,31,20,23,8,0,0,31,0,0,,0,,21,90,35,0,0,0,0,0,23,0,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League
9,2020-09-12,Sun,Matchweek 12,Home,L 0–1,Arsenal,Burnley,Y,GK,90,56,45,56,0,0,0,56,0,0,,0,,31,97,56,0,0,0,0,0,33,0,/en/matches/e4dc55d0/Arsenal-Burnley-December-13-2020-Premier-League
10,2020-09-12,Wed,Matchweek 13,Home,D 1–1,Arsenal,Southampton,Y,GK,90,27,22,27,0,0,0,27,0,0,,0,,13,63,40,0,0,0,0,0,8,0,/en/matches/0ceceee4/Arsenal-Southampton-December-16-2020-Premier-League
11,2020-09-12,Sat,Matchweek 14,Away,L 1–2,Arsenal,Everton,Y,GK,90,30,24,30,0,0,0,30,0,0,,0,,17,94,69,0,0,0,0,0,13,0,/en/matches/72fa1993/Everton-Arsenal-December-19-2020-Premier-League
12,2020-09-12,Sat,Matchweek 15,Home,W 3–1,Arsenal,Chelsea,Y,GK,90,33,31,33,0,0,0,33,0,0,,0,,11,76,61,0,0,0,0,0,10,0,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League
13,2020-09-12,Tue,Matchweek 16,Away,W 1–0,Arsenal,Brighton,Y,GK,90,44,35,43,1,0,0,44,0,0,,0,,31,159,135,0,0,0,0,0,22,0,/en/matches/fdca0bef/Brighton-and-Hove-Albion-Arsenal-December-29-2020-Premier-League
14,2020-09-12,Sat,Matchweek 17,Away,W 4–0,Arsenal,West Brom,Y,GK,90,32,25,31,1,0,0,32,0,0,,0,,22,66,46,0,0,0,0,0,14,0,/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League
15,2020-09-12,Thu,Matchweek 18,Home,D 0–0,Arsenal,Crystal Palace,Y,GK,90,32,25,32,0,0,0,32,0,0,,0,,19,101,62,0,0,0,0,0,13,0,/en/matches/0476b43a/Arsenal-Crystal-Palace-January-14-2021-Premier-League
16,2020-09-12,Mon,Matchweek 19,Home,W 3–0,Arsenal,Newcastle Utd,Y,GK,90,28,25,28,0,0,0,28,0,0,,0,,19,78,53,0,0,0,0,0,17,0,/en/matches/620df215/Arsenal-Newcastle-United-January-18-2021-Premier-League
17,2020-09-12,Tue,Matchweek 20,Away,W 3–1,Arsenal,Southampton,Y,GK,90,36,25,36,0,0,0,36,0,0,,0,,16,90,51,0,0,0,0,1,17,0,/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League
18,2020-09-12,Sat,Matchweek 21,Home,D 0–0,Arsenal,Manchester Utd,Y,GK,90,29,26,29,0,0,0,29,0,0,,0,,15,59,37,0,0,0,0,0,13,0,/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League
19,2020-09-12,Tue,Matchweek 22,Away,L 1–2,Arsenal,Wolves,Y,GK,71,25,17,23,2,0,0,25,0,0,,0,,14,69,53,0,0,0,0,0,14,0,/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League
20,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2020-09-12,Sun,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,Y,GK,90,40,32,40,0,0,0,40,0,0,,0,,28,136,74,0,0,0,0,0,18,0,/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League
22,2020-09-12,Sun,Matchweek 25,Home,L 0–1,Arsenal,Manchester City,Y,GK,90,45,41,44,1,0,0,45,0,0,,0,,23,54,17,0,0,0,0,0,24,0,/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
23,2020-09-12,Sun,Matchweek 26,Away,W 3–1,Arsenal,Leicester City,Y,GK,90,32,25,32,0,0,0,32,0,0,,0,,17,68,41,0,0,0,0,0,17,0,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League
24,2020-09-12,Sat,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,GK,90,43,34,43,0,0,0,43,0,0,,0,,30,158,130,0,0,0,0,0,21,0,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
25,2020-09-12,Sun,Matchweek 28,Home,W 2–1,Arsenal,Tottenham,Y,GK,90,27,18,27,0,0,0,27,0,0,,0,,19,116,64,0,0,0,0,0,15,0,/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League
26,2020-09-12,Sun,Matchweek 29,Away,D 3–3,Arsenal,West Ham,Y,GK,90,28,24,28,0,0,0,28,0,0,,0,,18,47,23,0,0,0,0,0,17,0,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League
27,2020-09-12,Sat,Matchweek 30,Home,L 0–3,Arsenal,Liverpool,Y,GK,90,32,29,32,0,0,0,32,0,0,,0,,15,73,41,0,0,0,0,0,13,0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League
28,2020-09-12,Sun,Matchweek 31,Away,W 3–0,Arsenal,Sheffield Utd,Y,GK,90,31,30,31,0,0,0,31,0,0,,0,,14,54,31,0,0,0,0,0,19,0,/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League
