,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Mon,PL2 — Div. 1,Matchweek 1,Away,L 2–3,Brighton,Crystal Palace,Y,FW,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
1,Sun,PL2 — Div. 1,Matchweek 2,Home,D 1–1,Brighton,Liverpool,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
2,Wed,EFL Cup,Second round,Away,W 3–0,Brighton,FG Rovers,Y,AM,90,1,1,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
3,Sat,Premier League,Matchweek 4,Home,W 1–0,Brighton,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat,PL2 — Div. 1,Matchweek 5,Away,W 4–1,Brighton,Leicester City,Y,FW,89,3,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
5,Sun,PL2 — Div. 1,Matchweek 7,Away,L 0–1,Brighton,Everton,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,PL2 — Div. 1,Matchweek 9,Away,D 3–3,Brighton,Manchester Utd,Y,FW,90,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sun,PL2 — Div. 1,Matchweek 13,Away,W 2–1,Brighton,Blackburn Rovers,Y,FW,61,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
10,Wed,EFL Cup,Third round,Away,W 3–1,Brighton,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sun,Premier League,Matchweek 16,Home,L 1–2,Brighton,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Thu,Friendlies (M),Friendlies (M),Neutral,L 1–2,ie Rep. of Ireland,no Norway,N,,2,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13,Sun,Friendlies (M),Friendlies (M),Neutral,W 1–0,ie Rep. of Ireland,mt Malta,N,,14,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
14,Wed,EFL Cup,Fourth round,Away,D 0 (3)–0 (4),Brighton,Charlton Ath,N,,12,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
15,Mon,Premier League,Matchweek 17,Away,W 3–1,Brighton,Southampton,N,FW,8,0,0,0,0,0,0,0,0,6,0,0,2,0.0,0.0,0.0,0,0,3,3,100.0,0,4,0,1,0,Match Report
16,Sat,Premier League,Matchweek 18,Home,L 2–4,Brighton,Arsenal,N,FW,31,1,0,0,0,2,2,0,0,11,0,0,0,0.3,0.3,0.0,0,0,5,8,62.5,0,6,0,0,0,Match Report
17,Tue,Premier League,Matchweek 19,Away,W 4–1,Brighton,Everton,Y,FW,70,1,1,0,0,4,1,1,0,22,0,0,0,0.8,0.8,0.1,4,1,14,17,82.4,0,7,1,0,0,Match Report
18,Sat,FA Cup,Third round proper,Away,W 5–1,Brighton,Middlesbrough,Y,FW,63,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
19,Sat,Premier League,Matchweek 20,Home,W 3–0,Brighton,Liverpool,Y,FW,65,0,1,0,0,1,1,0,0,20,0,1,0,0.1,0.1,0.1,2,1,9,12,75.0,1,9,1,2,2,Match Report
