,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2022-08-05,Sat,Matchweek 3,Home,W 3–1,Crystal Palace,Aston Villa,N,"On matchday squad, but did not play",/en/matches/3f89bccf/Crystal-Palace-Aston-Villa-August-20-2022-Premier-League,,,,,,,,,,,,,,,,,
1,2022-08-05,Sat,Matchweek 4,Away,L 2–4,Crystal Palace,Manchester City,N,"On matchday squad, but did not play",/en/matches/3b9bbac7/Manchester-City-Crystal-Palace-August-27-2022-Premier-League,,,,,,,,,,,,,,,,,
2,2022-08-05,Tue,Matchweek 5,Home,D 1–1,Crystal Palace,Brentford,N,"On matchday squad, but did not play",/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League,,,,,,,,,,,,,,,,,
3,2022-08-05,Sat,Matchweek 6,Away,D 0–0,Crystal Palace,Newcastle Utd,N,"On matchday squad, but did not play",/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League,,,,,,,,,,,,,,,,,
4,2022-08-05,Sat,Matchweek 9,Home,L 1–2,Crystal Palace,Chelsea,N,"On matchday squad, but did not play",/en/matches/372249f3/Crystal-Palace-Chelsea-October-1-2022-Premier-League,,,,,,,,,,,,,,,,,
5,2022-08-05,Sun,Matchweek 10,Home,W 2–1,Crystal Palace,Leeds United,N,"On matchday squad, but did not play",/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League,,,,,,,,,,,,,,,,,
6,2022-08-05,Sat,Matchweek 11,Away,D 0–0,Crystal Palace,Leicester City,N,"On matchday squad, but did not play",/en/matches/37677e58/Leicester-City-Crystal-Palace-October-15-2022-Premier-League,,,,,,,,,,,,,,,,,
7,2022-08-05,Tue,Matchweek 12,Home,W 2–1,Crystal Palace,Wolves,N,"On matchday squad, but did not play",/en/matches/60705c6d/Crystal-Palace-Wolverhampton-Wanderers-October-18-2022-Premier-League,,,,,,,,,,,,,,,,,
8,2022-08-05,Sat,Matchweek 13,Away,L 0–3,Crystal Palace,Everton,N,RM,16,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,/en/matches/24d23a55/Everton-Crystal-Palace-October-22-2022-Premier-League
9,2022-08-05,Sat,Matchweek 14,Home,W 1–0,Crystal Palace,Southampton,N,"On matchday squad, but did not play",/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League,,,,,,,,,,,,,,,,,
10,2022-08-05,Sun,Matchweek 15,Away,W 2–1,Crystal Palace,West Ham,N,"On matchday squad, but did not play",/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League,,,,,,,,,,,,,,,,,
11,2022-08-05,Sat,Matchweek 16,Away,L 0–1,Crystal Palace,Nott'ham Forest,N,"RM,RW",13,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League
12,2022-08-05,Mon,Matchweek 17,Home,L 0–3,Crystal Palace,Fulham,N,"On matchday squad, but did not play",/en/matches/bbb301a6/Crystal-Palace-Fulham-December-26-2022-Premier-League,,,,,,,,,,,,,,,,,
13,2022-08-05,Sat,Matchweek 18,Away,W 2–0,Crystal Palace,Bournemouth,N,"On matchday squad, but did not play",/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League,,,,,,,,,,,,,,,,,
14,2022-08-05,Wed,Matchweek 19,Home,L 0–4,Crystal Palace,Tottenham,N,"On matchday squad, but did not play",/en/matches/d8118454/Crystal-Palace-Tottenham-Hotspur-January-4-2023-Premier-League,,,,,,,,,,,,,,,,,
