,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,Y,RB,90,0,0,0,0,2,0,0,0,66,1,2,1,0.1,0.1,0.2,6,1,43,57,75.4,4,31,3,3,0,Match Report
1,Sat,Premier League,Matchweek 2,Home,W 2–0,Liverpool,Burnley,Y,RB,90,0,1,0,0,1,1,0,0,98,2,1,1,0.1,0.1,1.2,8,1,67,86,77.9,8,57,1,1,0,Match Report
2,Sat,Premier League,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,Y,RB,90,0,0,0,0,2,1,0,0,110,2,0,0,0.1,0.1,0.5,5,0,77,100,77.0,9,58,4,0,0,Match Report
3,Thu,WCQ,First round,Away,W 4–0,eng England,hu Hungary,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sun,WCQ,First round,Home,W 4–0,eng England,ad Andorra,Y,CM,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
5,Wed,WCQ,First round,Away,D 1–1,eng England,pl Poland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,Premier League,Matchweek 4,Away,W 3–0,Liverpool,Leeds United,Y,RB,90,0,1,0,0,3,1,0,0,70,0,2,1,0.1,0.1,0.8,7,1,44,64,68.8,1,36,1,0,0,Match Report
7,Wed,Champions Lg,Group stage,Home,W 3–2,eng Liverpool,it Milan,Y,RB,90,0,0,0,0,2,0,0,0,91,2,1,1,0.1,0.1,0.0,4,0,51,74,68.9,4,54,4,4,2,Match Report
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sat,Premier League,Matchweek 6,Away,D 3–3,Liverpool,Brentford,Y,RB,90,0,0,0,0,3,0,0,0,118,4,3,1,0.1,0.1,0.0,5,1,76,104,73.1,11,58,2,1,0,Match Report
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 8,Away,W 5–0,Liverpool,Watford,Y,RB,64,0,0,0,0,2,0,0,0,90,1,1,0,0.1,0.1,0.0,2,0,67,83,80.7,10,42,1,0,0,Match Report
12,Tue,Champions Lg,Group stage,Away,W 3–2,eng Liverpool,es Atlético Madrid,Y,RB,84,0,0,0,0,0,0,1,0,116,2,1,1,0.0,0.0,0.1,4,2,90,107,84.1,16,63,2,2,1,Match Report
13,Sun,Premier League,Matchweek 9,Away,W 5–0,Liverpool,Manchester Utd,Y,RB,90,0,1,0,0,1,1,0,0,114,2,2,0,0.0,0.0,0.8,4,1,88,108,81.5,3,68,1,0,0,Match Report
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sat,Premier League,Matchweek 10,Home,D 2–2,Liverpool,Brighton,Y,RB,90,0,0,0,0,1,0,0,0,108,0,2,1,0.0,0.0,0.1,3,0,80,100,80.0,11,52,3,1,1,Match Report
16,Wed,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,es Atlético Madrid,Y,RB,89,0,2,0,0,1,0,0,0,134,3,2,0,0.0,0.0,1.0,4,2,113,127,89.0,13,92,4,0,0,Match Report
17,Sun,Premier League,Matchweek 11,Away,L 2–3,Liverpool,West Ham,Y,RB,90,1,1,0,0,2,1,1,0,91,0,4,0,0.2,0.2,0.6,8,2,60,83,72.3,6,52,0,0,0,Match Report
18,Fri,WCQ,First round,Home,W 5–0,eng England,al Albania,N,,14,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
19,Mon,WCQ,First round,Away,W 10–0,eng England,sm San Marino,Y,RB,90,0,3,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
20,Sat,Premier League,Matchweek 12,Home,W 4–0,Liverpool,Arsenal,Y,RB,90,0,2,0,0,3,1,0,0,72,1,0,0,0.2,0.2,1.2,6,2,53,65,81.5,5,36,4,1,1,Match Report
21,Wed,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,pt Porto,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Sat,Premier League,Matchweek 13,Home,W 4–0,Liverpool,Southampton,Y,RB,90,0,1,0,0,0,0,0,0,102,2,0,1,0.0,0.0,0.2,5,2,65,94,69.1,4,31,1,4,2,Match Report
23,Wed,Premier League,Matchweek 14,Away,W 4–1,Liverpool,Everton,Y,RB,90,0,0,0,0,1,1,0,0,89,0,3,0,0.0,0.0,0.3,3,0,68,84,81.0,8,46,2,0,0,Match Report
24,Sat,Premier League,Matchweek 15,Away,W 1–0,Liverpool,Wolves,Y,RB,90,0,0,0,0,2,0,0,0,89,1,2,2,0.1,0.1,0.3,6,0,63,78,80.8,15,35,1,0,0,Match Report
25,Tue,Champions Lg,Group stage,Away,W 2–1,eng Liverpool,it Milan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Sat,Premier League,Matchweek 16,Home,W 1–0,Liverpool,Aston Villa,Y,RB,90,0,0,0,0,2,0,0,0,92,1,0,2,0.1,0.1,0.2,4,0,58,85,68.2,8,50,3,1,1,Match Report
27,Thu,Premier League,Matchweek 17,Home,W 3–1,Liverpool,Newcastle Utd,Y,RB,90,1,0,0,0,1,1,0,0,111,1,2,0,0.0,0.0,0.1,5,0,77,105,73.3,11,66,0,3,1,Match Report
28,Sun,Premier League,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,Y,"RB,WB",90,0,1,0,0,2,2,0,0,99,4,0,1,0.2,0.2,0.5,8,1,63,89,70.8,11,46,2,0,0,Match Report
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Tue,Premier League,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,115,0,1,0,0.0,0.0,0.2,4,0,81,111,73.0,17,64,6,0,0,Match Report
31,Sun,Premier League,Matchweek 21,Away,D 2–2,Liverpool,Chelsea,Y,RB,90,0,1,0,0,2,1,0,0,77,0,0,0,0.0,0.0,0.2,6,1,49,69,71.0,7,36,0,3,1,Match Report
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Thu,EFL Cup,Semi-finals,Home,D 0–0,Liverpool,Arsenal,Y,RB,75,0,0,0,0,3,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
34,Sun,Premier League,Matchweek 22,Home,W 3–0,Liverpool,Brentford,Y,RB,90,0,1,0,0,4,0,0,0,115,1,0,0,0.1,0.1,0.3,8,1,71,107,66.4,8,42,3,2,2,Match Report
35,Thu,EFL Cup,Semi-finals,Away,W 2–0,Liverpool,Arsenal,Y,RB,90,0,2,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
36,Sun,Premier League,Matchweek 23,Away,W 3–1,Liverpool,Crystal Palace,Y,RB,89,0,0,0,0,0,0,0,0,90,0,2,2,0.0,0.0,0.0,3,1,54,80,67.5,11,41,2,1,0,Match Report
37,Sun,FA Cup,Fourth round proper,Home,W 3–1,Liverpool,Cardiff City,Y,RB,90,0,1,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
38,Thu,Premier League,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,Y,RB,90,0,0,0,0,2,1,0,0,102,0,1,1,0.1,0.1,0.1,5,0,68,92,73.9,13,47,1,2,2,Match Report
