,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-11-27,Fri,PL2 — Div. 1,Matchweek 10,Home,W 3–1,Arsenal,Derby County,Y,CB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/421a51e8/Arsenal-U23-Derby-County-U23-November-27-2020-Premier-League-2----Division-1,1.0,0.5,0.5
1,1,1,1,2020-12-03,Thu,Europa Lg,Group stage,Home,W 4–1,eng Arsenal,at Rapid Wien,Y,CB,90,1,0,0,0,3.0,2.0,0,0,77.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,57.0,67.0,85.1,6.0,56.0,2.0,0.0,0.0,/en/matches/bca73bdc/Arsenal-Rapid-Wien-December-3-2020-Europa-League,1.0,0.5,0.5
2,2,2,2,2020-12-10,Thu,Europa Lg,Group stage,Away,W 4–2,eng Arsenal,ie Dundalk,Y,CB,90,0,0,0,0,1.0,1.0,0,0,67.0,2.0,3.0,0.0,0.0,0.0,0.1,5.0,0.0,57.0,61.0,93.4,6.0,51.0,2.0,0.0,0.0,/en/matches/3a6e4eda/Dundalk-Arsenal-December-10-2020-Europa-League,1.0,0.5,0.5
3,3,3,3,2020-12-18,Fri,PL2 — Div. 1,Matchweek 12,Home,W 2–1,Arsenal,Leicester City,Y,CB,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/11bf5011/Arsenal-U23-Leicester-City-U23-December-18-2020-Premier-League-2----Division-1,1.0,1.0,0.5
4,4,4,4,2020-12-26,Sat,Premier League,Matchweek 15,Home,W 3–1,Arsenal,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,1,0,42.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,63.3,1.0,16.0,0.0,0.0,0.0,/en/matches/c5de8a0c/North-West-London-Derby-Arsenal-Chelsea-December-26-2020-Premier-League,1.0,1.0,0.4404761904761903
5,5,5,5,2020-12-29,Tue,Premier League,Matchweek 16,Away,W 1–0,Arsenal,Brighton,Y,CB,90,0,0,0,0,1.0,0.0,0,0,84.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,67.0,74.0,90.5,3.0,57.0,1.0,0.0,0.0,/en/matches/fdca0bef/Brighton-and-Hove-Albion-Arsenal-December-29-2020-Premier-League,1.0,1.0,0.42857142857142855
6,6,6,6,2021-01-02,Sat,Premier League,Matchweek 17,Away,W 4–0,Arsenal,West Brom,Y,CB,90,0,0,0,0,0.0,0.0,0,0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,82.0,86.6,3.0,65.0,1.0,0.0,0.0,/en/matches/a56531b0/West-Bromwich-Albion-Arsenal-January-2-2021-Premier-League,1.0,1.0,0.5
7,7,7,7,2021-01-09,Sat,FA Cup,Third round proper,Home,W 2–0,Arsenal,Newcastle Utd,Y,CB,120,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/1a97ad80/Arsenal-Newcastle-United-January-9-2021-FA-Cup,1.0,1.0,0.5
8,8,8,8,2021-02-21,Sun,Premier League,Matchweek 25,Home,L 0–1,Arsenal,Manchester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,59.0,89.8,2.0,51.0,0.0,2.0,2.0,/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League,0.0,1.0,0.5
9,9,9,9,2021-02-28,Sun,Premier League,Matchweek 26,Away,W 3–1,Arsenal,Leicester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,62.0,1.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,46.0,57.0,80.7,0.0,29.0,0.0,0.0,0.0,/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,1.0,0.6666666666666666,0.5
