,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-08-22,Sat,Matchweek 4,Home,W 3–0,Chelsea,Aston Villa,Y,AM,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League
1,2021-08-22,Sun,Matchweek 5,Away,W 3–0,Chelsea,Tottenham,N,"On matchday squad, but did not play",/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League,,,,,,,,,,,,,,,
2,2021-08-22,Sat,Matchweek 6,Home,L 0–1,Chelsea,Manchester City,N,"On matchday squad, but did not play",/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League,,,,,,,,,,,,,,,
3,2021-08-22,Sat,Matchweek 7,Home,W 3–1,Chelsea,Southampton,N,"On matchday squad, but did not play",/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,,,,,,,,,,,,,,,
4,2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,
5,2021-08-22,Sat,Matchweek 9,Home,W 7–0,Chelsea,Norwich City,N,AM,21,4,2,0,1,1,0,0,1,1,0,0,0,0,0,/en/matches/a6ff9cf9/Chelsea-Norwich-City-October-23-2021-Premier-League
6,2021-08-22,Sat,Matchweek 10,Away,W 3–0,Chelsea,Newcastle Utd,Y,AM,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/49478cd2/Newcastle-United-Chelsea-October-30-2021-Premier-League
7,2021-08-22,Sat,Matchweek 11,Home,D 1–1,Chelsea,Burnley,N,"On matchday squad, but did not play",/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League,,,,,,,,,,,,,,,
8,2021-08-22,Sat,Matchweek 12,Away,W 3–0,Chelsea,Leicester City,N,AM,29,2,2,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/2fd486d6/Leicester-City-Chelsea-November-20-2021-Premier-League
9,2021-08-22,Sun,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,AM,90,7,4,1,1,0,1,0,0,0,0,0,0,0,0,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League
10,2021-08-22,Wed,Matchweek 14,Away,W 2–1,Chelsea,Watford,N,AM,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/f475576b/Watford-Chelsea-December-1-2021-Premier-League
11,2021-08-22,Sat,Matchweek 15,Away,L 2–3,Chelsea,West Ham,Y,AM,63,4,3,0,0,1,0,0,1,1,0,0,0,0,0,/en/matches/776aa8ab/West-Ham-United-Chelsea-December-4-2021-Premier-League
12,2021-08-22,Sat,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,N,"On matchday squad, but did not play",/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,,,,,,,,,,,,,,,
13,2021-08-22,Thu,Matchweek 17,Home,D 1–1,Chelsea,Everton,Y,AM,90,8,6,0,1,0,1,0,0,0,0,0,0,0,0,/en/matches/70209eb1/Chelsea-Everton-December-16-2021-Premier-League
14,2021-08-22,Sun,Matchweek 18,Away,D 0–0,Chelsea,Wolves,Y,AM,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/73d478fb/Wolverhampton-Wanderers-Chelsea-December-19-2021-Premier-League
15,2021-08-22,Sun,Matchweek 19,Away,W 3–1,Chelsea,Aston Villa,N,"On matchday squad, but did not play",/en/matches/61396bd8/Aston-Villa-Chelsea-December-26-2021-Premier-League,,,,,,,,,,,,,,,
16,2021-08-22,Wed,Matchweek 20,Home,D 1–1,Chelsea,Brighton,N,"On matchday squad, but did not play",/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,,,,,,,,,,,,,,,
17,2021-08-22,Sun,Matchweek 21,Home,D 2–2,Chelsea,Liverpool,N,"On matchday squad, but did not play",/en/matches/3480cc09/Chelsea-Liverpool-January-2-2022-Premier-League,,,,,,,,,,,,,,,
18,2021-08-22,Sat,Matchweek 22,Away,L 0–1,Chelsea,Manchester City,Y,AM,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/febd7f38/Manchester-City-Chelsea-January-15-2022-Premier-League
19,2021-08-22,Tue,Matchweek 24,Away,D 1–1,Chelsea,Brighton,Y,AM,79,4,3,0,0,0,1,0,1,1,0,0,0,0,0,/en/matches/b4c9c369/Brighton-and-Hove-Albion-Chelsea-January-18-2022-Premier-League
20,2021-08-22,Sun,Matchweek 23,Home,W 2–0,Chelsea,Tottenham,Y,"RW,AM",89,5,5,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/29e164e3/Chelsea-Tottenham-Hotspur-January-23-2022-Premier-League
21,2021-08-22,Sat,Matchweek 26,Away,W 1–0,Chelsea,Crystal Palace,Y,RW,90,2,1,0,0,1,0,0,0,0,0,0,0,0,0,/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League
