,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-14,Mon,PL2,Matchweek 1,Away,L 2–3,Manchester Utd,Crystal Palace,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/15abac22/Crystal-Palace-U21-Manchester-United-U21-August-14-2023-Premier-League-2,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-18,Fri,PL2,Matchweek 2,Home,L 1–2,Manchester Utd,Leeds United,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d39e910c/Manchester-United-U21-Leeds-United-U21-August-18-2023-Premier-League-2,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2023-09-26,Tue,EFL Cup,Third round,Away,L 0–1,Luton Town,Exeter City,Y,CB,90,0,0,0,0,1.0,0.0,1,0,,,3.0,,,,,,,,,,,,,,,/en/matches/4a316f30/Exeter-City-Luton-Town-September-26-2023-EFL-Cup,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-30,Sat,Premier League,Matchweek 7,Away,W 2–1,Luton Town,Everton,N,CB,35,0,0,0,0,0.0,0.0,0,0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,/en/matches/921d5f17/Everton-Luton-Town-September-30-2023-Premier-League,1.0,0.0,0.6333333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,2023-10-03,Tue,Premier League,Matchweek 2,Home,L 1–2,Luton Town,Burnley,Y,CB,90,0,0,0,0,0.0,0.0,0,0,67.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,57.0,75.4,4.0,34.0,1.0,0.0,0.0,/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League,0.0,0.3333333333333333,0.2666666666666666
5,5,5,5,5,5,5,5,5,5,5,5,5,2023-10-07,Sat,Premier League,Matchweek 8,Home,L 0–1,Luton Town,Tottenham,N,CB,32,0,0,0,0,1.0,0.0,0,0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,75.0,1.0,8.0,0.0,0.0,0.0,/en/matches/d021f28f/Luton-Town-Tottenham-Hotspur-October-7-2023-Premier-League,0.0,0.3333333333333333,0.8229166666666669
6,6,6,6,6,6,6,6,6,6,6,6,6,2023-10-21,Sat,Premier League,Matchweek 9,Away,D 2–2,Luton Town,Nott'ham Forest,Y,CB,90,0,0,0,0,0.0,0.0,0,0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,32.0,81.3,5.0,18.0,0.0,0.0,0.0,/en/matches/d1671efa/Nottingham-Forest-Luton-Town-October-21-2023-Premier-League,0.5,0.3333333333333333,0.5416666666666667
7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-29,Sun,Premier League,Matchweek 10,Away,L 1–3,Luton Town,Aston Villa,Y,CB,90,0,0,0,0,1.0,0.0,0,0,28.0,3.0,3.0,4.0,0.1,0.1,0.0,0.0,0.0,13.0,14.0,92.9,1.0,12.0,0.0,0.0,0.0,/en/matches/ee677172/Aston-Villa-Luton-Town-October-29-2023-Premier-League,0.0,0.1666666666666666,0.8645833333333335
8,8,8,8,8,8,8,8,8,8,8,8,8,2023-11-05,Sun,Premier League,Matchweek 11,Home,D 1–1,Luton Town,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,29.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/a62b97ba/Luton-Town-Liverpool-November-5-2023-Premier-League,0.5,0.1666666666666666,0.9666666666666668
9,9,9,9,9,9,9,9,9,9,9,9,9,2023-11-11,Sat,Premier League,Matchweek 12,Away,L 0–1,Luton Town,Manchester Utd,Y,CB,90,0,0,0,0,1.0,1.0,0,0,41.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,81.5,0.0,19.0,1.0,2.0,1.0,/en/matches/4b9f3f25/Manchester-United-Luton-Town-November-11-2023-Premier-League,0.0,0.3333333333333333,0.3333333333333332
