,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Championship,Matchweek 1,Home,D 1–1,Sunderland,Coventry City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,Championship,Matchweek 2,Away,W 3–2,Sunderland,Bristol City,Y,FW,89,2,0,0,0,5,3,0,0,34,0,1,0,0.6,0.6,0.0,2,1,17,23,73.9,1,19,3,2,1,Match Report
2,Wed,EFL Cup,First round,Away,L 0–2,Sunderland,Sheffield Weds,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,Championship,Matchweek 3,Home,D 2–2,Sunderland,QPR,Y,FW,59,1,0,0,0,3,2,0,0,19,0,0,1,0.6,0.6,0.1,2,1,9,12,75.0,1,14,1,1,1,Match Report
4,Wed,Championship,Matchweek 4,Away,L 1–2,Sunderland,Sheffield Utd,Y,FW,53,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,1,0,13,19,68.4,0,7,0,1,0,Match Report
5,Sat,Championship,Matchweek 5,Away,W 1–0,Sunderland,Stoke City,Y,FW,90,0,0,0,0,3,0,0,0,31,1,1,1,0.1,0.1,0.5,2,0,11,20,55.0,2,17,5,1,0,Match Report
6,Sat,Championship,Matchweek 6,Home,L 0–1,Sunderland,Norwich City,Y,FW,90,0,0,0,0,3,0,0,0,26,0,0,0,0.3,0.3,0.0,0,0,8,18,44.4,0,10,4,3,0,Match Report
7,Wed,Championship,Matchweek 7,Home,W 3–0,Sunderland,Rotherham Utd,Y,FW,90,0,0,0,0,3,0,0,0,33,1,0,0,0.2,0.2,0.1,3,0,16,20,80.0,3,14,2,0,0,Match Report
8,Mon,Championship,Matchweek 8,Away,L 0–1,Sunderland,Middlesbrough,Y,FW,90,0,0,0,0,1,0,0,0,32,0,0,0,0.1,0.1,0.2,2,0,12,21,57.1,2,17,1,4,0,Match Report
9,Wed,Championship,Matchweek 10,Away,W 3–0,Sunderland,Reading,Y,FW,36,0,0,0,0,1,0,0,0,18,0,0,2,0.1,0.1,0.0,0,0,6,10,60.0,0,11,2,2,1,Match Report
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Championship,Matchweek 18,Away,D 1–1,Sunderland,Luton Town,N,DM,20,0,0,0,0,2,0,0,0,14,0,0,0,0.3,0.3,0.0,1,0,7,8,87.5,0,5,0,1,0,Match Report
12,Wed,Championship,Matchweek 19,Away,W 2–0,Sunderland,Huddersfield,N,FW,45,0,1,0,0,1,0,0,0,16,0,0,1,0.0,0.0,0.2,2,1,6,10,60.0,2,7,1,1,0,Match Report
13,Sat,Championship,Matchweek 20,Home,L 0–1,Sunderland,Cardiff City,Y,FW,72,0,0,0,0,1,0,0,0,20,1,0,0,0.1,0.1,0.0,0,0,6,13,46.2,1,10,0,1,1,Match Report
14,Fri,Championship,Matchweek 21,Away,W 2–1,Sunderland,Birmingham City,Y,FW,84,1,0,0,0,1,1,0,0,32,0,0,0,0.2,0.2,0.0,1,0,12,18,66.7,2,13,0,1,0,Match Report
15,Sat,Championship,Matchweek 9,Home,W 3–0,Sunderland,Millwall,Y,FW,90,1,1,0,0,3,2,0,0,30,0,0,1,1.2,1.2,0.5,3,2,14,20,70.0,0,22,2,2,1,Match Report
16,Mon,Championship,Matchweek 22,Home,L 1–2,Sunderland,West Brom,Y,FW,88,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.3,2,0,10,14,71.4,1,8,1,0,0,Match Report
17,Sat,Championship,Matchweek 23,Away,D 1–1,Sunderland,Hull City,Y,FW,59,0,0,0,0,1,0,0,0,16,0,0,0,0.1,0.1,0.0,0,0,7,11,63.6,1,7,1,3,0,Match Report
18,Mon,Championship,Matchweek 24,Home,W 2–1,Sunderland,Blackburn,N,RW,11,1,0,0,0,1,1,0,0,4,0,0,0,0.4,0.4,0.0,1,1,2,2,100.0,0,3,0,2,1,Match Report
19,Thu,Championship,Matchweek 25,Away,W 4–1,Sunderland,Wigan Athletic,Y,FW,61,1,0,0,0,3,1,0,0,27,0,0,0,0.5,0.5,0.1,3,0,8,16,50.0,1,13,1,1,0,Match Report
20,Tue,Premier League,Matchweek 19,Home,L 1–4,Everton,Brighton,N,FW,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,1,1,1,100.0,1,1,0,0,0,Match Report
