,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2022-08-06,Sun,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,N,"On matchday squad, but did not play",/en/matches/b513d9fe/Newcastle-United-Manchester-City-August-21-2022-Premier-League,,,,,,,,,,,,,,,
1,2022-08-06,Sun,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,N,LW,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/15d62d04/Wolverhampton-Wanderers-Newcastle-United-August-28-2022-Premier-League
2,2022-08-06,Wed,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,Y,LW,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League
3,2022-08-06,Sat,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,Y,LW,69,2,0,1,0,1,0,0,0,0,0,0,0,0,0,/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League
4,2022-08-06,Sat,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,Y,LW,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/177da679/Newcastle-United-Bournemouth-September-17-2022-Premier-League
5,2022-08-06,Sat,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,N,LW,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League
6,2022-08-06,Sat,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,N,"On matchday squad, but did not play",/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League,,,,,,,,,,,,,,,
7,2022-08-06,Sun,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,N,LW,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/e0b9c72c/Manchester-United-Newcastle-United-October-16-2022-Premier-League
8,2022-08-06,Wed,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,N,RW,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League
9,2022-08-06,Sun,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,N,"On matchday squad, but did not play",/en/matches/ae21490f/Tottenham-Hotspur-Newcastle-United-October-23-2022-Premier-League,,,,,,,,,,,,,,,
10,2022-08-06,Sat,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,N,"On matchday squad, but did not play",/en/matches/96f5ee84/Newcastle-United-Aston-Villa-October-29-2022-Premier-League,,,,,,,,,,,,,,,
11,2022-08-06,Sun,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,N,"On matchday squad, but did not play",/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,,,,,,,,,,,,,,,
12,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,
13,2022-08-06,Mon,Matchweek 17,Away,W 3–0,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/8e186153/Leicester-City-Newcastle-United-December-26-2022-Premier-League,,,,,,,,,,,,,,,
14,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,
15,2022-08-06,Sat,Matchweek 22,Home,D 1–1,Newcastle Utd,West Ham,N,"On matchday squad, but did not play",/en/matches/34e9160c/Newcastle-United-West-Ham-United-February-4-2023-Premier-League,,,,,,,,,,,,,,,
16,2022-08-06,Sat,Matchweek 23,Away,D 1–1,Newcastle Utd,Bournemouth,N,"On matchday squad, but did not play",/en/matches/d9339e30/Bournemouth-Newcastle-United-February-11-2023-Premier-League,,,,,,,,,,,,,,,
