,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-10,Sat,Premier League,Matchweek 1,Home,D 0–0,Crystal Palace,Everton,Y,LM,90,0,0,0,0,3,1,1,0,39.0,3.0,1,1.0,0.2,0.2,0.0,2.0,0.0,11.0,24.0,45.8,0.0,21.0,2.0,2.0,1.0,/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League,0.5,0.5,0.5238095238095238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-18,Sun,Premier League,Matchweek 2,Away,L 0–1,Crystal Palace,Sheffield Utd,Y,LM,64,0,0,0,0,0,0,0,0,20.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,76.5,0.0,12.0,1.0,0.0,0.0,/en/matches/7ca12d31/Sheffield-United-Crystal-Palace-August-18-2019-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-27,Tue,EFL Cup,Second round,Home,D 0 (4)–0 (5),Crystal Palace,Colchester Utd,Y,AM,72,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c3481970/Crystal-Palace-Colchester-United-August-27-2019-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-28,Sat,Premier League,Matchweek 7,Home,W 2–0,Crystal Palace,Norwich City,N,FW,1,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,2.0,0.0,0.0,0.0,/en/matches/3b180c0d/Crystal-Palace-Norwich-City-September-28-2019-Premier-League,1.0,0.3333333333333333,0.3214285714285713
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-11-03,Sun,Premier League,Matchweek 11,Home,L 0–2,Crystal Palace,Leicester City,N,"LM,RW",17,0,0,0,0,0,0,0,0,6.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,5.0,0.0,1.0,0.0,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League,0.0,0.5,0.9166666666666669
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-12-16,Mon,Premier League,Matchweek 17,Home,D 1–1,Crystal Palace,Brighton,N,LB,24,0,0,0,0,1,0,0,0,13.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,1.0,7.0,0.0,1.0,1.0,/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League,0.5,0.5,0.4880952380952381
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-12-21,Sat,Premier League,Matchweek 18,Away,L 0–1,Crystal Palace,Newcastle Utd,N,LM,5,0,0,0,0,1,0,0,0,4.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,1.0,0.0,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League,0.0,0.5,0.6071428571428571
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 2–1,Crystal Palace,West Ham,Y,RW,74,0,0,0,0,1,0,0,0,43.0,5.0,1,0.0,0.0,0.0,0.1,1.0,0.0,18.0,30.0,60.0,3.0,20.0,2.0,1.0,0.0,/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League,1.0,0.1666666666666666,0.3095238095238095
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-12-28,Sat,Premier League,Matchweek 20,Away,D 1–1,Crystal Palace,Southampton,Y,RW,83,0,0,0,0,0,0,0,0,16.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,0.0,8.0,0.0,2.0,1.0,/en/matches/a8ab1213/Southampton-Crystal-Palace-December-28-2019-Premier-League,0.5,0.5,0.6410256410256411
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-01-01,Wed,Premier League,Matchweek 21,Away,D 1–1,Crystal Palace,Norwich City,Y,RW,59,0,0,0,0,1,1,0,0,27.0,1.0,0,1.0,0.1,0.1,0.0,2.0,0.0,18.0,22.0,81.8,1.0,24.0,1.0,1.0,1.0,/en/matches/5bbec2c4/Norwich-City-Crystal-Palace-January-1-2020-Premier-League,0.5,0.5,0.5
