,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2020-08-16,Sun,First Division A,Regular season,Home,W 3–1,Anderlecht,Sint-Truiden,N,"FW,LM",27,1,0,0,0,2.0,1.0,0,0,19.0,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,14.0,15.0,93.3,4.0,15.0,0.0,0.0,0.0,/en/matches/72e52755/Anderlecht-Sint-Truiden-August-16-2020-Belgian-First-Division-A,1.0,0.5,0.5
1,1,1,1,2020-08-23,Sun,First Division A,Regular season,Home,D 1–1,Anderlecht,Excel Mouscron,N,RW,36,0,0,0,0,1.0,0.0,0,0,19.0,1.0,0.0,0.0,0.1,0.1,0.2,3.0,1.0,12.0,15.0,80.0,2.0,12.0,0.0,2.0,1.0,/en/matches/0f3261f1/Anderlecht-Excel-Mouscron-August-23-2020-Belgian-First-Division-A,0.5,0.5,0.5
2,2,2,2,2020-08-28,Fri,First Division A,Regular season,Away,D 2–2,Anderlecht,Oostende,Y,LW,88,1,0,0,0,6.0,2.0,0,0,51.0,0.0,1.0,3.0,0.7,0.7,0.3,4.0,1.0,22.0,30.0,73.3,3.0,31.0,2.0,3.0,1.0,/en/matches/054394c2/Oostende-Anderlecht-August-28-2020-Belgian-First-Division-A,0.5,0.5,0.5
3,3,3,3,2020-09-13,Sun,First Division A,Regular season,Home,W 2–0,Anderlecht,Cercle Brugge,Y,CM,90,0,0,0,0,4.0,1.0,0,0,48.0,5.0,1.0,0.0,0.8,0.8,0.6,4.0,1.0,26.0,35.0,74.3,5.0,28.0,4.0,0.0,0.0,/en/matches/14554cc4/Anderlecht-Cercle-Brugge-September-13-2020-Belgian-First-Division-A,1.0,0.6666666666666666,0.5
4,4,4,4,2020-09-19,Sat,First Division A,Regular season,Away,W 4–2,Anderlecht,Waasland-Bev,Y,CM,90,0,0,0,0,2.0,1.0,0,0,61.0,3.0,2.0,0.0,0.2,0.2,0.8,7.0,1.0,36.0,44.0,81.8,8.0,36.0,3.0,3.0,1.0,/en/matches/bba55c08/Waasland-Beveren-Anderlecht-September-19-2020-Belgian-First-Division-A,1.0,0.6666666666666666,0.5
5,5,5,5,2020-09-27,Sun,First Division A,Regular season,Home,D 1–1,Anderlecht,Eupen,Y,CM,90,0,0,0,0,1.0,0.0,0,0,65.0,4.0,1.0,0.0,0.1,0.1,0.0,3.0,1.0,33.0,49.0,67.3,6.0,32.0,3.0,6.0,3.0,/en/matches/65c2c689/Anderlecht-Eupen-September-27-2020-Belgian-First-Division-A,0.5,0.8333333333333334,0.5
6,6,6,6,2020-10-04,Sun,First Division A,Regular season,Away,L 0–3,Anderlecht,Club Brugge,Y,CM,90,0,0,0,0,1.0,1.0,0,0,35.0,4.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,22.0,59.1,4.0,22.0,5.0,2.0,0.0,/en/matches/3834ac32/Club-Brugge-Anderlecht-October-4-2020-Belgian-First-Division-A,0.0,0.8333333333333334,0.5
7,7,7,7,2020-10-11,Sun,Friendlies (M),Friendlies (M),Home,L 1–2,za South Africa,zm Zambia,Y,FW,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1add06cf/South-Africa-Zambia-October-11-2020-Friendlies-M,0.0,0.5,0.5
8,8,8,8,2020-10-18,Sun,First Division A,Regular season,Home,D 2–2,Anderlecht,OH Leuven,Y,"RW,FW",89,1,0,0,0,3.0,2.0,0,0,35.0,0.0,1.0,0.0,0.4,0.4,0.2,9.0,1.0,20.0,27.0,74.1,2.0,15.0,5.0,2.0,2.0,/en/matches/1e5cf086/Anderlecht-OH-Leuven-October-18-2020-Belgian-First-Division-A,0.5,0.1666666666666666,0.5
9,9,9,9,2020-10-23,Fri,First Division A,Regular season,Away,W 3–1,Anderlecht,Kortrijk,Y,RW,74,1,0,0,0,2.0,1.0,0,0,27.0,1.0,1.0,0.0,0.1,0.1,0.4,6.0,0.0,12.0,18.0,66.7,3.0,16.0,2.0,1.0,0.0,/en/matches/1e8fe076/Kortrijk-Anderlecht-October-23-2020-Belgian-First-Division-A,1.0,0.1666666666666666,0.5
