,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-10-16,Sun,Premier League,Matchweek 11,Home,D 1–1,Southampton,West Ham,Y*,RM,90,0,0,0,0,0,0,0,0,48.0,0.0,3,1.0,0.0,0.0,0.0,2.0,0.0,30.0,43.0,69.8,4.0,25.0,0.0,0.0,0.0,/en/matches/2f5adfad/Southampton-West-Ham-United-October-16-2022-Premier-League,0.5,0.0,0.9166666666666669
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-10-19,Wed,Premier League,Matchweek 12,Away,W 1–0,Southampton,Bournemouth,Y*,CM,90,0,0,0,0,1,0,0,0,74.0,3.0,1,2.0,0.1,0.1,0.1,1.0,0.0,50.0,64.0,78.1,1.0,28.0,0.0,0.0,0.0,/en/matches/8a2bb3b6/Bournemouth-Southampton-October-19-2022-Premier-League,1.0,0.1666666666666666,0.6444444444444445
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-10-23,Sun,Premier League,Matchweek 13,Home,D 1–1,Southampton,Arsenal,Y*,CM,90,0,0,0,0,0,0,0,0,67.0,0.0,1,0.0,0.0,0.0,0.1,3.0,0.0,46.0,64.0,71.9,5.0,31.0,0.0,0.0,0.0,/en/matches/d8138438/Southampton-Arsenal-October-23-2022-Premier-League,0.5,0.5,1.0
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-29,Sat,Premier League,Matchweek 14,Away,L 0–1,Southampton,Crystal Palace,Y*,CM,90,0,0,0,0,1,0,0,0,66.0,1.0,0,0.0,0.0,0.0,0.4,6.0,0.0,46.0,62.0,74.2,8.0,44.0,3.0,2.0,0.0,/en/matches/4be07239/Crystal-Palace-Southampton-October-29-2022-Premier-League,0.0,0.6666666666666666,0.511904761904762
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-11-06,Sun,Premier League,Matchweek 15,Home,L 1–4,Southampton,Newcastle Utd,Y*,"DM,CM",90,0,0,0,0,1,1,0,0,91.0,2.0,1,0.0,0.0,0.0,0.2,4.0,0.0,67.0,86.0,77.9,12.0,48.0,1.0,0.0,0.0,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,0.0,0.5,0.9270833333333334
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-11-09,Wed,EFL Cup,Third round,Home,D 1 (6)–1 (5),Southampton,Sheffield Weds,Y*,DM,120,1,0,1,1,2,2,0,0,,,4,,,,,,,,,,,,,,,/en/matches/d97ac8fc/Southampton-Sheffield-Wednesday-November-9-2022-EFL-Cup,0.5,0.1666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 1–3,Southampton,Liverpool,Y*,"CM,DM",90,0,1,0,0,0,0,0,0,62.0,1.0,1,1.0,0.0,0.0,0.3,4.0,1.0,48.0,57.0,84.2,8.0,31.0,2.0,0.0,0.0,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League,0.0,0.1666666666666666,0.7083333333333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-12-20,Tue,EFL Cup,Fourth round,Home,W 2–1,Southampton,Lincoln City,Y*,CM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c2a828bf/Southampton-Lincoln-City-December-20-2022-EFL-Cup,1.0,0.1666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-12-26,Mon,Premier League,Matchweek 17,Home,L 1–3,Southampton,Brighton,Y*,DM,90,1,0,0,1,2,1,0,0,67.0,3.0,3,3.0,1.0,0.1,0.1,3.0,1.0,43.0,55.0,78.2,2.0,22.0,0.0,1.0,0.0,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League,0.0,0.5,0.4999999999999999
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-12-31,Sat,Premier League,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y*,"CM,DM",90,1,0,0,0,1,1,0,0,67.0,3.0,2,0.0,0.1,0.1,0.1,1.0,0.0,42.0,58.0,72.4,3.0,12.0,0.0,0.0,0.0,/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League,0.0,0.3333333333333333,0.4523809523809524
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-01-04,Wed,Premier League,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,Y*,CM,90,0,0,0,0,1,0,0,0,84.0,1.0,2,0.0,0.1,0.1,0.2,4.0,0.0,62.0,77.0,80.5,8.0,45.0,1.0,0.0,0.0,/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-01-07,Sat,FA Cup,Third round proper,Away,W 2–1,Southampton,Crystal Palace,Y*,DM,90,1,0,0,0,2,2,1,0,,,0,,,,,,,,,,,,,,,/en/matches/fa8b55b9/Crystal-Palace-Southampton-January-7-2023-FA-Cup,1.0,0.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-01-11,Wed,EFL Cup,Quarter-finals,Home,W 2–0,Southampton,Manchester City,Y*,AM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ce31c2c4/Southampton-Manchester-City-January-11-2023-EFL-Cup,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-01-14,Sat,Premier League,Matchweek 20,Away,W 2–1,Southampton,Everton,Y*,"AM,CM",90,2,0,0,0,5,4,0,0,53.0,0.0,0,1.0,0.7,0.7,0.3,5.0,1.0,29.0,42.0,69.0,5.0,23.0,1.0,1.0,1.0,/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League,1.0,0.6666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-01-21,Sat,Premier League,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y*,"AM,CM",90,0,0,0,0,0,0,0,0,46.0,1.0,0,0.0,0.0,0.0,0.4,4.0,0.0,30.0,40.0,75.0,2.0,22.0,0.0,0.0,0.0,/en/matches/91d49468/Southampton-Aston-Villa-January-21-2023-Premier-League,0.0,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-01-24,Tue,EFL Cup,Semi-finals,Home,L 0–1,Southampton,Newcastle Utd,Y*,AM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/03aba1b8/Southampton-Newcastle-United-January-24-2023-EFL-Cup,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-01-31,Tue,EFL Cup,Semi-finals,Away,L 1–2,Southampton,Newcastle Utd,Y*,CM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/42c76654/Newcastle-United-Southampton-January-31-2023-EFL-Cup,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-02-04,Sat,Premier League,Matchweek 22,Away,L 0–3,Southampton,Brentford,Y*,"CM,AM",90,0,0,0,0,2,0,0,0,75.0,1.0,0,1.0,0.1,0.1,0.0,3.0,0.0,51.0,66.0,77.3,3.0,38.0,3.0,0.0,0.0,/en/matches/ef31dad5/Brentford-Southampton-February-4-2023-Premier-League,0.0,0.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2023-02-11,Sat,Premier League,Matchweek 23,Home,L 1–2,Southampton,Wolves,Y*,CM,90,0,0,0,0,1,0,1,0,52.0,0.0,0,0.0,0.0,0.0,0.3,8.0,0.0,38.0,49.0,77.6,5.0,18.0,0.0,0.0,0.0,/en/matches/8c7913ed/Southampton-Wolverhampton-Wanderers-February-11-2023-Premier-League,0.0,0.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2023-02-18,Sat,Premier League,Matchweek 24,Away,W 1–0,Southampton,Chelsea,Y*,CM,90,1,0,0,0,1,1,1,0,58.0,3.0,4,1.0,0.1,0.1,0.1,3.0,0.0,35.0,43.0,81.4,4.0,27.0,0.0,0.0,0.0,/en/matches/8d750d5d/Chelsea-Southampton-February-18-2023-Premier-League,1.0,0.0,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2023-02-25,Sat,Premier League,Matchweek 25,Away,L 0–1,Southampton,Leeds United,Y*,"CM,AM",90,0,0,0,0,1,1,0,0,61.0,1.0,0,0.0,0.0,0.0,0.2,3.0,0.0,45.0,56.0,80.4,2.0,28.0,0.0,2.0,0.0,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League,0.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2023-03-01,Wed,FA Cup,Fifth round proper,Home,L 1–2,Southampton,Grimsby Town,N,,32,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/f513766b/Southampton-Grimsby-Town-March-1-2023-FA-Cup,0.0,0.3333333333333333,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2023-03-04,Sat,Premier League,Matchweek 26,Home,W 1–0,Southampton,Leicester City,Y*,DM,90,0,0,0,1,2,1,1,0,56.0,3.0,1,1.0,0.8,0.0,0.1,2.0,0.0,35.0,46.0,76.1,5.0,23.0,0.0,1.0,0.0,/en/matches/4d14422c/Southampton-Leicester-City-March-4-2023-Premier-League,1.0,0.3333333333333333,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2023-03-12,Sun,Premier League,Matchweek 27,Away,D 0–0,Southampton,Manchester Utd,Y*,DM,90,0,0,0,0,2,0,0,0,96.0,2.0,4,1.0,0.1,0.1,0.2,8.0,0.0,74.0,87.0,85.1,12.0,53.0,2.0,0.0,0.0,/en/matches/9cd3ca2c/Manchester-United-Southampton-March-12-2023-Premier-League,0.5,0.3333333333333333,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2023-03-15,Wed,Premier League,Matchweek 7,Home,L 0–2,Southampton,Brentford,Y*,DM,90,0,0,0,0,2,0,0,0,89.0,2.0,0,0.0,0.1,0.1,0.0,3.0,0.0,73.0,85.0,85.9,11.0,60.0,1.0,0.0,0.0,/en/matches/a4202b5b/Southampton-Brentford-March-15-2023-Premier-League,0.0,0.5,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2023-03-18,Sat,Premier League,Matchweek 28,Home,D 3–3,Southampton,Tottenham,Y*,CM,90,1,0,1,1,4,1,0,0,93.0,2.0,2,1.0,1.0,0.2,0.4,8.0,1.0,71.0,83.0,85.5,9.0,48.0,1.0,0.0,0.0,/en/matches/bd9ec55d/Southampton-Tottenham-Hotspur-March-18-2023-Premier-League,0.5,0.5,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2023-04-02,Sun,Premier League,Matchweek 29,Away,L 0–1,Southampton,West Ham,Y*,CM,90,0,0,0,0,0,0,0,0,97.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,77.0,88.0,87.5,8.0,72.0,1.0,1.0,1.0,/en/matches/42e1f38d/West-Ham-United-Southampton-April-2-2023-Premier-League,0.0,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2023-04-08,Sat,Premier League,Matchweek 30,Home,L 1–4,Southampton,Manchester City,Y*,CM,90,0,0,0,0,0,0,0,0,39.0,2.0,0,2.0,0.0,0.0,0.2,1.0,0.0,25.0,30.0,83.3,1.0,11.0,0.0,1.0,1.0,/en/matches/fb045117/Southampton-Manchester-City-April-8-2023-Premier-League,0.0,0.1666666666666666,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2023-04-15,Sat,Premier League,Matchweek 31,Home,L 0–2,Southampton,Crystal Palace,Y*,"CM,DM",90,0,0,0,0,0,0,0,0,81.0,3.0,2,0.0,0.0,0.0,0.0,2.0,0.0,61.0,75.0,81.3,4.0,38.0,0.0,0.0,0.0,/en/matches/67f47a1b/Southampton-Crystal-Palace-April-15-2023-Premier-League,0.0,0.1666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2023-04-21,Fri,Premier League,Matchweek 32,Away,D 3–3,Southampton,Arsenal,Y*,CM,90,0,0,0,0,0,0,0,0,49.0,3.0,3,2.0,0.0,0.0,0.1,2.0,0.0,30.0,37.0,81.1,1.0,17.0,0.0,0.0,0.0,/en/matches/12efc7dd/Arsenal-Southampton-April-21-2023-Premier-League,0.5,0.0,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2023-04-27,Thu,Premier League,Matchweek 33,Home,L 0–1,Southampton,Bournemouth,Y*,CM,45,0,0,0,0,0,0,0,0,42.0,0.0,3,0.0,0.0,0.0,0.0,2.0,0.0,33.0,39.0,84.6,2.0,28.0,0.0,0.0,0.0,/en/matches/ccabe10f/Southampton-Bournemouth-April-27-2023-Premier-League,0.0,0.1666666666666666,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2023-04-30,Sun,Premier League,Matchweek 34,Away,L 1–3,Southampton,Newcastle Utd,Y*,CM,90,0,0,0,0,0,0,0,0,47.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,77.1,0.0,15.0,0.0,2.0,0.0,/en/matches/b16063b6/Newcastle-United-Southampton-April-30-2023-Premier-League,0.0,0.1666666666666666,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2023-05-08,Mon,Premier League,Matchweek 35,Away,L 3–4,Southampton,Nott'ham Forest,Y*,DM,90,1,1,1,1,1,1,0,0,83.0,0.0,1,1.0,0.8,0.0,0.6,8.0,2.0,58.0,74.0,78.4,6.0,39.0,0.0,2.0,0.0,/en/matches/23e7953f/Nottingham-Forest-Southampton-May-8-2023-Premier-League,0.0,0.1666666666666666,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2023-05-13,Sat,Premier League,Matchweek 36,Home,L 0–2,Southampton,Fulham,Y*,DM,90,0,0,0,0,0,0,0,0,65.0,3.0,2,1.0,0.0,0.0,0.0,2.0,0.0,47.0,55.0,85.5,5.0,27.0,1.0,0.0,0.0,/en/matches/e05f67be/Southampton-Fulham-May-13-2023-Premier-League,0.0,0.0,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2023-05-21,Sun,Premier League,Matchweek 37,Away,L 1–3,Southampton,Brighton,Y*,CM,90,0,1,0,0,1,0,1,0,48.0,2.0,2,1.0,0.0,0.0,0.2,2.0,1.0,34.0,41.0,82.9,0.0,21.0,0.0,1.0,1.0,/en/matches/017addef/Brighton-and-Hove-Albion-Southampton-May-21-2023-Premier-League,0.0,0.0,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2023-05-28,Sun,Premier League,Matchweek 38,Home,D 4–4,Southampton,Liverpool,Y*,DM,86,1,0,0,0,2,2,0,0,44.0,2.0,2,3.0,0.2,0.2,0.0,3.0,0.0,29.0,33.0,87.9,1.0,16.0,0.0,0.0,0.0,/en/matches/8e5c6ea7/Southampton-Liverpool-May-28-2023-Premier-League,0.5,0.0,0.5
