,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-22,Sun,Premier League,Matchweek 2,Home,D 1–1,Southampton,Manchester Utd,N,CB,45,0,0,0,0,0.0,0.0,0,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,0.0,3.0,0.0,0.0,0.0,/en/matches/345b3989/Southampton-Manchester-United-August-22-2021-Premier-League,0.5,0.5,0.5833333333333333
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-25,Wed,EFL Cup,Second round,Away,W 8–0,Southampton,Newport County,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ea9d95ea/Newport-County-Southampton-August-25-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-02,Thu,WCQ,First round,Home,W 4–1,pl Poland,al Albania,Y,CB,90,0,0,0,0,0.0,0.0,1,0,,,7.0,,,,,,,,,,,,,,,/en/matches/3a5ec6de/Poland-Albania-September-2-2021-WCQ----UEFA-M,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-08,Wed,WCQ,First round,Home,D 1–1,pl Poland,eng England,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/d13f36b8/Poland-England-September-8-2021-WCQ----UEFA-M,0.5,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Away,D 0–0,Southampton,Manchester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,48.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,33.0,90.9,1.0,25.0,0.0,1.0,1.0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League,0.5,0.8333333333333334,0.7976190476190476
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-21,Tue,EFL Cup,Third round,Away,D 2 (4)–2 (2),Southampton,Sheffield Utd,N,,47,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/0d6f7957/Sheffield-United-Southampton-September-21-2021-EFL-Cup,0.5,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-26,Sun,Premier League,Matchweek 6,Home,L 0–1,Southampton,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,0,0,84.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,74.0,82.4,5.0,39.0,0.0,0.0,0.0,/en/matches/d99f984c/Southampton-Wolverhampton-Wanderers-September-26-2021-Premier-League,0.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-02,Sat,Premier League,Matchweek 7,Away,L 1–3,Southampton,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,0,0,48.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,36.0,83.3,5.0,21.0,0.0,0.0,0.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,0.0,0.3333333333333333,0.4047619047619047
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-12,Tue,WCQ,First round,Away,W 1–0,pl Poland,al Albania,Y,CB,89,0,0,0,0,0.0,0.0,1,0,,,2.0,,,,,,,,,,,,,,,/en/matches/7a07b04e/Albania-Poland-October-12-2021-WCQ----UEFA-M,1.0,0.1666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 1–0,Southampton,Leeds United,Y,CB,90,0,0,0,0,0.0,0.0,1,0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,5.0,25.0,0.0,0.0,0.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,1.0,0.3333333333333333,0.6071428571428571
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-23,Sat,Premier League,Matchweek 9,Home,D 2–2,Southampton,Burnley,Y,CB,90,0,0,0,0,0.0,0.0,0,0,69.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,56.0,80.4,2.0,38.0,0.0,0.0,0.0,/en/matches/d5164fbe/Southampton-Burnley-October-23-2021-Premier-League,0.5,0.6666666666666666,0.4285714285714285
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 1–0,Southampton,Watford,Y,CB,90,0,0,0,0,1.0,0.0,0,0,87.0,1.0,3.0,0.0,0.1,0.1,0.0,0.0,0.0,66.0,78.0,84.6,1.0,44.0,0.0,0.0,0.0,/en/matches/e3521093/Watford-Southampton-October-30-2021-Premier-League,1.0,0.8333333333333334,0.46428571428571425
