,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 2,Home,D 0–0,Crystal Palace,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Tue,EFL Cup,Second round,Away,L 0–1,Crystal Palace,Watford,Y,RB,80,0,0,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
2,Sat,Premier League,Matchweek 3,Away,D 2–2,Crystal Palace,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,Premier League,Matchweek 4,Home,W 3–0,Crystal Palace,Tottenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat,Premier League,Matchweek 5,Away,L 0–3,Crystal Palace,Liverpool,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,Premier League,Matchweek 7,Home,D 2–2,Crystal Palace,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mon,Premier League,Matchweek 8,Away,D 2–2,Crystal Palace,Arsenal,N,CB,9,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
8,Sat,Premier League,Matchweek 9,Home,D 1–1,Crystal Palace,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Sat,Premier League,Matchweek 10,Away,W 2–0,Crystal Palace,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sat,Premier League,Matchweek 11,Home,W 2–0,Crystal Palace,Wolves,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 12,Away,D 3–3,Crystal Palace,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Sat,Premier League,Matchweek 13,Home,L 1–2,Crystal Palace,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,83,0,1,1,0.0,0.0,0.1,2,0,73,78,93.6,3,51,1,1,1,Match Report
13,Tue,Premier League,Matchweek 14,Away,L 0–1,Crystal Palace,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,46,1,2,2,0.0,0.0,0.0,0,0,24,36,66.7,0,26,0,0,0,Match Report
14,Sun,Premier League,Matchweek 15,Away,L 0–1,Crystal Palace,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,50,3,0,1,0.0,0.0,0.1,1,0,29,40,72.5,1,18,0,0,0,Match Report
15,Sun,Premier League,Matchweek 16,Home,W 3–1,Crystal Palace,Everton,Y,CB,90,1,0,0,0,1,1,0,0,63,0,0,0,0.3,0.3,0.0,0,0,58,59,98.3,0,40,0,0,0,Match Report
