,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-08,Sat,FA Cup,Third round proper,Home,L 0–1,Newcastle Utd,Cambridge Utd,Y,CB,90,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/9d76ddb0/Newcastle-United-Cambridge-United-January-8-2022-FA-Cup,0.0,0.1666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-02-13,Sun,Premier League,Matchweek 25,Home,W 1–0,Newcastle Utd,Aston Villa,N,RB,43,0,0,0,0,0,0,0,0,19.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,18.0,61.1,4.0,8.0,2.0,1.0,1.0,/en/matches/59b88877/Newcastle-United-Aston-Villa-February-13-2022-Premier-League,1.0,0.1666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-02-19,Sat,Premier League,Matchweek 26,Away,D 1–1,Newcastle Utd,West Ham,Y,RB,90,0,0,0,0,0,0,1,0,52.0,0.0,0,2.0,0.0,0.0,0.0,2.0,1.0,29.0,44.0,65.9,2.0,22.0,4.0,0.0,0.0,/en/matches/4e263347/West-Ham-United-Newcastle-United-February-19-2022-Premier-League,0.5,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-02-26,Sat,Premier League,Matchweek 27,Away,W 2–0,Newcastle Utd,Brentford,Y,RB,90,0,0,0,0,2,0,0,0,78.0,1.0,1,0.0,0.1,0.1,0.0,2.0,0.0,58.0,70.0,82.9,9.0,45.0,4.0,0.0,0.0,/en/matches/fd61d442/Brentford-Newcastle-United-February-26-2022-Premier-League,1.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-03-05,Sat,Premier League,Matchweek 28,Home,W 2–1,Newcastle Utd,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,56.0,1.0,3,2.0,0.0,0.0,0.0,1.0,0.0,25.0,41.0,61.0,3.0,20.0,2.0,0.0,0.0,/en/matches/02337bda/Newcastle-United-Brighton-and-Hove-Albion-March-5-2022-Premier-League,1.0,0.8333333333333334,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-03-10,Thu,Premier League,Matchweek 21,Away,W 2–1,Newcastle Utd,Southampton,Y,RB,89,0,0,0,0,0,0,0,0,53.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,26.0,38.0,68.4,2.0,15.0,3.0,1.0,0.0,/en/matches/2d6fb488/Southampton-Newcastle-United-March-10-2022-Premier-League,1.0,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-03-17,Thu,Premier League,Matchweek 20,Away,L 0–1,Newcastle Utd,Everton,Y,RB,89,0,0,0,0,1,1,1,0,60.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,60.0,4.0,16.0,2.0,1.0,0.0,/en/matches/029e5f94/Everton-Newcastle-United-March-17-2022-Premier-League,0.0,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-03-29,Tue,WCQ,Finals,Away,L 0–2,se Sweden,pl Poland,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/09414c04/Poland-Sweden-March-29-2022-WCQ----UEFA-M,0.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-04-08,Fri,Premier League,Matchweek 32,Home,W 1–0,Newcastle Utd,Wolves,Y,RB,90,0,0,0,0,0,0,0,0,52.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,68.2,4.0,19.0,2.0,0.0,0.0,/en/matches/739d8264/Newcastle-United-Wolverhampton-Wanderers-April-8-2022-Premier-League,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-04-17,Sun,Premier League,Matchweek 33,Home,W 2–1,Newcastle Utd,Leicester City,Y,RB,90,0,0,0,0,0,0,1,0,58.0,7.0,3,2.0,0.0,0.0,0.0,1.0,0.0,28.0,45.0,62.2,0.0,13.0,1.0,0.0,0.0,/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League,1.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-04-20,Wed,Premier League,Matchweek 30,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,55.0,3.0,2,0.0,0.0,0.0,0.0,1.0,0.0,28.0,47.0,59.6,0.0,15.0,1.0,0.0,0.0,/en/matches/7a668764/Newcastle-United-Crystal-Palace-April-20-2022-Premier-League,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,2022-04-23,Sat,Premier League,Matchweek 34,Away,W 3–0,Newcastle Utd,Norwich City,Y,RB,90,0,0,0,0,0,0,0,0,92.0,2.0,0,0.0,0.0,0.0,0.0,2.0,1.0,61.0,83.0,73.5,6.0,31.0,1.0,0.0,0.0,/en/matches/f6a877bb/Norwich-City-Newcastle-United-April-23-2022-Premier-League,1.0,1.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,2022-04-30,Sat,Premier League,Matchweek 35,Home,L 0–1,Newcastle Utd,Liverpool,Y,RB,84,0,0,0,0,0,0,0,0,35.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,63.0,2.0,8.0,2.0,0.0,0.0,/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League,0.0,1.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,2022-05-08,Sun,Premier League,Matchweek 36,Away,L 0–5,Newcastle Utd,Manchester City,Y,RB,67,0,0,0,0,0,0,0,0,26.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,1.0,9.0,0.0,0.0,0.0,/en/matches/d1bcaf2b/Manchester-City-Newcastle-United-May-8-2022-Premier-League,0.0,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,2022-05-16,Mon,Premier League,Matchweek 37,Home,W 2–0,Newcastle Utd,Arsenal,Y,RB,90,0,0,0,0,1,0,0,0,56.0,1.0,1,1.0,0.0,0.0,0.1,4.0,0.0,36.0,46.0,78.3,4.0,23.0,2.0,0.0,0.0,/en/matches/a3b3a0d5/Newcastle-United-Arsenal-May-16-2022-Premier-League,1.0,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,2022-06-02,Thu,UEFA Nations League,League B,Away,W 2–0,se Sweden,si Slovenia,N,,26,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/3ab70ba8/Slovenia-Sweden-June-2-2022-UEFA-Nations-League,1.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-06-05,Sun,UEFA Nations League,League B,Home,L 1–2,se Sweden,no Norway,Y,RB,90,0,0,0,0,2,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/078a5c2a/Sweden-Norway-June-5-2022-UEFA-Nations-League,0.0,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-06-12,Sun,UEFA Nations League,League B,Away,L 2–3,se Sweden,no Norway,Y,RB,90,0,0,0,0,0,0,1,0,,,2,,,,,,,,,,,,,,,/en/matches/ec43fde1/Norway-Sweden-June-12-2022-UEFA-Nations-League,0.0,0.6666666666666666,0.5
