,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sun,Matchweek 3,Home,D 1–1,Burnley,Leeds United,N,FW,12,4,1,1,1,2,0,4,0,0,,0,,2,1,0,0,0,0,1,0,3,0,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League
1,2021-08-14,Mon,Matchweek 4,Away,L 1–3,Burnley,Everton,N,FW,15,3,0,0,1,2,0,3,0,0,,0,,3,1,0,0,0,0,2,0,3,2,/en/matches/668b2f97/Everton-Burnley-September-13-2021-Premier-League
2,2021-08-14,Sat,Matchweek 5,Home,L 0–1,Burnley,Arsenal,N,FW,34,9,1,1,0,8,3,9,1,0,0.0,1,100.0,3,3,2,0,0,0,1,1,6,1,/en/matches/a427debc/Burnley-Arsenal-September-18-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Away,D 2–2,Burnley,Leicester City,Y,FW,74,22,1,2,2,18,5,22,2,1,50.0,1,50.0,13,39,15,0,0,0,3,1,16,5,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Home,D 0–0,Burnley,Norwich City,Y,FW,33,11,0,0,1,10,3,11,2,1,50.0,1,50.0,5,13,8,0,0,0,0,0,7,4,/en/matches/9231df9a/Burnley-Norwich-City-October-2-2021-Premier-League
5,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-14,Sat,Matchweek 9,Away,D 2–2,Burnley,Southampton,N,FW,1,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,/en/matches/d5164fbe/Southampton-Burnley-October-23-2021-Premier-League
7,2021-08-14,Sat,Matchweek 10,Home,W 3–1,Burnley,Brentford,N,FW,23,5,0,0,3,2,1,5,1,1,100.0,0,0.0,5,26,6,0,1,0,2,1,3,2,/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League
8,2021-08-14,Sat,Matchweek 11,Away,D 1–1,Burnley,Chelsea,N,"FW,RM",21,6,1,1,2,3,1,6,0,0,,0,,3,2,0,0,0,0,0,0,5,0,/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League
9,2021-08-14,Sat,Matchweek 12,Home,D 3–3,Burnley,Crystal Palace,N,FW,7,2,0,0,0,2,2,2,0,0,,0,,1,3,3,0,0,0,0,0,1,1,/en/matches/e7ab34c4/Burnley-Crystal-Palace-November-20-2021-Premier-League
