,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-07-03,Sat,Copa América,Quarter-finals,Neutral,D 0 (4)–0 (2),co Colombia,uy Uruguay,Y,CB,90,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,0,0,26,29,89.7,1,24,0,0,0,/en/matches/0b8ca785/Uruguay-Colombia-July-3-2021-Copa-America
1,2021-07-06,Tue,Copa América,Semi-finals,Away,D 1 (2)–1 (3),co Colombia,ar Argentina,Y,CB,120,0,0,0,0,1,1,0,0,50,2,1,1,0.0,0.0,0.0,1,0,40,44,90.9,2,37,0,0,0,/en/matches/6122c6fc/Argentina-Colombia-July-6-2021-Copa-America
2,2021-07-09,Fri,Copa América,Third-place match,Home,W 3–2,co Colombia,pe Peru,N,CB,36,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,6,8,75.0,1,3,0,0,0,/en/matches/cbd151df/Colombia-Peru-July-9-2021-Copa-America
3,2021-08-15,Sun,Premier League,Matchweek 1,Home,W 1–0,Tottenham,Manchester City,Y,CB,90,0,0,0,0,1,0,1,0,43,4,0,1,0.1,0.1,0.0,2,0,21,31,67.7,2,27,0,0,0,/en/matches/ff51efc7/Tottenham-Hotspur-Manchester-City-August-15-2021-Premier-League
4,2021-08-22,Sun,Premier League,Matchweek 2,Away,W 1–0,Tottenham,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,46,2,0,4,0.0,0.0,0.0,0,0,30,33,90.9,1,21,1,0,0,/en/matches/26ceb3c9/Wolverhampton-Wanderers-Tottenham-Hotspur-August-22-2021-Premier-League
5,2021-08-29,Sun,Premier League,Matchweek 3,Home,W 1–0,Tottenham,Watford,Y,CB,90,0,0,0,0,2,0,0,0,73,3,3,1,0.2,0.2,0.0,1,0,55,62,88.7,5,34,0,0,0,/en/matches/3cd9a733/Tottenham-Hotspur-Watford-August-29-2021-Premier-League
6,2021-09-02,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,co Colombia,bo Bolivia,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/55d031db/Bolivia-Colombia-September-2-2021-WCQ----CONMEBOL-M
7,2021-09-05,Sun,WCQ,WCQ — CONMEBOL (M),Away,D 1–1,co Colombia,py Paraguay,Y,CB,90,0,0,0,0,1,0,1,0,,,2,,,,,,,,,,,,,,,/en/matches/45bfd8f1/Paraguay-Colombia-September-5-2021-WCQ----CONMEBOL-M
8,2021-09-19,Sun,Premier League,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,N,CB,8,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,8,10,80.0,0,7,0,0,0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League
9,2021-09-22,Wed,EFL Cup,Third round,Away,D 2 (3)–2 (2),Tottenham,Wolves,Y,CB,120,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/c1b6e56d/Wolverhampton-Wanderers-Tottenham-Hotspur-September-22-2021-EFL-Cup
