,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 1–3,Southampton,Liverpool,N,LW,33,0,0,0,0,1.0,1.0,0,0,15.0,1.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,6.0,8.0,75.0,1.0,13.0,0.0,0.0,0.0,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League,0.0,0.5,0.7083333333333333
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-12-20,Tue,EFL Cup,Fourth round,Home,W 2–1,Southampton,Lincoln City,N,,28,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c2a828bf/Southampton-Lincoln-City-December-20-2022-EFL-Cup,1.0,0.1666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-12-26,Mon,Premier League,Matchweek 17,Home,L 1–3,Southampton,Brighton,Y,LW,83,0,0,0,0,3.0,0.0,0,0,34.0,1.0,1.0,2.0,0.3,0.3,0.1,7.0,0.0,8.0,14.0,57.1,0.0,18.0,2.0,12.0,4.0,/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League,0.0,0.5,0.4999999999999999
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-12-31,Sat,Premier League,Matchweek 18,Away,L 1–2,Southampton,Fulham,Y,"AM,LW",76,0,0,0,0,1.0,1.0,0,0,35.0,4.0,2.0,0.0,0.1,0.1,0.0,2.0,0.0,15.0,20.0,75.0,1.0,16.0,4.0,1.0,0.0,/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League,0.0,0.3333333333333333,0.4523809523809524
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-01-04,Wed,Premier League,Matchweek 19,Home,L 0–1,Southampton,Nott'ham Forest,N,WB,27,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,40.0,0.0,7.0,1.0,0.0,0.0,/en/matches/cc17c735/Southampton-Nottingham-Forest-January-4-2023-Premier-League,0.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-01-07,Sat,FA Cup,Third round proper,Away,W 2–1,Southampton,Crystal Palace,Y,AM,79,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fa8b55b9/Crystal-Palace-Southampton-January-7-2023-FA-Cup,1.0,0.0,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-01-14,Sat,Premier League,Matchweek 20,Away,W 2–1,Southampton,Everton,Y,"LW,LM",60,0,0,0,0,1.0,0.0,0,0,26.0,3.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,10.0,14.0,71.4,2.0,15.0,1.0,2.0,0.0,/en/matches/11603f7f/Everton-Southampton-January-14-2023-Premier-League,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-01-21,Sat,Premier League,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,RW,61,0,0,0,0,0.0,0.0,0,0,31.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,64.7,0.0,24.0,3.0,4.0,0.0,/en/matches/91d49468/Southampton-Aston-Villa-January-21-2023-Premier-League,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-01-24,Tue,EFL Cup,Semi-finals,Home,L 0–1,Southampton,Newcastle Utd,N,,34,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/03aba1b8/Southampton-Newcastle-United-January-24-2023-EFL-Cup,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-01-28,Sat,FA Cup,Fourth round proper,Home,W 2–1,Southampton,Blackpool,Y,AM,86,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/670a5eea/Southampton-Blackpool-January-28-2023-FA-Cup,1.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-01-31,Tue,EFL Cup,Semi-finals,Away,L 1–2,Southampton,Newcastle Utd,N,,55,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/42c76654/Newcastle-United-Southampton-January-31-2023-EFL-Cup,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-02-04,Sat,Premier League,Matchweek 22,Away,L 0–3,Southampton,Brentford,Y,"RW,RM",64,0,0,0,0,1.0,0.0,0,0,33.0,2.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,23.0,65.2,1.0,23.0,3.0,2.0,0.0,/en/matches/ef31dad5/Brentford-Southampton-February-4-2023-Premier-League,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2023-02-11,Sat,Premier League,Matchweek 23,Home,L 1–2,Southampton,Wolves,N,RB,11,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,/en/matches/8c7913ed/Southampton-Wolverhampton-Wanderers-February-11-2023-Premier-League,0.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2023-02-24,Fri,PL2 — Div. 2,Matchweek 17,Home,L 1–2,Southampton,Leeds United,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/deba7fc9/Southampton-U21-Leeds-United-U21-February-24-2023-Premier-League-2----Division-2,0.0,0.0,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2023-03-01,Wed,FA Cup,Fifth round proper,Home,L 1–2,Southampton,Grimsby Town,N,,32,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f513766b/Southampton-Grimsby-Town-March-1-2023-FA-Cup,0.0,0.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2023-03-03,Fri,PL2 — Div. 2,Matchweek 18,Home,L 0–2,Southampton,Nottingham Forest,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/8e5dd2f4/Southampton-U21-Nottingham-Forest-U21-March-3-2023-Premier-League-2----Division-2,0.0,0.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2023-04-15,Sat,Premier League,Matchweek 31,Home,L 0–2,Southampton,Crystal Palace,N,RW,11,0,0,0,0,0.0,0.0,0,0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,4.0,1.0,0.0,0.0,/en/matches/67f47a1b/Southampton-Crystal-Palace-April-15-2023-Premier-League,0.0,0.0,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2023-05-08,Mon,Premier League,Matchweek 35,Away,L 3–4,Southampton,Nott'ham Forest,N,LW,15,0,0,0,0,0.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,5.0,8.0,62.5,1.0,9.0,3.0,2.0,2.0,/en/matches/23e7953f/Nottingham-Forest-Southampton-May-8-2023-Premier-League,0.0,0.0,0.5
