,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,D 2–2,Liverpool,Fulham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,PL2 — Div. 1,Matchweek 1,Home,L 0–3,Liverpool,Manchester City,Y,CM,77,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
2,Mon,Premier League,Matchweek 2,Home,D 1–1,Liverpool,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat,PL2 — Div. 1,Matchweek 3,Home,W 1–0,Liverpool,Blackburn Rovers,Y,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
4,Mon,Premier League,Matchweek 3,Away,L 1–2,Liverpool,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat,Premier League,Matchweek 4,Home,W 9–0,Liverpool,Bournemouth,N,RM,21,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,0,12,15,80.0,2,10,0,1,1,Match Report
6,Wed,Premier League,Matchweek 5,Home,W 2–1,Liverpool,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Sat,Premier League,Matchweek 6,Away,D 0–0,Liverpool,Everton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Wed,Champions Lg,Group stage,Away,L 1–4,eng Liverpool,it Napoli,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Tue,Champions Lg,Group stage,Home,W 2–1,eng Liverpool,nl Ajax,N,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
10,Sat,PL2 — Div. 1,Matchweek 7,Away,W 1–0,Liverpool,Leicester City,Y,CM,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
11,Sat,PL2 — Div. 1,Matchweek 8,Home,D 1–1,Liverpool,Arsenal,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
12,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,sct Rangers,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Wed,Champions Lg,Group stage,Away,W 7–1,eng Liverpool,sct Rangers,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sun,Premier League,Matchweek 11,Home,W 1–0,Liverpool,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Sat,Premier League,Matchweek 13,Away,L 0–1,Liverpool,Nott'ham Forest,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Wed,Champions Lg,Group stage,Away,W 3–0,eng Liverpool,nl Ajax,N,CM,20,0,0,0,0,1,1,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,7,0,0,0,Match Report
19,Sat,PL2 — Div. 1,Matchweek 12,Away,W 3–0,Liverpool,West Ham United,Y,CM,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
20,Tue,Champions Lg,Group stage,Home,W 2–0,eng Liverpool,it Napoli,N,LM,4,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,1,0,0,0,Match Report
21,Sun,Premier League,Matchweek 15,Away,W 2–1,Liverpool,Tottenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Wed,EFL Cup,Third round,Home,D 0 (3)–0 (2),Liverpool,Derby County,Y,CM,120,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
23,Sat,Premier League,Matchweek 16,Home,W 3–1,Liverpool,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Thu,EFL Cup,Fourth round,Away,L 2–3,Liverpool,Manchester City,Y,CM,45,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
25,Mon,Premier League,Matchweek 17,Away,W 3–1,Liverpool,Aston Villa,N,RM,12,1,0,0,0,2,1,0,0,18,1,1,0,0.6,0.6,0.0,2,1,8,10,80.0,1,9,0,1,1,Match Report
26,Fri,Premier League,Matchweek 18,Home,W 2–1,Liverpool,Leicester City,N,LW,5,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0,Match Report
27,Mon,Premier League,Matchweek 19,Away,L 1–3,Liverpool,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Tue,FA Cup,Third round proper,Away,W 1–0,Liverpool,Wolves,Y,CM,74,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
30,Sat,Premier League,Matchweek 21,Home,D 0–0,Liverpool,Chelsea,Y,CM,81,0,0,0,0,0,0,1,0,39,0,2,2,0.0,0.0,0.2,3,0,23,30,76.7,3,18,1,2,0,Match Report
31,Sun,FA Cup,Fourth round proper,Away,L 1–2,Liverpool,Brighton,Y,CM,84,0,0,0,0,1,0,1,0,,,1,,,,,,,,,,,,,,,Match Report
32,Sat,Premier League,Matchweek 22,Away,L 0–3,Liverpool,Wolves,Y,CM,75,0,0,0,0,0,0,0,0,53,2,1,0,0.0,0.0,0.0,2,0,39,47,83.0,4,31,2,4,1,Match Report
33,Mon,Premier League,Matchweek 23,Home,W 2–0,Liverpool,Everton,Y,LM,89,0,0,0,0,1,1,0,0,47,2,2,2,0.0,0.0,0.1,3,0,27,35,77.1,6,22,2,3,1,Match Report
34,Sat,Premier League,Matchweek 24,Away,W 2–0,Liverpool,Newcastle Utd,Y,LM,58,0,0,0,0,1,0,0,0,27,2,0,0,0.0,0.0,0.0,0,0,18,22,81.8,2,22,1,0,0,Match Report
35,Tue,Champions Lg,Round of 16,Home,L 2–5,eng Liverpool,es Real Madrid,Y,LM,84,0,0,0,0,1,0,0,0,77,4,1,0,0.0,0.0,0.0,1,0,50,65,76.9,5,44,0,2,1,Match Report
36,Sat,Premier League,Matchweek 25,Away,D 0–0,Liverpool,Crystal Palace,N,"LM,LW",7,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,4,0,0,0,Match Report
37,Wed,Premier League,Matchweek 7,Home,W 2–0,Liverpool,Wolves,Y,LM,78,0,0,0,0,1,1,1,0,44,1,0,1,0.1,0.1,0.0,1,0,26,35,74.3,3,20,0,1,0,Match Report
38,Sun,Premier League,Matchweek 26,Home,W 7–0,Liverpool,Manchester Utd,N,LM,13,0,0,0,0,0,0,0,0,9,0,2,0,0.0,0.0,0.0,0,0,5,6,83.3,0,6,1,2,2,Match Report
39,Sat,Premier League,Matchweek 27,Away,L 0–1,Liverpool,Bournemouth,Y,"LM,DM",87,0,0,0,0,1,0,0,0,56,0,1,1,0.0,0.0,0.0,1,0,39,50,78.0,3,33,3,2,1,Match Report
