,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-13,Sun,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,Y,CB,90,71,4,22,46,3,2,71,0,0,,0,,38,206,160,1,0,0,0,0,53,0,/en/matches/002c4e89/Tottenham-Hotspur-Newcastle-United-September-27-2020-Premier-League
1,2020-09-13,Sun,Matchweek 4,Away,W 6–1,Tottenham,Manchester Utd,Y,CB,90,98,14,53,44,1,1,98,0,0,,0,,63,255,171,0,0,0,1,0,78,0,/en/matches/cded7e69/Manchester-United-Tottenham-Hotspur-October-4-2020-Premier-League
2,2020-09-13,Sun,Matchweek 5,Home,D 3–3,Tottenham,West Ham,Y,CB,90,71,11,49,22,0,0,71,0,0,,0,,43,205,112,0,0,0,0,0,42,0,/en/matches/17f0eec9/Tottenham-Hotspur-West-Ham-United-October-18-2020-Premier-League
3,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-13,Sun,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,N,"On matchday squad, but did not play",/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-13,Sun,Matchweek 15,Away,D 1–1,Tottenham,Wolves,Y,CB,90,55,10,25,28,2,1,55,0,0,,0,,24,115,77,0,1,0,0,0,31,0,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League
7,2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-13,Wed,Matchweek 16,Home,D 1–1,Tottenham,Fulham,Y,CB,90,76,8,33,42,1,0,76,0,0,,0,,51,218,66,0,0,0,0,0,51,0,/en/matches/fcad17a1/Tottenham-Hotspur-Fulham-January-13-2021-Premier-League
9,2020-09-13,Sun,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,N,"CB,LM",1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League
10,2020-09-13,Thu,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,N,"On matchday squad, but did not play",/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
11,2020-09-13,Sun,Matchweek 21,Away,L 0–1,Tottenham,Brighton,Y,CB,45,30,6,17,13,0,0,30,0,0,,0,,19,91,75,0,0,0,0,0,20,0,/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League
12,2020-09-13,Thu,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,N,"On matchday squad, but did not play",/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
13,2020-09-13,Sun,Matchweek 23,Home,W 2–0,Tottenham,West Brom,Y,CB,90,80,5,28,52,1,0,80,0,0,,0,,56,372,233,1,0,0,0,0,63,0,/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League
14,2020-09-13,Sat,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,Y,CB,90,61,13,37,24,0,0,61,0,0,,0,,41,175,89,0,0,0,0,0,48,0,/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League
15,2020-09-13,Sun,Matchweek 25,Away,L 1–2,Tottenham,West Ham,Y,CB,90,87,8,41,44,2,2,87,0,0,,0,,53,312,188,0,0,0,1,1,54,0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
16,2020-09-13,Sun,Matchweek 26,Home,W 4–0,Tottenham,Burnley,Y,CB,90,91,18,65,26,0,0,91,0,0,,0,,45,202,71,0,0,0,0,0,53,0,/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League
17,2020-09-13,Thu,Matchweek 33,Away,W 1–0,Tottenham,Fulham,Y,CB,90,57,11,43,14,0,0,57,0,0,,0,,40,172,40,0,0,0,1,0,35,0,/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League
18,2020-09-13,Sun,Matchweek 27,Home,W 4–1,Tottenham,Crystal Palace,Y,CB,90,100,8,58,42,0,0,100,0,0,,0,,69,251,90,0,0,0,0,0,74,0,/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League
