,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-12,Sat,Premier League,Matchweek 1,Away,W 3–0,Arsenal,Fulham,Y,CB,90,1,0,0,0,1,1,0,0,120.0,2.0,0,0.0,0.3,0.3,0.0,1.0,0.0,108.0,114.0,94.7,4.0,95.0,0.0,0.0,0.0,/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-19,Sat,Premier League,Matchweek 2,Home,W 2–1,Arsenal,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,94.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,77.0,83.0,92.8,3.0,64.0,0.0,0.0,0.0,/en/matches/f4835ec2/Arsenal-West-Ham-United-September-19-2020-Premier-League,1.0,0.5,0.4880952380952381
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-10-01,Thu,EFL Cup,Fourth round,Away,D 0 (5)–0 (4),Arsenal,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/4235190c/Liverpool-Arsenal-October-1-2020-EFL-Cup,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 2–1,Arsenal,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,109.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,95.0,104.0,91.3,6.0,83.0,1.0,0.0,0.0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,1.0,0.8333333333333334,0.1428571428571428
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-17,Sat,Premier League,Matchweek 5,Away,L 0–1,Arsenal,Manchester City,Y,CB,90,0,0,0,0,2,0,0,0,83.0,0.0,1,3.0,0.1,0.1,0.0,1.0,0.0,63.0,76.0,82.9,0.0,59.0,0.0,0.0,0.0,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League,0.0,0.8333333333333334,0.5384615384615384
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-22,Thu,Europa Lg,Group stage,Away,W 2–1,eng Arsenal,at Rapid Wien,Y,CB,90,0,0,0,0,0,0,0,0,112.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,88.0,101.0,87.1,7.0,79.0,4.0,0.0,0.0,/en/matches/e4074aa9/Rapid-Wien-Arsenal-October-22-2020-Europa-League,1.0,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-25,Sun,Premier League,Matchweek 6,Home,L 0–1,Arsenal,Leicester City,Y,CB,90,0,0,0,0,2,0,0,0,105.0,2.0,1,1.0,0.2,0.2,0.0,2.0,0.0,80.0,97.0,82.5,9.0,86.0,0.0,0.0,0.0,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,0.6666666666666666,0.5714285714285714
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-01,Sun,Premier League,Matchweek 7,Away,W 1–0,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,0,0,1,0,64.0,5.0,2,1.0,0.0,0.0,0.0,1.0,0.0,45.0,49.0,91.8,0.0,43.0,0.0,0.0,0.0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League,1.0,0.3333333333333333,0.7857142857142857
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-08,Sun,Premier League,Matchweek 8,Home,L 0–3,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,92.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,65.0,82.0,79.3,2.0,65.0,1.0,0.0,0.0,/en/matches/90fd3597/Arsenal-Aston-Villa-November-8-2020-Premier-League,0.0,0.6666666666666666,0.3611111111111111
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-22,Sun,Premier League,Matchweek 9,Away,D 0–0,Arsenal,Leeds United,Y,CB,90,0,0,0,0,1,0,0,0,43.0,1.0,1,1.0,0.1,0.1,0.0,0.0,0.0,21.0,31.0,67.7,1.0,28.0,0.0,1.0,0.0,/en/matches/0dd6b39b/Leeds-United-Arsenal-November-22-2020-Premier-League,0.5,0.3333333333333333,0.3461538461538461
