,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-19,Sat,Premier League,Matchweek 2,Home,L 1–3,Manchester Utd,Crystal Palace,Y,"LW,AM",90,0,0,0,0,1.0,0.0,0,0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,53.0,84.9,3.0,32.0,2.0,4.0,2.0,/en/matches/97279323/Manchester-United-Crystal-Palace-September-19-2020-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-22,Tue,EFL Cup,Third round,Away,W 3–0,Manchester Utd,Luton Town,N,,12,1,0,0,0,2.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/8b6d5b78/Luton-Town-Manchester-United-September-22-2020-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-26,Sat,Premier League,Matchweek 3,Away,W 3–2,Manchester Utd,Brighton,Y,LW,90,1,0,0,0,2.0,1.0,0,0,33.0,0.0,0.0,0.0,0.6,0.6,0.0,4.0,1.0,25.0,28.0,89.3,5.0,28.0,2.0,2.0,1.0,/en/matches/21495573/Brighton-and-Hove-Albion-Manchester-United-September-26-2020-Premier-League,1.0,0.5,0.5512820512820513
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-30,Wed,EFL Cup,Fourth round,Away,W 3–0,Manchester Utd,Brighton,N,,22,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/310f1db8/Brighton-and-Hove-Albion-Manchester-United-September-30-2020-EFL-Cup,1.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-04,Sun,Premier League,Matchweek 4,Home,L 1–6,Manchester Utd,Tottenham,Y,LW,90,0,0,0,0,0.0,0.0,0,0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,28.0,78.6,2.0,21.0,3.0,3.0,2.0,/en/matches/cded7e69/Manchester-United-Tottenham-Hotspur-October-4-2020-Premier-League,0.0,1.0,0.7142857142857143
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-11,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,AM,90,1,0,1,1,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0abc208e/England-Belgium-October-11-2020-UEFA-Nations-League,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-14,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,FW,71,0,0,0,0,3.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d75a308e/England-Denmark-October-14-2020-UEFA-Nations-League,0.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-17,Sat,Premier League,Matchweek 5,Away,W 4–1,Manchester Utd,Newcastle Utd,Y,FW,90,1,2,0,0,7.0,3.0,0,0,47.0,0.0,0.0,1.0,0.6,0.6,0.2,8.0,2.0,28.0,34.0,82.4,3.0,38.0,8.0,5.0,2.0,/en/matches/0b8239de/Newcastle-United-Manchester-United-October-17-2020-Premier-League,1.0,0.3333333333333333,0.6071428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-20,Tue,Champions Lg,Group stage,Away,W 2–1,eng Manchester Utd,fr Paris S-G,Y,FW,90,1,0,0,0,4.0,3.0,0,0,39.0,1.0,0.0,0.0,0.2,0.2,0.0,3.0,0.0,18.0,23.0,78.3,5.0,20.0,6.0,7.0,2.0,/en/matches/58dadb06/Paris-Saint-Germain-Manchester-United-October-20-2020-Champions-League,1.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-10-24,Sat,Premier League,Matchweek 6,Home,D 0–0,Manchester Utd,Chelsea,Y,FW,90,0,0,0,0,3.0,2.0,1,0,43.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,24.0,32.0,75.0,2.0,22.0,3.0,3.0,1.0,/en/matches/3aaf7c62/Manchester-United-Chelsea-October-24-2020-Premier-League,0.5,0.6666666666666666,0.5833333333333333
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-10-28,Wed,Champions Lg,Group stage,Home,W 5–0,eng Manchester Utd,de RB Leipzig,N,FW,28,3,0,0,0,4.0,3.0,0,0,16.0,0.0,0.0,0.0,1.2,1.2,0.0,3.0,0.0,8.0,9.0,88.9,1.0,9.0,4.0,4.0,2.0,/en/matches/057b1ad9/Manchester-United-RB-Leipzig-October-28-2020-Champions-League,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-01,Sun,Premier League,Matchweek 7,Home,L 0–1,Manchester Utd,Arsenal,Y,FW,90,0,0,0,0,1.0,0.0,0,0,37.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,24.0,30.0,80.0,2.0,19.0,1.0,1.0,0.0,/en/matches/75dd1359/Manchester-United-Arsenal-November-1-2020-Premier-League,0.0,0.8333333333333334,0.4999999999999999
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-04,Wed,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,tr Başakşehir,Y,"LW,RW",75,0,0,0,0,1.0,0.0,0,0,59.0,0.0,0.0,2.0,0.1,0.1,0.0,3.0,0.0,43.0,52.0,82.7,2.0,23.0,2.0,2.0,1.0,/en/matches/4efb3cb4/Istanbul-Basaksehir-Manchester-United-November-4-2020-Champions-League,0.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-07,Sat,Premier League,Matchweek 8,Away,W 3–1,Manchester Utd,Everton,Y,"LW,RW",90,0,1,0,0,3.0,1.0,0,0,54.0,1.0,0.0,0.0,0.4,0.4,0.2,5.0,1.0,25.0,36.0,69.4,5.0,36.0,7.0,5.0,3.0,/en/matches/ab9f408d/Everton-Manchester-United-November-7-2020-Premier-League,1.0,0.3333333333333333,0.3205128205128205
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-11-21,Sat,Premier League,Matchweek 9,Home,W 1–0,Manchester Utd,West Brom,Y,"LW,RW",78,0,0,0,0,2.0,2.0,0,0,48.0,1.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,30.0,36.0,83.3,3.0,32.0,3.0,5.0,3.0,/en/matches/50004f43/Manchester-United-West-Bromwich-Albion-November-21-2020-Premier-League,1.0,0.3333333333333333,0.2142857142857142
