,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-21,Thu,Conf Lg,Group stage,Away,L 0–1,eng Tottenham,nl Vitesse,Y,RW,90,0,0,0,0,2.0,0.0,0,0,42.0,2.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,22.0,27.0,81.5,1.0,34.0,1.0,4.0,1.0,/en/matches/a434d3cf/Vitesse-Tottenham-Hotspur-October-21-2021-Europa-Conference-League,0.0,1.0,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-24,Sun,Premier League,Matchweek 9,Away,L 0–1,Tottenham,West Ham,N,LB,7,0,0,0,0,0.0,0.0,0,0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,1.0,8.0,1.0,1.0,0.0,/en/matches/70c508ee/West-Ham-United-Tottenham-Hotspur-October-24-2021-Premier-League,0.0,0.6666666666666666,0.8076923076923077
12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-27,Wed,EFL Cup,Fourth round,Away,W 1–0,Tottenham,Burnley,Y,AM,24,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fb218c5e/Burnley-Tottenham-Hotspur-October-27-2021-EFL-Cup,1.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,2021-11-25,Thu,Conf Lg,Group stage,Away,L 1–2,eng Tottenham,si NŠ Mura,Y,"AM,RM",53,0,0,0,0,1.0,0.0,0,0,28.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,20.0,75.0,4.0,25.0,2.0,2.0,2.0,/en/matches/c28fbe33/NS-Mura-Tottenham-Hotspur-November-25-2021-Europa-Conference-League,0.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-26,Sun,Premier League,Matchweek 19,Home,W 3–0,Tottenham,Crystal Palace,N,AM,15,0,0,0,0,0.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,11.0,81.8,1.0,8.0,0.0,0.0,0.0,/en/matches/ac4560d6/Tottenham-Hotspur-Crystal-Palace-December-26-2021-Premier-League,1.0,0.3333333333333333,0.4761904761904761
15,15,15,15,15,15,15,15,15,15,15,15,15,2021-12-28,Tue,Premier League,Matchweek 20,Away,D 1–1,Tottenham,Southampton,N,WB,14,0,0,0,0,1.0,1.0,0,0,18.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,9.0,14.0,64.3,1.0,16.0,1.0,0.0,0.0,/en/matches/08d5ef01/Southampton-Tottenham-Hotspur-December-28-2021-Premier-League,0.5,0.6666666666666666,0.5384615384615384
16,16,16,16,16,16,16,16,16,16,16,16,16,2022-01-01,Sat,Premier League,Matchweek 21,Away,W 1–0,Tottenham,Watford,N,RW,1,0,0,0,0,0.0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,0.0,0.0,0.0,/en/matches/9c831c07/Watford-Tottenham-Hotspur-January-1-2022-Premier-League,1.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,2022-01-05,Wed,EFL Cup,Semi-finals,Away,L 0–2,Tottenham,Chelsea,N,,12,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/68c1fa8c/Chelsea-Tottenham-Hotspur-January-5-2022-EFL-Cup,0.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,2022-01-09,Sun,FA Cup,Third round proper,Home,W 3–1,Tottenham,Morecambe,Y,FW,68,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/0127adcc/Tottenham-Hotspur-Morecambe-January-9-2022-FA-Cup,1.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,2022-01-12,Wed,EFL Cup,Semi-finals,Home,L 0–1,Tottenham,Chelsea,N,,20,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fb1c09a8/Tottenham-Hotspur-Chelsea-January-12-2022-EFL-Cup,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,2022-01-23,Sun,Premier League,Matchweek 23,Away,L 0–2,Tottenham,Chelsea,N,RW,2,0,0,0,0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,/en/matches/29e164e3/Chelsea-Tottenham-Hotspur-January-23-2022-Premier-League,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,2022-02-02,Wed,Copa del Rey,Quarter-finals,Home,W 2–1,Valencia,Cádiz,Y,AM,90,0,0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ebcc8abf/Valencia-Cadiz-February-2-2022-Copa-del-Rey,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,2022-02-06,Sun,La Liga,Matchweek 23,Home,D 0–0,Valencia,Real Sociedad,Y,"FW,LM,RM",90,0,0,0,0,4.0,1.0,0,0,41.0,0.0,1.0,2.0,0.3,0.3,0.5,3.0,0.0,16.0,29.0,55.2,4.0,27.0,0.0,5.0,2.0,/en/matches/d3b2056d/Valencia-Real-Sociedad-February-6-2022-La-Liga,0.5,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,2022-02-10,Thu,Copa del Rey,Semi-finals,Away,D 1–1,Valencia,Athletic Club,Y,FW,83,0,0,0,0,2.0,1.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/bd510848/Athletic-Club-Valencia-February-10-2022-Copa-del-Rey,0.5,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,2022-02-13,Sun,La Liga,Matchweek 24,Away,L 1–2,Valencia,Alavés,N,LM,45,0,0,0,0,0.0,0.0,1,0,28.0,0.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,6.0,17.0,35.3,2.0,14.0,5.0,2.0,1.0,/en/matches/8b2bc30e/Alaves-Valencia-February-13-2022-La-Liga,0.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,2022-02-20,Sun,La Liga,Matchweek 25,Home,L 1–4,Valencia,Barcelona,Y,LM,90,0,1,0,0,1.0,0.0,0,0,41.0,3.0,0.0,0.0,0.0,0.0,0.4,5.0,1.0,18.0,30.0,60.0,4.0,25.0,3.0,1.0,1.0,/en/matches/368c0ef5/Valencia-Barcelona-February-20-2022-La-Liga,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,2022-02-26,Sat,La Liga,Matchweek 26,Away,W 1–0,Valencia,Mallorca,Y,AM,89,0,0,0,0,1.0,0.0,1,0,33.0,1.0,0.0,2.0,0.0,0.0,0.3,3.0,0.0,14.0,19.0,73.7,4.0,23.0,2.0,5.0,2.0,/en/matches/ac7f7afd/Mallorca-Valencia-February-26-2022-La-Liga,1.0,0.1666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,2022-03-02,Wed,Copa del Rey,Semi-finals,Home,W 1–0,Valencia,Athletic Club,Y,FW,70,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f0fa74c1/Valencia-Athletic-Club-March-2-2022-Copa-del-Rey,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,2022-03-05,Sat,La Liga,Matchweek 27,Home,W 3–1,Valencia,Granada,N,"LM,LW",18,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,3.0,4.0,1.0,0.0,0.0,/en/matches/3960fc57/Valencia-Granada-March-5-2022-La-Liga,1.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,2022-03-12,Sat,La Liga,Matchweek 28,Away,D 0–0,Valencia,Getafe,Y,AM,75,0,0,0,0,1.0,0.0,0,0,37.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,12.0,25.0,48.0,1.0,19.0,1.0,4.0,3.0,/en/matches/c8ccb7d3/Getafe-Valencia-March-12-2022-La-Liga,0.5,1.0,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,2022-03-19,Sat,La Liga,Matchweek 29,Away,W 1–0,Valencia,Elche,Y,"RM,LM",71,0,0,0,0,0.0,0.0,1,0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,19.0,73.7,1.0,21.0,3.0,3.0,2.0,/en/matches/201b86f7/Elche-Valencia-March-19-2022-La-Liga,1.0,0.8333333333333334,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,2022-04-03,Sun,La Liga,Matchweek 30,Home,D 0–0,Valencia,Cádiz,Y,AM,77,0,0,0,0,0.0,0.0,0,0,39.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,23.0,69.6,0.0,27.0,1.0,3.0,1.0,/en/matches/8067a7c1/Valencia-Cadiz-April-3-2022-La-Liga,0.5,0.8333333333333334,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,2022-04-16,Sat,La Liga,Matchweek 32,Home,L 1–2,Valencia,Osasuna,Y,"LM,RM",73,0,0,0,0,1.0,0.0,0,0,43.0,0.0,0.0,4.0,0.1,0.1,0.0,3.0,0.0,22.0,30.0,73.3,2.0,30.0,3.0,1.0,1.0,/en/matches/a1a60233/Valencia-Osasuna-April-16-2022-La-Liga,0.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,2022-04-23,Sat,Copa del Rey,Final,Away,D 1 (4)–1 (5),Valencia,Betis,N,,36,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2711d139/Real-Betis-Valencia-April-23-2022-Copa-del-Rey,0.5,0.5,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,2022-04-30,Sat,La Liga,Matchweek 34,Home,D 1–1,Valencia,Levante,N,CM,1,0,0,0,0,0.0,0.0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,2.0,0.0,/en/matches/d557263f/Valencia-Levante-April-30-2022-La-Liga,0.5,0.3333333333333333,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,2022-05-10,Tue,La Liga,Matchweek 36,Home,L 0–3,Valencia,Betis,Y,FW,62,0,0,0,0,1.0,1.0,0,0,36.0,2.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,17.0,23.0,73.9,3.0,29.0,2.0,2.0,0.0,/en/matches/5b6bf193/Valencia-Real-Betis-May-10-2022-La-Liga,0.0,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,2022-05-14,Sat,La Liga,Matchweek 37,Away,D 1–1,Valencia,Espanyol,N,RW,17,0,0,0,0,2.0,0.0,0,0,12.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,6.0,9.0,66.7,0.0,5.0,1.0,2.0,2.0,/en/matches/b88fd12c/Espanyol-Valencia-May-14-2022-La-Liga,0.5,0.3333333333333333,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,2022-05-21,Sat,La Liga,Matchweek 38,Home,W 2–0,Valencia,Celta Vigo,Y,LM,45,0,0,0,0,0.0,0.0,0,0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,13.0,69.2,2.0,12.0,0.0,5.0,2.0,/en/matches/2cbbddbd/Valencia-Celta-Vigo-May-21-2022-La-Liga,1.0,0.3333333333333333,0.5
