,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,L 0–3,Norwich City,Liverpool,N,FW,14,0,0,0,0,1,1,0,0,6.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,3.0,5.0,60.0,1.0,2.0,0.0,0.0,0.0,/en/matches/c52500ad/Norwich-City-Liverpool-August-14-2021-Premier-League,0.0,0.5
1,1,2021-08-24,Tue,EFL Cup,Second round,Home,W 6–0,Norwich City,Bournemouth,N,,14,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/487873e3/Norwich-City-Bournemouth-August-24-2021-EFL-Cup,1.0,0.5
2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,L 1–2,Norwich City,Leicester City,N,FW,12,0,0,0,0,1,0,0,0,6.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,4.0,75.0,0.0,5.0,0.0,1.0,0.0,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League,0.0,0.5
3,3,2021-09-01,Wed,WCQ,First round,Away,L 1–2,ie Rep. of Ireland,pt Portugal,Y,FW,89,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/0cbf3fca/Portugal-Republic-of-Ireland-September-1-2021-WCQ----UEFA-M,0.0,0.3333333333333333
4,4,2021-09-04,Sat,WCQ,First round,Home,D 1–1,ie Rep. of Ireland,az Azerbaijan,Y,FW,90,0,0,0,0,4,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/24636112/Republic-of-Ireland-Azerbaijan-September-4-2021-WCQ----UEFA-M,0.5,0.3333333333333333
5,5,2021-09-07,Tue,WCQ,First round,Home,D 1–1,ie Rep. of Ireland,rs Serbia,Y,FW,77,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/25ecd6dc/Republic-of-Ireland-Serbia-September-7-2021-WCQ----UEFA-M,0.5,0.16666666666666666
6,6,2021-09-11,Sat,Premier League,Matchweek 4,Away,L 0–1,Norwich City,Arsenal,N,FW,11,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/4ac58f71/Arsenal-Norwich-City-September-11-2021-Premier-League,0.0,0.3333333333333333
7,7,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 1–3,Norwich City,Watford,N,FW,3,0,0,0,0,0,0,0,0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,0.0,0.0,/en/matches/835fa19c/Norwich-City-Watford-September-18-2021-Premier-League,0.0,0.3333333333333333
8,8,2021-09-21,Tue,EFL Cup,Third round,Home,L 0–3,Norwich City,Liverpool,Y,FW,90,0,0,0,0,4,3,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1d32b710/Norwich-City-Liverpool-September-21-2021-EFL-Cup,0.0,0.16666666666666666
9,9,2021-10-02,Sat,Premier League,Matchweek 7,Away,D 0–0,Norwich City,Burnley,N,FW,1,0,0,0,0,0,0,0,0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,0.0,/en/matches/9231df9a/Burnley-Norwich-City-October-2-2021-Premier-League,0.5,0.0
