,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,L 1–2,Burnley,Brighton,Y,"RM,LW,LM",90,0,0,0,0,2,0,1,0,31.0,2.0,0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,20.0,65.0,4.0,17.0,4.0,6.0,6.0,/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Away,L 0–2,Burnley,Liverpool,Y,RM,78,0,0,0,0,0,0,0,0,30.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,25.0,64.0,0.0,13.0,1.0,0.0,0.0,/en/matches/94d9dac0/Liverpool-Burnley-August-21-2021-Premier-League,0.0,0.5,0.5357142857142858
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-29,Sun,Premier League,Matchweek 3,Home,D 1–1,Burnley,Leeds United,Y,RM,62,0,0,0,0,1,0,0,0,26.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,17.0,23.0,73.9,2.0,17.0,2.0,2.0,1.0,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League,0.5,0.5,0.5128205128205128
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-02,Thu,WCQ,First round,Home,L 0–2,is Iceland,ro Romania,Y*,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ce679e80/Iceland-Romania-September-2-2021-WCQ----UEFA-M,0.0,0.1666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-08,Wed,WCQ,First round,Home,L 0–4,is Iceland,de Germany,Y*,FW,70,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/678edcf9/Iceland-Germany-September-8-2021-WCQ----UEFA-M,0.0,0.1666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-13,Mon,Premier League,Matchweek 4,Away,L 1–3,Burnley,Everton,Y,RM,75,0,1,0,0,0,0,0,0,34.0,2.0,3,3.0,0.0,0.0,0.3,1.0,1.0,8.0,21.0,38.1,0.0,18.0,0.0,0.0,0.0,/en/matches/668b2f97/Everton-Burnley-September-13-2021-Premier-League,0.0,0.1666666666666666,0.7380952380952381
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-18,Sat,Premier League,Matchweek 5,Home,L 0–1,Burnley,Arsenal,Y,RM,56,0,0,0,0,3,1,0,0,25.0,0.0,0,1.0,0.1,0.1,0.0,3.0,0.0,10.0,17.0,58.8,0.0,12.0,1.0,0.0,0.0,/en/matches/a427debc/Burnley-Arsenal-September-18-2021-Premier-League,0.0,0.0,0.6666666666666667
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-25,Sat,Premier League,Matchweek 6,Away,D 2–2,Burnley,Leicester City,N,RM,46,0,0,0,0,0,0,1,0,18.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,75.0,1.0,13.0,1.0,2.0,1.0,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League,0.5,0.0,0.3214285714285713
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-02,Sat,Premier League,Matchweek 7,Home,D 0–0,Burnley,Norwich City,N,RM,31,0,0,0,0,0,0,0,0,14.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,63.6,0.0,9.0,1.0,0.0,0.0,/en/matches/9231df9a/Burnley-Norwich-City-October-2-2021-Premier-League,0.5,0.1666666666666666,0.0595238095238095
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 0–2,Burnley,Manchester City,N,RM,19,0,0,0,0,0,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,8.0,0.0,1.0,0.0,/en/matches/55778d0d/Manchester-City-Burnley-October-16-2021-Premier-League,0.0,0.3333333333333333,0.5714285714285715
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-23,Sat,Premier League,Matchweek 9,Away,D 2–2,Burnley,Southampton,N,LM,13,0,0,0,0,1,1,0,0,2.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,/en/matches/d5164fbe/Southampton-Burnley-October-23-2021-Premier-League,0.5,0.3333333333333333,0.4880952380952381
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-27,Wed,EFL Cup,Fourth round,Home,L 0–1,Burnley,Tottenham,Y,RM,74,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/fb218c5e/Burnley-Tottenham-Hotspur-October-27-2021-EFL-Cup,0.0,0.3333333333333333,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-30,Sat,Premier League,Matchweek 10,Home,W 3–1,Burnley,Brentford,Y,RM,90,0,0,0,0,2,1,0,0,39.0,0.0,1,0.0,0.7,0.7,0.1,5.0,0.0,20.0,34.0,58.8,1.0,26.0,4.0,1.0,1.0,/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League,1.0,0.1666666666666666,0.4404761904761903
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-11-06,Sat,Premier League,Matchweek 11,Away,D 1–1,Burnley,Chelsea,Y,RM,69,0,0,0,0,0,0,0,0,26.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,15.0,21.0,71.4,1.0,11.0,1.0,0.0,0.0,/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League,0.5,0.5,0.9166666666666669
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-11-20,Sat,Premier League,Matchweek 12,Home,D 3–3,Burnley,Crystal Palace,Y,RM,90,0,0,0,0,4,2,0,0,49.0,1.0,0,1.0,0.2,0.2,0.0,1.0,1.0,22.0,34.0,64.7,1.0,22.0,1.0,2.0,1.0,/en/matches/e7ab34c4/Burnley-Crystal-Palace-November-20-2021-Premier-League,0.5,0.5,0.8333333333333334
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-12-01,Wed,Premier League,Matchweek 14,Away,D 0–0,Burnley,Wolves,Y,RM,71,0,0,0,0,0,0,0,0,33.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,52.2,1.0,16.0,3.0,4.0,2.0,/en/matches/a3fc2ddc/Wolverhampton-Wanderers-Burnley-December-1-2021-Premier-League,0.5,0.6666666666666666,0.6111111111111112
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-12-04,Sat,Premier League,Matchweek 15,Away,L 0–1,Burnley,Newcastle Utd,Y,RM,79,0,0,0,0,3,0,0,0,43.0,7.0,0,0.0,0.1,0.1,0.0,3.0,0.0,21.0,29.0,72.4,1.0,30.0,2.0,3.0,2.0,/en/matches/11ed382d/Newcastle-United-Burnley-December-4-2021-Premier-League,0.0,0.5,0.3717948717948717
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-12-12,Sun,Premier League,Matchweek 16,Home,D 0–0,Burnley,West Ham,Y,RM,90,0,0,0,0,0,0,0,0,30.0,1.0,1,0.0,0.0,0.0,0.0,3.0,0.0,16.0,22.0,72.7,2.0,18.0,1.0,1.0,0.0,/en/matches/6d236ce6/Burnley-West-Ham-United-December-12-2021-Premier-League,0.5,0.3333333333333333,0.5128205128205129
