,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-17,Thu,Premier League,Matchweek 13,Home,D 0–0,Aston Villa,Burnley,Y*,AM,90,0,0,0,0,6.0,0.0,0,0,63.0,1.0,1.0,0.0,0.3,0.3,0.3,12.0,0.0,45.0,50.0,90.0,15.0,38.0,9.0,5.0,4.0,/en/matches/5d89f60c/Aston-Villa-Burnley-December-17-2020-Premier-League,0.5,0.3333333333333333,0.5833333333333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-12-20,Sun,Premier League,Matchweek 14,Away,W 3–0,Aston Villa,West Brom,Y*,AM,90,0,1,0,0,1.0,1.0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.6,11.0,2.0,72.0,84.0,85.7,16.0,66.0,13.0,5.0,4.0,/en/matches/4bbe55ff/West-Bromwich-Albion-Aston-Villa-December-20-2020-Premier-League,1.0,0.5,0.2142857142857141
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-12-26,Sat,Premier League,Matchweek 15,Home,W 3–0,Aston Villa,Crystal Palace,Y*,"AM,LW",90,0,0,0,0,2.0,1.0,1,0,48.0,3.0,0.0,3.0,0.7,0.7,1.0,10.0,1.0,28.0,36.0,77.8,9.0,27.0,7.0,4.0,2.0,/en/matches/537b6ef8/Aston-Villa-Crystal-Palace-December-26-2020-Premier-League,1.0,0.8333333333333334,0.3571428571428571
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-12-28,Mon,Premier League,Matchweek 16,Away,D 1–1,Aston Villa,Chelsea,Y*,"AM,LW",90,0,0,0,0,1.0,1.0,0,0,48.0,1.0,1.0,2.0,0.0,0.0,0.1,5.0,1.0,23.0,37.0,62.2,6.0,23.0,5.0,5.0,4.0,/en/matches/ac7d1071/Chelsea-Aston-Villa-December-28-2020-Premier-League,0.5,0.8333333333333334,0.4487179487179487
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-01-01,Fri,Premier League,Matchweek 17,Away,L 1–2,Aston Villa,Manchester Utd,Y*,"AM,LW",90,0,1,0,0,0.0,0.0,0,0,72.0,3.0,1.0,0.0,0.0,0.0,0.7,7.0,1.0,51.0,64.0,79.7,11.0,51.0,9.0,2.0,1.0,/en/matches/0ae3a66d/Manchester-United-Aston-Villa-January-1-2021-Premier-League,0.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-01-20,Wed,Premier League,Matchweek 1,Away,L 0–2,Aston Villa,Manchester City,Y*,LW,90,0,0,0,0,0.0,0.0,0,0,49.0,1.0,2.0,0.0,0.0,0.0,0.2,5.0,0.0,32.0,40.0,80.0,6.0,36.0,4.0,4.0,4.0,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-01-23,Sat,Premier League,Matchweek 11,Home,W 2–0,Aston Villa,Newcastle Utd,Y*,LW,87,0,1,0,0,1.0,0.0,0,0,69.0,0.0,0.0,2.0,0.1,0.1,0.2,7.0,2.0,53.0,62.0,85.5,5.0,58.0,8.0,1.0,1.0,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,1.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-01-27,Wed,Premier League,Matchweek 20,Away,L 2–3,Aston Villa,Burnley,Y*,LW,90,1,0,0,0,3.0,3.0,0,0,58.0,0.0,0.0,0.0,0.5,0.5,0.3,9.0,2.0,41.0,50.0,82.0,10.0,41.0,5.0,8.0,4.0,/en/matches/f45d57b7/Burnley-Aston-Villa-January-27-2021-Premier-League,0.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-01-30,Sat,Premier League,Matchweek 21,Away,W 1–0,Aston Villa,Southampton,Y*,LW,90,0,1,0,0,0.0,0.0,0,0,55.0,2.0,0.0,2.0,0.0,0.0,0.3,4.0,1.0,29.0,40.0,72.5,5.0,31.0,8.0,5.0,1.0,/en/matches/10d13e5b/Southampton-Aston-Villa-January-30-2021-Premier-League,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 1–3,Aston Villa,West Ham,Y*,"LW,AM",90,0,1,0,0,1.0,0.0,0,0,55.0,0.0,0.0,2.0,0.1,0.1,0.5,6.0,1.0,35.0,46.0,76.1,7.0,36.0,2.0,3.0,2.0,/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-06,Sat,Premier League,Matchweek 23,Home,W 1–0,Aston Villa,Arsenal,Y*,LW,90,0,0,0,0,1.0,1.0,1,0,48.0,0.0,1.0,0.0,0.1,0.1,0.2,4.0,0.0,25.0,34.0,73.5,5.0,28.0,7.0,6.0,4.0,/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,1.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-02-13,Sat,Premier League,Matchweek 24,Away,D 0–0,Aston Villa,Brighton,Y*,LW,90,0,0,0,0,1.0,0.0,1,0,47.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,28.0,36.0,77.8,3.0,36.0,3.0,2.0,1.0,/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League,0.5,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-05-13,Thu,Premier League,Matchweek 19,Home,D 0–0,Aston Villa,Everton,N,LW,19,0,0,0,0,0.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,100.0,5.0,6.0,3.0,2.0,0.0,/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League,0.5,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-05-16,Sun,Premier League,Matchweek 36,Away,L 2–3,Aston Villa,Crystal Palace,N,"LW,AM",27,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,13.0,14.0,92.9,3.0,14.0,1.0,0.0,0.0,/en/matches/7b21d5b9/Crystal-Palace-Aston-Villa-May-16-2021-Premier-League,0.0,0.6666666666666666,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-05-19,Wed,Premier League,Matchweek 37,Away,W 2–1,Aston Villa,Tottenham,Y*,AM,72,0,0,0,0,3.0,1.0,0,0,60.0,3.0,0.0,0.0,0.1,0.1,0.2,8.0,0.0,41.0,48.0,85.4,12.0,51.0,10.0,3.0,2.0,/en/matches/d4273555/Tottenham-Hotspur-Aston-Villa-May-19-2021-Premier-League,1.0,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 2–1,Aston Villa,Chelsea,Y*,"AM,LW",90,0,0,0,0,0.0,0.0,0,0,41.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,1.0,23.0,33.0,69.7,3.0,22.0,3.0,3.0,2.0,/en/matches/0143966a/Aston-Villa-Chelsea-May-23-2021-Premier-League,1.0,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-06-02,Wed,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,at Austria,Y,CM,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e7853555/England-Austria-June-2-2021-Friendlies-M,1.0,0.6666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-06-06,Sun,Friendlies (M),Friendlies (M),Home,W 1–0,eng England,ro Romania,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/96ad6daa/England-Romania-June-6-2021-Friendlies-M,1.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2021-06-18,Fri,UEFA Euro,Group stage,Neutral,D 0–0,eng England,sct Scotland,N,"LW,RM",28,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,17.0,82.4,5.0,14.0,5.0,2.0,2.0,/en/matches/027b11df/England-Scotland-June-18-2021-UEFA-Euro,0.5,1.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-06-22,Tue,UEFA Euro,Group stage,Neutral,W 1–0,eng England,cz Czech Republic,Y,AM,67,0,1,0,0,0.0,0.0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,1.0,23.0,29.0,79.3,6.0,21.0,6.0,1.0,1.0,/en/matches/20b1972b/Czech-Republic-England-June-22-2021-UEFA-Euro,1.0,0.8333333333333334,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-06-29,Tue,UEFA Euro,Round of 16,Neutral,W 2–0,eng England,de Germany,N,LW,22,0,1,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,5.0,6.0,83.3,1.0,3.0,0.0,0.0,0.0,/en/matches/415ff832/England-Germany-June-29-2021-UEFA-Euro,1.0,0.8333333333333334,0.5
