,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-29,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,CB,90,2,2,1,0,1,2,2,100.0,0,0,0,0,1,3,2,1,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League
2,2021-08-29,Sat,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,CB,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,6,0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League
3,2021-08-29,Sat,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,CB,90,3,2,1,2,0,1,4,25.0,3,1,0,1,1,4,2,0,/en/matches/49b3afe3/Leeds-United-Wolverhampton-Wanderers-October-23-2021-Premier-League
4,2021-08-29,Sun,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,CB,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,9,0,/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League
5,2021-08-29,Sun,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,Y,CB,90,0,0,0,0,0,0,0,,0,2,0,2,3,3,0,0,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League
6,2021-08-29,Sun,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,Y,"CB,RB",90,3,2,1,2,0,3,4,75.0,1,1,1,0,2,5,2,0,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League
7,2021-08-29,Sat,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,"CB,RB",90,2,1,1,1,0,1,2,50.0,1,2,1,1,2,4,3,0,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League
8,2021-08-29,Tue,Matchweek 14,Home,W 1–0,Leeds United,Crystal Palace,Y,CB,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,4,0,/en/matches/b0ab4044/Leeds-United-Crystal-Palace-November-30-2021-Premier-League
9,2021-08-29,Sun,Matchweek 15,Home,D 2–2,Leeds United,Brentford,Y,CB,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League
10,2021-08-29,Sat,Matchweek 16,Away,L 2–3,Leeds United,Chelsea,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League
11,2021-08-29,Tue,Matchweek 17,Away,L 0–7,Leeds United,Manchester City,Y,CB,90,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,1,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League
12,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2021-08-29,Sun,Matchweek 21,Home,W 3–1,Leeds United,Burnley,Y,CB,90,2,1,2,0,0,0,0,,0,1,0,1,2,4,3,0,/en/matches/cff8022b/Leeds-United-Burnley-January-2-2022-Premier-League
14,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2021-08-29,Sat,Matchweek 23,Home,L 0–1,Leeds United,Newcastle Utd,Y,CB,90,5,4,3,2,0,1,2,50.0,1,1,1,0,2,7,3,0,/en/matches/07df6328/Leeds-United-Newcastle-United-January-22-2022-Premier-League
16,2021-08-29,Wed,Matchweek 24,Away,D 3–3,Leeds United,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,/en/matches/f1e84229/Aston-Villa-Leeds-United-February-9-2022-Premier-League
17,2021-08-29,Sat,Matchweek 25,Away,L 0–3,Leeds United,Everton,Y,CB,90,2,0,2,0,0,0,0,,0,2,2,0,5,7,0,0,/en/matches/0a51943e/Everton-Leeds-United-February-12-2022-Premier-League
18,2021-08-29,Sun,Matchweek 26,Home,L 2–4,Leeds United,Manchester Utd,Y,CB,45,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,/en/matches/002f0ff0/Leeds-United-Manchester-United-February-20-2022-Premier-League
19,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2021-08-29,Sat,Matchweek 27,Home,L 0–4,Leeds United,Tottenham,Y,CB,90,2,1,1,0,1,2,3,66.7,1,0,0,0,2,4,2,0,/en/matches/05d37de9/Leeds-United-Tottenham-Hotspur-February-26-2022-Premier-League
21,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
