,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-22,Mon,Premier League,Matchweek 3,Home,W 2–1,Manchester Utd,Liverpool,N,FW,45,0,1,0,0,0,0,0,0,17.0,0.0,0,1.0,0.0,0.0,0.3,4.0,2.0,10.0,12.0,83.3,3.0,9.0,2.0,5.0,3.0,/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,1.0,0.5,0.6428571428571427
1,1,1,1,1,1,1,1,1,1,1,1,1,2022-10-02,Sun,Premier League,Matchweek 9,Away,L 3–6,Manchester Utd,Manchester City,N,FW,32,2,0,1,1,1,1,0,0,11.0,0.0,0,0.0,1.3,0.5,0.0,1.0,1.0,6.0,8.0,75.0,0.0,5.0,0.0,0.0,0.0,/en/matches/886e6108/Manchester-Derby-Manchester-City-Manchester-United-October-2-2022-Premier-League,0.0,0.5,0.7395833333333334
2,2,2,2,2,2,2,2,2,2,2,2,2,2022-10-06,Thu,Europa Lg,Group stage,Away,W 3–2,eng Manchester Utd,cy AC Omonia,N,"RW,AM",30,1,0,0,0,1,1,0,0,17.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,14.0,78.6,2.0,11.0,0.0,1.0,0.0,/en/matches/7f6eec90/AC-Omonia-Manchester-United-October-6-2022-Europa-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,2022-10-09,Sun,Premier League,Matchweek 10,Away,W 2–1,Manchester Utd,Everton,Y,FW,28,0,1,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.4,1.0,1.0,8.0,11.0,72.7,1.0,5.0,0.0,0.0,0.0,/en/matches/5d426690/Everton-Manchester-United-October-9-2022-Premier-League,1.0,0.6666666666666666,0.7333333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,2022-11-06,Sun,Premier League,Matchweek 15,Away,L 1–3,Manchester Utd,Aston Villa,N,AM,25,0,0,0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,8.0,1.0,0.0,0.0,/en/matches/6638574f/Aston-Villa-Manchester-United-November-6-2022-Premier-League,0.0,0.6666666666666666,0.3645833333333333
5,5,5,5,5,5,5,5,5,5,5,5,5,2022-11-10,Thu,EFL Cup,Third round,Home,W 4–2,Manchester Utd,Aston Villa,Y,FW,61,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/067d8b49/Manchester-United-Aston-Villa-November-10-2022-EFL-Cup,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,2022-11-13,Sun,Premier League,Matchweek 16,Away,W 2–1,Manchester Utd,Fulham,Y,FW,71,0,0,0,0,3,2,0,0,30.0,0.0,0,0.0,0.5,0.5,0.1,1.0,0.0,18.0,21.0,85.7,3.0,18.0,2.0,1.0,0.0,/en/matches/af75b6b0/Fulham-Manchester-United-November-13-2022-Premier-League,1.0,0.6666666666666666,0.5384615384615384
7,7,7,7,7,7,7,7,7,7,7,7,7,2022-12-21,Wed,EFL Cup,Fourth round,Home,W 2–0,Manchester Utd,Burnley,Y,FW,71,0,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,/en/matches/19231fc9/Manchester-United-Burnley-December-21-2022-EFL-Cup,1.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,2022-12-27,Tue,Premier League,Matchweek 17,Home,W 3–0,Manchester Utd,Nott'ham Forest,Y,FW,64,1,0,0,0,2,2,0,0,25.0,0.0,0,2.0,0.5,0.5,0.0,0.0,0.0,15.0,16.0,93.8,2.0,20.0,0.0,0.0,0.0,/en/matches/b860f634/Manchester-United-Nottingham-Forest-December-27-2022-Premier-League,1.0,1.0,0.75
9,9,9,9,9,9,9,9,9,9,9,9,9,2022-12-31,Sat,Premier League,Matchweek 18,Away,W 1–0,Manchester Utd,Wolves,Y,FW,80,0,0,0,0,2,0,0,0,30.0,0.0,1,0.0,0.6,0.6,0.1,1.0,0.0,19.0,23.0,82.6,1.0,21.0,0.0,1.0,0.0,/en/matches/8ef80305/Wolverhampton-Wanderers-Manchester-United-December-31-2022-Premier-League,1.0,1.0,0.6979166666666665
