,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-07,Sat,Community Shield,FA Community Shield,Neutral,L 0–1,Manchester City,Leicester City,Y*,CM,90,0,,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/6a1fc101/Leicester-City-Manchester-City-August-7-2021-FA-Community-Shield,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-15,Sun,Premier League,Matchweek 1,Away,L 0–1,Manchester City,Tottenham,Y*,CM,90,0,0.0,0,0,3,0,0,0,74.0,5.0,0,0.0,0.1,0.1,0.1,2.0,0.0,50.0,65.0,76.9,8.0,33.0,0.0,0.0,0.0,/en/matches/ff51efc7/Tottenham-Hotspur-Manchester-City-August-15-2021-Premier-League,0.0,0.5,0.5357142857142857
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-09-11,Sat,Premier League,Matchweek 4,Away,W 1–0,Manchester City,Leicester City,N,RM,7,0,0.0,0,0,1,0,0,0,10.0,2.0,0,1.0,0.1,0.1,0.0,1.0,0.0,6.0,6.0,100.0,3.0,2.0,0.0,0.0,0.0,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League,1.0,0.5,0.6904761904761905
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-15,Wed,Champions Lg,Group stage,Home,W 6–3,eng Manchester City,de RB Leipzig,N,CM,32,0,0.0,0,0,0,0,0,0,31.0,4.0,0,0.0,0.0,0.0,0.1,1.0,0.0,17.0,24.0,70.8,4.0,14.0,1.0,0.0,0.0,/en/matches/c188c958/Manchester-City-RB-Leipzig-September-15-2021-Champions-League,1.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Home,D 0–0,Manchester City,Southampton,Y*,CM,64,0,0.0,0,0,1,0,0,0,60.0,1.0,0,0.0,0.0,0.0,0.1,4.0,0.0,45.0,54.0,83.3,4.0,36.0,2.0,0.0,0.0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League,0.5,0.6666666666666666,0.619047619047619
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Away,W 1–0,Manchester City,Chelsea,N,LM,4,0,0.0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/fc59faf7/Chelsea-Manchester-City-September-25-2021-Premier-League,1.0,0.8333333333333334,0.9047619047619048
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 2–0,Manchester City,Burnley,N,CM,7,0,0.0,0,0,0,0,0,0,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,1.0,6.0,0.0,0.0,0.0,/en/matches/55778d0d/Manchester-City-Burnley-October-16-2021-Premier-League,1.0,0.8333333333333334,0.5476190476190477
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-19,Tue,Champions Lg,Group stage,Away,W 5–1,eng Manchester City,be Club Brugge,N,CM,20,0,1.0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.6,1.0,1.0,12.0,14.0,85.7,1.0,12.0,1.0,0.0,0.0,/en/matches/a39621f2/Club-Brugge-Manchester-City-October-19-2021-Champions-League,1.0,0.8333333333333334,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-23,Sat,Premier League,Matchweek 9,Away,W 4–1,Manchester City,Brighton,N,DM,16,0,0.0,0,0,0,0,0,0,17.0,0.0,1,0.0,0.0,0.0,0.0,2.0,1.0,13.0,16.0,81.3,1.0,7.0,0.0,0.0,0.0,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League,1.0,1.0,0.5595238095238095
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-27,Wed,EFL Cup,Fourth round,Away,D 0 (3)–0 (5),Manchester City,West Ham,Y*,CM,120,0,0.0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4cc7cf93/West-Ham-United-Manchester-City-October-27-2021-EFL-Cup,0.5,1.0,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-28,Sun,Premier League,Matchweek 13,Home,W 2–1,Manchester City,West Ham,N,RM,4,1,0.0,0,0,1,1,0,0,4.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/c37446de/Manchester-City-West-Ham-United-November-28-2021-Premier-League,1.0,0.8333333333333334,0.6428571428571429
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-01,Wed,Premier League,Matchweek 14,Away,W 2–1,Manchester City,Aston Villa,Y*,DM,90,0,0.0,0,0,0,0,0,0,69.0,0.0,0,1.0,0.0,0.0,0.0,2.0,1.0,56.0,64.0,87.5,7.0,51.0,2.0,2.0,0.0,/en/matches/1993b7ec/Aston-Villa-Manchester-City-December-1-2021-Premier-League,1.0,0.8333333333333334,0.7023809523809524
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-07,Tue,Champions Lg,Group stage,Away,L 1–2,eng Manchester City,de RB Leipzig,Y*,CM,90,0,0.0,0,0,1,0,0,0,79.0,0.0,1,1.0,0.2,0.2,0.0,2.0,0.0,63.0,74.0,85.1,8.0,63.0,2.0,1.0,1.0,/en/matches/cccff79c/RB-Leipzig-Manchester-City-December-7-2021-Champions-League,0.0,0.8333333333333334,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-12-14,Tue,Premier League,Matchweek 17,Home,W 7–0,Manchester City,Leeds United,N,DM,35,0,0.0,0,0,0,0,0,0,21.0,0.0,1,2.0,0.0,0.0,0.1,3.0,0.0,13.0,17.0,76.5,3.0,13.0,1.0,0.0,0.0,/en/matches/5730a84c/Manchester-City-Leeds-United-December-14-2021-Premier-League,1.0,0.6666666666666666,0.3928571428571428
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-12-19,Sun,Premier League,Matchweek 18,Away,W 4–0,Manchester City,Newcastle Utd,N,DM,23,0,0.0,0,0,0,0,0,0,49.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,47.0,95.7,2.0,34.0,1.0,0.0,0.0,/en/matches/4d9bcee9/Newcastle-United-Manchester-City-December-19-2021-Premier-League,1.0,0.6666666666666666,0.3452380952380953
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-12-26,Sun,Premier League,Matchweek 19,Home,W 6–3,Manchester City,Leicester City,Y*,CM,90,0,1.0,0,0,1,0,1,0,68.0,2.0,1,0.0,0.0,0.0,0.1,2.0,1.0,62.0,64.0,96.9,4.0,50.0,0.0,2.0,2.0,/en/matches/49e84e17/Manchester-City-Leicester-City-December-26-2021-Premier-League,1.0,0.6666666666666666,0.4999999999999999
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-12-29,Wed,Premier League,Matchweek 20,Away,W 1–0,Manchester City,Brentford,Y*,CM,90,0,0.0,0,0,2,0,0,0,95.0,1.0,0,0.0,0.1,0.1,0.0,3.0,0.0,79.0,88.0,89.8,10.0,83.0,4.0,2.0,2.0,/en/matches/1a0df937/Brentford-Manchester-City-December-29-2021-Premier-League,1.0,1.0,0.3928571428571428
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-02-05,Sat,FA Cup,Fourth round proper,Home,W 4–1,Manchester City,Fulham,Y*,CM,90,0,0.0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/733c2086/Manchester-City-Fulham-February-5-2022-FA-Cup,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-02-12,Sat,Premier League,Matchweek 25,Away,W 4–0,Manchester City,Norwich City,Y*,CM,90,0,0.0,0,0,2,0,0,0,93.0,0.0,1,1.0,0.6,0.6,0.3,3.0,0.0,77.0,87.0,88.5,11.0,71.0,1.0,3.0,3.0,/en/matches/522300d0/Norwich-City-Manchester-City-February-12-2022-Premier-League,1.0,1.0,0.5
