,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,L 0–1,Everton,Fulham,Y,RB,90,0,0,0,0,3,0,0,0,70,2,1,2,0.3,0.3,0.0,0,0,32,56,57.1,2,24,3,1,0,Match Report
1,Sun,Premier League,Matchweek 2,Away,L 0–4,Everton,Aston Villa,Y,RB,90,0,0,0,0,1,0,1,0,60,4,1,0,0.0,0.0,0.1,2,0,40,52,76.9,2,32,0,0,0,Match Report
2,Sat,Premier League,Matchweek 3,Home,L 0–1,Everton,Wolves,Y,RB,90,0,0,0,0,0,0,0,0,63,6,0,0,0.0,0.0,0.1,1,0,37,52,71.2,3,31,2,1,0,Match Report
3,Wed,EFL Cup,Second round,Away,W 2–1,Everton,Doncaster,Y,RB,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Sat,Premier League,Matchweek 4,Away,D 2–2,Everton,Sheffield Utd,Y,RB,90,0,1,0,0,0,0,0,0,86,1,1,4,0.0,0.0,0.7,2,1,57,74,77.0,5,52,4,3,1,Match Report
5,Fri,Euro Qualifying,Group stage,Away,W 3–0,sct Scotland,cy Cyprus,N,,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
6,Tue,Friendlies (M),Friendlies (M),Home,L 1–3,sct Scotland,eng England,N,,2,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
7,Sun,Premier League,Matchweek 5,Home,L 0–1,Everton,Arsenal,N,RB,4,0,0,0,0,0,0,0,0,3,1,1,0,0.0,0.0,0.1,2,0,2,2,100.0,1,1,0,0,0,Match Report
8,Sat,Premier League,Matchweek 6,Away,W 3–1,Everton,Brentford,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,2-1-5,,,5/8,,418,0,1,0,0,4,0,1,0,282,14,4,6,0.3,0.3,1.1,7,1,168,236,71.2,13,140,9,5,1,
