,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-07,Sat,Community Shield,FA Community Shield,Neutral,W 1–0,Leicester City,Manchester City,Y,RB,90,0,,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/6a1fc101/Leicester-City-Manchester-City-August-7-2021-FA-Community-Shield,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 1–0,Leicester City,Wolves,Y,"RB,WB",90,0,1.0,0,0,0,0,0,0,79.0,1.0,2,3.0,0.0,0.0,0.1,2.0,2.0,49.0,67.0,73.1,1.0,43.0,4.0,3.0,2.0,/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-23,Mon,Premier League,Matchweek 2,Away,L 1–4,Leicester City,West Ham,Y,RB,90,0,0.0,0,0,1,0,1,0,57.0,4.0,1,0.0,0.1,0.1,0.0,1.0,0.0,32.0,41.0,78.0,4.0,28.0,1.0,1.0,1.0,/en/matches/1d07228e/West-Ham-United-Leicester-City-August-23-2021-Premier-League,0.0,0.5,0.5384615384615384
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-28,Sat,Premier League,Matchweek 3,Away,W 2–1,Leicester City,Norwich City,Y,RB,10,0,1.0,0,0,0,0,0,0,3.0,0.0,0,1.0,0.0,0.0,0.4,1.0,1.0,2.0,3.0,66.7,1.0,3.0,1.0,0.0,0.0,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League,1.0,0.6666666666666666,0.4642857142857143
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-19,Sun,Premier League,Matchweek 5,Away,L 1–2,Leicester City,Brighton,Y,RB,90,0,0.0,0,0,0,0,0,0,95.0,4.0,3,4.0,0.0,0.0,0.1,4.0,1.0,64.0,80.0,80.0,9.0,40.0,5.0,3.0,2.0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League,0.0,0.6666666666666666,0.7023809523809524
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Home,D 2–2,Leicester City,Burnley,Y,RB,45,0,0.0,0,0,0,0,0,0,35.0,1.0,1,1.0,0.0,0.0,0.3,4.0,0.0,27.0,30.0,90.0,2.0,14.0,2.0,0.0,0.0,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League,0.5,0.3333333333333333,0.2857142857142857
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,Y,WB,90,0,0.0,0,0,2,0,0,0,61.0,3.0,1,2.0,0.2,0.2,0.0,3.0,0.0,31.0,44.0,70.5,1.0,29.0,1.0,1.0,0.0,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League,1.0,0.5,0.642857142857143
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-20,Wed,Europa Lg,Group stage,Away,W 4–3,eng Leicester City,ru Spartak Moscow,Y,WB,58,0,0.0,0,0,0,0,1,0,73.0,4.0,2,2.0,0.0,0.0,0.2,4.0,0.0,49.0,59.0,83.1,3.0,23.0,0.0,2.0,1.0,/en/matches/5fb74839/Spartak-Moscow-Leicester-City-October-20-2021-Europa-League,1.0,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-24,Sun,Premier League,Matchweek 9,Away,W 2–1,Leicester City,Brentford,Y,WB,90,0,0.0,0,0,0,0,0,0,67.0,4.0,1,0.0,0.0,0.0,0.0,3.0,1.0,43.0,54.0,79.6,2.0,14.0,2.0,4.0,2.0,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League,1.0,0.8333333333333334,0.5357142857142858
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-27,Wed,EFL Cup,Fourth round,Home,D 2 (4)–2 (2),Leicester City,Brighton,N,,18,0,0.0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/f11900cf/Leicester-City-Brighton-and-Hove-Albion-October-27-2021-EFL-Cup,0.5,1.0,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-07,Sun,Premier League,Matchweek 11,Away,D 1–1,Leicester City,Leeds United,Y,"RB,RW",90,0,0.0,0,0,0,0,0,0,47.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,59.3,3.0,17.0,0.0,2.0,1.0,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League,0.5,0.8333333333333334,0.4871794871794871
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-22,Wed,EFL Cup,Quarter-finals,Away,D 3 (4)–3 (5),Leicester City,Liverpool,Y,RB,41,0,0.0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-02-06,Sun,FA Cup,Fourth round proper,Away,L 1–4,Leicester City,Nott'ham Forest,N,,26,0,0.0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/a91d0c22/Nottingham-Forest-Leicester-City-February-6-2022-FA-Cup,0.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-02-13,Sun,Premier League,Matchweek 25,Home,D 2–2,Leicester City,West Ham,Y,RB,90,1,0.0,0,0,2,1,1,0,85.0,5.0,4,0.0,0.2,0.2,0.0,3.0,0.0,57.0,69.0,82.6,2.0,48.0,1.0,0.0,0.0,/en/matches/c2c20295/Leicester-City-West-Ham-United-February-13-2022-Premier-League,0.5,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-02-20,Sun,Premier League,Matchweek 26,Away,L 1–2,Leicester City,Wolves,Y,RB,90,0,0.0,0,0,2,0,1,0,114.0,6.0,2,0.0,0.1,0.1,0.0,6.0,0.0,78.0,91.0,85.7,8.0,56.0,7.0,4.0,2.0,/en/matches/63d95af6/Wolverhampton-Wanderers-Leicester-City-February-20-2022-Premier-League,0.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-03-01,Tue,Premier League,Matchweek 22,Away,W 2–0,Leicester City,Burnley,Y,RB,45,0,0.0,0,0,2,1,0,0,33.0,1.0,0,0.0,0.1,0.1,0.0,2.0,0.0,18.0,28.0,64.3,2.0,12.0,2.0,1.0,1.0,/en/matches/a47f5f21/Burnley-Leicester-City-March-1-2022-Premier-League,1.0,0.1666666666666666,0.5
