,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-14,Mon,Premier League,Matchweek 1,Away,W 2–0,Wolves,Sheffield Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,45.0,3.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,28.0,35.0,80.0,2.0,16.0,0.0,0.0,0.0,/en/matches/a3eb7a37/Sheffield-United-Wolverhampton-Wanderers-September-14-2020-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-17,Thu,EFL Cup,Second round,Home,L 0–1,Wolves,Stoke City,Y,CM,76,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/21edac67/Wolverhampton-Wanderers-Stoke-City-September-17-2020-EFL-Cup,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-21,Mon,Premier League,Matchweek 2,Home,L 1–3,Wolves,Manchester City,N,CM,13,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,/en/matches/1c17eca3/Wolverhampton-Wanderers-Manchester-City-September-21-2020-Premier-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 1–0,Wolves,Fulham,Y,CM,90,0,0,0,0,2.0,1.0,0,0,48.0,3.0,0.0,1.0,0.1,0.1,0.2,4.0,1.0,37.0,41.0,90.2,2.0,29.0,2.0,0.0,0.0,/en/matches/8f989671/Wolverhampton-Wanderers-Fulham-October-4-2020-Premier-League,1.0,0.3333333333333333,0.3333333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-08,Thu,Friendlies (M),Friendlies (M),Home,D 1–1,be Belgium,ci Côte d'Ivoire,Y,CM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/c329ddca/Belgium-Cote-dIvoire-October-8-2020-Friendlies-M,0.5,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-19,Mon,Premier League,Matchweek 5,Away,W 1–0,Wolves,Leeds United,Y,CM,90,0,0,0,0,0.0,0.0,0,0,47.0,1.0,2.0,1.0,0.0,0.0,0.1,2.0,0.0,29.0,39.0,74.4,4.0,13.0,1.0,0.0,0.0,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,1.0,0.5,0.6785714285714285
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-25,Sun,Premier League,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,Y,CM,90,0,0,0,0,0.0,0.0,0,0,54.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,48.0,49.0,98.0,7.0,34.0,0.0,0.0,0.0,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.5,0.8333333333333334,0.4761904761904761
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-30,Fri,Premier League,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,Y,CM,90,0,0,0,0,3.0,0.0,0,0,49.0,4.0,1.0,3.0,0.5,0.5,0.0,2.0,0.0,30.0,35.0,85.7,5.0,26.0,2.0,0.0,0.0,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,1.0,0.6666666666666666,0.5357142857142858
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-11-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Wolves,Leicester City,Y,CM,90,0,0,0,0,1.0,0.0,1,0,40.0,3.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,27.0,34.0,79.4,2.0,10.0,0.0,0.0,0.0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League,0.0,0.8333333333333334,0.9761904761904764
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 2–1,be Belgium,ch Switzerland,Y,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67ac51e3/Belgium-Switzerland-November-11-2020-Friendlies-M,1.0,0.5,0.5
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-18,Wed,UEFA Nations League,League A,Home,W 4–2,be Belgium,dk Denmark,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/f5d968c2/Belgium-Denmark-November-18-2020-UEFA-Nations-League,1.0,0.6666666666666666,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-23,Mon,Premier League,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,"RM,CM",90,0,0,0,0,1.0,1.0,0,0,42.0,0.0,1.0,1.0,0.1,0.1,0.1,1.0,0.0,27.0,35.0,77.1,4.0,22.0,0.0,1.0,0.0,/en/matches/e5bfd125/Wolverhampton-Wanderers-Southampton-November-23-2020-Premier-League,0.5,0.6666666666666666,0.871794871794872
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-29,Sun,Premier League,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,"DM,CM,RM",90,0,0,0,0,2.0,1.0,0,0,40.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,21.0,27.0,77.8,0.0,14.0,0.0,1.0,1.0,/en/matches/fa17687c/Arsenal-Wolverhampton-Wanderers-November-29-2020-Premier-League,1.0,0.8333333333333334,0.5714285714285714
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-12-06,Sun,Premier League,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,"RM,CM",90,0,0,0,0,4.0,1.0,0,0,44.0,3.0,0.0,2.0,0.2,0.2,0.0,2.0,0.0,27.0,28.0,96.4,2.0,15.0,1.0,1.0,0.0,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League,0.0,0.8333333333333334,0.5595238095238094
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-12-12,Sat,Premier League,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,Y,DM,79,0,0,0,0,2.0,2.0,1,0,38.0,1.0,1.0,1.0,0.4,0.4,0.0,1.0,0.0,22.0,27.0,81.5,3.0,11.0,0.0,0.0,0.0,/en/matches/f809a014/Wolverhampton-Wanderers-Aston-Villa-December-12-2020-Premier-League,0.0,0.5,0.3205128205128205
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-12-15,Tue,Premier League,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,CM,45,0,0,0,0,0.0,0.0,0,0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,78.6,1.0,5.0,0.0,0.0,0.0,/en/matches/20bd0665/Wolverhampton-Wanderers-Chelsea-December-15-2020-Premier-League,1.0,0.3333333333333333,0.5512820512820512
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-08,Fri,FA Cup,Third round proper,Home,W 1–0,Wolves,Crystal Palace,Y,CM,84,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2e19090f/Wolverhampton-Wanderers-Crystal-Palace-January-8-2021-FA-Cup,1.0,0.3333333333333333,0.5
