,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2022-08-24,Wed,EFL Cup,Second round,Away,W 2–1,Newcastle Utd,Tranmere Rovers,Y,CM,84,0,0,0,0,5,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/8aadb0e6/Tranmere-Rovers-Newcastle-United-August-24-2022-EFL-Cup,1.0,0.5
1,1,2022-08-28,Sun,Premier League,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,N,RM,7,0,0,0,0,2,1,0,0,13.0,1.0,0,1.0,0.3,0.3,0.0,2.0,0.0,4.0,5.0,80.0,2.0,6.0,0.0,2.0,1.0,/en/matches/15d62d04/Wolverhampton-Wanderers-Newcastle-United-August-28-2022-Premier-League,0.5,0.5
2,2,2022-08-31,Wed,Premier League,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,N,LW,7,0,0,0,0,0,0,0,0,4.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,/en/matches/ac6047cf/Liverpool-Newcastle-United-August-31-2022-Premier-League,0.0,0.5
3,3,2022-09-03,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,N,LW,21,0,0,0,0,0,0,0,0,20.0,0.0,0,2.0,0.0,0.0,0.3,2.0,0.0,7.0,11.0,63.6,1.0,14.0,4.0,6.0,1.0,/en/matches/4ca4efa3/Newcastle-United-Crystal-Palace-September-3-2022-Premier-League,0.5,0.5
4,4,2022-10-01,Sat,Premier League,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,N,"CM,LM",32,0,0,0,0,1,0,0,0,29.0,1.0,1,0.0,0.1,0.1,0.1,1.0,0.0,19.0,22.0,86.4,0.0,21.0,4.0,3.0,0.0,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League,1.0,0.3333333333333333
5,5,2022-10-08,Sat,Premier League,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,N,RW,7,0,0,0,0,0,0,0,0,7.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League,1.0,0.5
6,6,2022-10-19,Wed,Premier League,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,N,LW,19,0,0,0,0,1,0,0,0,9.0,0.0,0,0.0,0.1,0.1,0.1,3.0,0.0,4.0,5.0,80.0,1.0,5.0,2.0,1.0,0.0,/en/matches/e6674f8d/Newcastle-United-Everton-October-19-2022-Premier-League,1.0,0.8333333333333334
7,7,2022-11-06,Sun,Premier League,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,N,RW,10,0,0,0,0,0,0,0,0,6.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,1.0,1.0
8,8,2022-11-09,Wed,EFL Cup,Third round,Home,D 0 (3)–0 (2),Newcastle Utd,Crystal Palace,Y,FW,77,0,0,0,0,2,1,1,0,,,1,,,,,,,,,,,,,,,/en/matches/7a475622/Newcastle-United-Crystal-Palace-November-9-2022-EFL-Cup,0.5,1.0
9,9,2022-12-26,Mon,Premier League,Matchweek 17,Away,W 3–0,Newcastle Utd,Leicester City,N,RM,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/8e186153/Leicester-City-Newcastle-United-December-26-2022-Premier-League,1.0,0.8333333333333334
