,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,67,2,1,3,0.1,0.1,0.1,0,0,44,51,86.3,2,37,0,0,0,/en/matches/f1ecda2c/Manchester-United-Wolverhampton-Wanderers-August-14-2023-Premier-League,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 1–4,Wolves,Brighton,Y,CB,70,0,0,0,0,2,1,1,0,44,2,0,2,0.1,0.1,0.0,0,0,33,37,89.2,1,33,0,1,1,/en/matches/d7c606ec/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Wolves,Everton,Y,CB,90,0,0,0,0,0,0,1,0,63,2,1,1,0.0,0.0,0.0,0,0,48,54,88.9,1,46,0,0,0,/en/matches/18dfee28/Everton-Wolverhampton-Wanderers-August-26-2023-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 2–3,Wolves,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,83,1,0,1,0.2,0.2,0.1,1,0,59,74,79.7,6,50,0,0,0,/en/matches/f9436d32/Crystal-Palace-Wolverhampton-Wanderers-September-3-2023-Premier-League,0.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,Wolves,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,58,1,1,2,0.1,0.1,0.0,0,0,40,47,85.1,4,40,0,0,0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,0.0,0.3333333333333333,0.7916666666666666
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 1–1,Wolves,Luton Town,Y,CB,90,0,0,0,0,0,0,0,0,39,1,0,3,0.0,0.0,0.0,0,0,27,32,84.4,3,23,0,0,0,/en/matches/76a1421e/Luton-Town-Wolverhampton-Wanderers-September-23-2023-Premier-League,0.5,0.3333333333333333,0.2777777777777778
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Wolves,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,36,0,0,3,0.0,0.0,0.0,0,0,23,26,88.5,0,24,0,0,0,/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League,1.0,0.1666666666666666,0.7619047619047619
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-08,Sun,Premier League,Matchweek 8,Home,D 1–1,Wolves,Aston Villa,Y,CB,90,0,0,0,0,0,0,1,0,62,1,0,1,0.0,0.0,0.5,2,0,48,54,88.9,1,41,0,0,0,/en/matches/3292ed35/Wolverhampton-Wanderers-Aston-Villa-October-8-2023-Premier-League,0.5,0.5,0.6904761904761905
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-21,Sat,Premier League,Matchweek 9,Away,W 2–1,Wolves,Bournemouth,Y,CB,90,0,0,0,0,3,2,0,0,76,5,3,1,0.3,0.3,0.0,1,0,53,59,89.8,5,50,1,1,1,/en/matches/007b352e/Bournemouth-Wolverhampton-Wanderers-October-21-2023-Premier-League,1.0,0.6666666666666666,0.34375
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-28,Sat,Premier League,Matchweek 10,Home,D 2–2,Wolves,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,49,2,0,3,0.0,0.0,0.0,0,0,32,39,82.1,1,24,0,0,0,/en/matches/b84d060a/Wolverhampton-Wanderers-Newcastle-United-October-28-2023-Premier-League,0.5,0.8333333333333334,0.5416666666666667
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-11-04,Sat,Premier League,Matchweek 11,Away,L 1–2,Wolves,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,1,0,83,0,0,1,0.0,0.0,0.0,1,0,64,72,88.9,3,47,0,0,0,/en/matches/e841bbac/Sheffield-United-Wolverhampton-Wanderers-November-4-2023-Premier-League,0.0,0.6666666666666666,0.0128205128205128
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-11-11,Sat,Premier League,Matchweek 12,Home,W 2–1,Wolves,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,55,2,0,1,0.0,0.0,0.0,0,0,44,51,86.3,2,37,0,0,0,/en/matches/1634f066/Wolverhampton-Wanderers-Tottenham-Hotspur-November-11-2023-Premier-League,1.0,0.5,0.6785714285714286
