,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2019-09-21,Sun,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,N,FW,35,15,3,4,7,4,1,15,0,0,,0,,8,15,3,0,1,0,3,0,13,0,/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League
1,2019-09-21,Sat,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,N,FW,21,7,0,0,5,2,0,7,1,1,100.0,0,0.0,3,9,0,0,0,0,1,1,6,1,/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League
2,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-09-21,Sat,Matchweek 11,Away,W 3–2,Newcastle Utd,West Ham,N,FW,2,5,1,1,2,2,1,5,0,0,,0,,3,2,2,0,0,0,1,0,4,1,/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League
4,2019-09-21,Sat,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,N,FW,8,7,2,4,3,0,0,7,0,0,,0,,2,15,0,0,0,0,0,1,5,0,/en/matches/698f846d/Newcastle-United-Bournemouth-November-9-2019-Premier-League
5,2019-09-21,Mon,Matchweek 13,Away,L 0–2,Newcastle Utd,Aston Villa,N,FW,28,18,0,0,10,8,1,18,1,1,100.0,0,0.0,5,18,2,0,0,0,2,0,14,2,/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League
6,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-09-21,Thu,Matchweek 15,Away,W 2–0,Newcastle Utd,Sheffield Utd,Y,FW,71,22,4,4,8,10,3,22,0,0,,0,,6,20,8,0,1,0,1,0,14,0,/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League
8,2019-09-21,Sun,Matchweek 16,Home,W 2–1,Newcastle Utd,Southampton,N,FW,32,23,3,4,12,7,0,23,0,0,,0,,10,33,4,0,0,0,2,0,15,1,/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League
9,2019-09-21,Sat,Matchweek 17,Away,L 0–1,Newcastle Utd,Burnley,Y*,FW,90,37,0,0,21,16,4,37,1,1,100.0,0,0.0,20,56,17,0,0,0,1,1,29,3,/en/matches/4c3c57fa/Burnley-Newcastle-United-December-14-2019-Premier-League
10,2019-09-21,Sat,Matchweek 18,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,FW,90,39,2,6,18,15,5,39,2,0,0.0,2,100.0,23,69,12,0,2,0,3,1,26,4,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League
11,2019-09-21,Thu,Matchweek 19,Away,L 1–4,Newcastle Utd,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
12,2019-09-21,Sat,Matchweek 20,Home,L 1–2,Newcastle Utd,Everton,Y,"FW,RW",90,48,5,5,21,23,8,48,2,2,100.0,0,0.0,14,59,12,0,1,0,3,1,41,10,/en/matches/6edbd555/Newcastle-United-Everton-December-28-2019-Premier-League
13,2019-09-21,Wed,Matchweek 21,Home,L 0–3,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play",/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
14,2019-09-21,Sat,Matchweek 22,Away,D 1–1,Newcastle Utd,Wolves,N,FW,12,7,1,1,2,4,0,7,2,1,50.0,1,50.0,4,9,3,0,0,0,0,0,4,1,/en/matches/d5b1eda9/Wolverhampton-Wanderers-Newcastle-United-January-11-2020-Premier-League
15,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2019-09-21,Sun,Matchweek 30,Home,W 3–0,Newcastle Utd,Sheffield Utd,N,FW,12,10,0,0,6,4,0,10,1,0,0.0,1,100.0,5,38,15,2,0,0,0,0,8,4,/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League
17,2019-09-21,Wed,Matchweek 31,Home,D 1–1,Newcastle Utd,Aston Villa,N,FW,27,18,0,1,12,5,0,18,0,0,,0,,9,45,23,2,0,0,3,0,13,2,/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League
18,2019-09-21,Wed,Matchweek 32,Away,W 4–1,Newcastle Utd,Bournemouth,N,FW,29,20,2,2,10,8,2,20,0,0,,0,,8,37,7,0,0,0,1,1,15,1,/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League
19,2019-09-21,Sun,Matchweek 33,Home,D 2–2,Newcastle Utd,West Ham,N,FW,10,7,0,2,3,2,0,7,0,0,,0,,2,15,0,0,0,0,1,1,6,1,/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League
20,2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2019-09-21,Mon,Matchweek 37,Away,D 0–0,Newcastle Utd,Brighton,N,FW,17,9,0,0,3,6,3,9,0,0,,0,,1,1,0,0,0,0,0,0,7,2,/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League
22,2019-09-21,Sun,Matchweek 38,Home,L 1–3,Newcastle Utd,Liverpool,N,FW,21,5,1,1,4,0,0,5,1,0,0.0,1,100.0,4,9,0,0,0,0,0,1,3,1,/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League
