,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Fri,PL2 — Div. 2,Matchweek 2,Away,D 2–2,Wolves,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mon,PL2 — Div. 2,Matchweek 3,Home,W 3–0,Wolves,Stoke City,Y,FW,83,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
2,Mon,Premier League,Matchweek 5,Away,W 1–0,Wolves,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mon,PL2 — Div. 2,Matchweek 6,Away,L 1–2,Wolves,Crystal Palace,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
4,Fri,Premier League,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sun,Premier League,Matchweek 8,Away,L 0–1,Wolves,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Thu,Friendlies (M),Friendlies (M),Away,D 0–0,us United States,wls Wales,N,,4,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
7,Mon,Friendlies (M),Friendlies (M),Home,W 6–2,us United States,pa Panama,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Mon,Premier League,Matchweek 9,Home,D 1–1,Wolves,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Mon,PL2 — Div. 2,Matchweek 10,Away,W 3–0,Wolves,Newcastle Utd,Y,CM,88,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Tue,Premier League,Matchweek 13,Home,W 2–1,Wolves,Chelsea,N,CM,45,0,1,0,0,1,0,0,0,30,2,3,1,0.0,0.0,0.1,2,1,13,16,81.3,0,10,0,0,0,Match Report
12,Mon,Premier League,Matchweek 14,Away,L 1–2,Wolves,Burnley,Y,AM,59,0,0,0,0,0,0,1,0,25,0,0,0,0.0,0.0,0.0,2,0,14,16,87.5,1,11,1,1,0,Match Report
13,Sun,Premier League,Matchweek 15,Home,D 1–1,Wolves,Tottenham,N,DM,8,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,6,0,1,1,Match Report
14,Tue,Premier League,Matchweek 16,Away,L 0–1,Wolves,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Sat,Premier League,Matchweek 17,Away,D 3–3,Wolves,Brighton,N,FW,4,0,0,0,0,1,0,0,0,5,1,0,0,0.3,0.3,0.0,1,0,1,2,50.0,1,3,0,1,0,Match Report
16,Fri,FA Cup,Third round proper,Home,W 1–0,Wolves,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Fri,FA Cup,Fourth round proper,Away,W 1–0,Wolves,Chorley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Wed,Premier League,Matchweek 20,Away,D 0–0,Wolves,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Sat,Premier League,Matchweek 21,Away,L 0–1,Wolves,Crystal Palace,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Tue,Premier League,Matchweek 22,Home,W 2–1,Wolves,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Sun,Premier League,Matchweek 23,Home,D 0–0,Wolves,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Thu,FA Cup,Fifth round proper,Home,L 0–2,Wolves,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Sun,Premier League,Matchweek 24,Away,W 2–1,Wolves,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Fri,Premier League,Matchweek 25,Home,W 1–0,Wolves,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Sat,Premier League,Matchweek 26,Away,D 1–1,Wolves,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Tue,Premier League,Matchweek 29,Away,L 1–4,Wolves,Manchester City,N,CM,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,Match Report
28,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,us United States,nir Northern Ireland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Mon,Premier League,Matchweek 30,Home,L 2–3,Wolves,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Fri,Premier League,Matchweek 31,Away,W 1–0,Wolves,Fulham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Sat,Premier League,Matchweek 32,Home,W 1–0,Wolves,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Sun,Premier League,Matchweek 33,Home,L 0–4,Wolves,Burnley,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Mon,PL2 — Div. 2,Matchweek 25,Home,W 3–0,Wolves,Norwich City,Y,DM,66,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
34,Mon,Premier League,Matchweek 34,Away,D 1–1,Wolves,West Brom,Y,RW,70,0,0,0,0,2,0,0,0,29,0,0,0,0.1,0.1,0.0,2,1,11,18,61.1,0,23,2,4,2,Match Report
35,,,,,4-4-3,,,6/11,,518,0,1,0,0,4,0,1,0,97,5,3,1,0.5,0.5,0.1,7,2,43,59,72.9,3,54,3,7,3,
