,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,N,RW,8,0,0,0,0,0,0,0,0,8,2,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,1,0,0,0,Match Report
1,Sat,Premier League,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,"RW,LW",86,0,0,0,0,2,0,0,0,53,3,1,2,0.1,0.1,0.1,3,1,19,28,67.9,2,24,2,6,2,Match Report
2,Tue,Champions Lg,Group stage,Home,D 0–0,eng Chelsea,es Sevilla,Y,"RW,LW",89,0,0,0,0,0,0,0,0,38,2,2,0,0.0,0.0,0.1,1,0,19,27,70.4,0,25,4,4,3,Match Report
3,Sat,Premier League,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,AM,80,0,0,0,0,3,1,0,0,39,0,2,3,0.1,0.1,0.0,1,0,13,24,54.2,1,13,3,2,1,Match Report
4,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,ru Krasnodar,N,"RW,LW",20,1,0,0,0,4,1,0,0,20,1,0,1,0.3,0.3,0.0,2,2,6,9,66.7,1,9,1,1,0,Match Report
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Sun,Premier League,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,N,LW,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,4,8,50.0,0,6,1,0,0,Match Report
7,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,es Sevilla,Y,LW,66,0,0,0,0,4,1,1,0,26,0,0,2,0.3,0.3,0.0,4,0,13,16,81.3,1,18,3,3,2,Match Report
8,Sat,Premier League,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,N,LW,61,1,0,0,0,4,1,0,0,36,1,0,0,0.8,0.8,0.0,4,0,19,24,79.2,4,27,2,7,5,Match Report
9,Tue,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,ru Krasnodar,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Tue,Premier League,Matchweek 13,Away,L 1–2,Chelsea,Wolves,Y,LW,90,0,0,0,0,0,0,0,0,50,0,1,0,0.0,0.0,0.1,5,0,35,44,79.5,8,40,3,7,4,Match Report
12,Mon,Premier League,Matchweek 14,Home,W 3–0,Chelsea,West Ham,Y,RW,83,0,0,0,0,1,1,0,0,41,0,0,4,0.6,0.6,0.3,5,1,25,30,83.3,5,37,4,7,2,Match Report
13,Sat,Premier League,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,Y,"LW,RW",90,0,0,0,0,3,1,0,0,42,0,1,1,0.2,0.2,0.3,8,0,26,30,86.7,7,30,8,9,6,Match Report
14,Mon,Premier League,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,Y,LW,90,0,0,0,0,4,1,0,0,54,0,1,1,1.1,1.1,0.0,2,1,28,36,77.8,6,31,7,6,1,Match Report
15,Sun,Premier League,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,Y,"LW,LM",90,0,0,0,0,1,0,1,0,56,1,2,4,0.0,0.0,0.2,2,1,31,36,86.1,3,42,2,14,9,Match Report
16,Sun,FA Cup,Third round proper,Home,W 4–0,Chelsea,Morecambe,N,,23,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
17,Sat,Premier League,Matchweek 19,Away,W 1–0,Chelsea,Fulham,Y,"LW,AM",90,0,0,0,0,1,0,0,0,59,0,1,1,0.0,0.0,0.4,3,0,40,46,87.0,4,42,7,4,0,Match Report
18,Tue,Premier League,Matchweek 18,Away,L 0–2,Chelsea,Leicester City,Y,"LW,AM",90,0,0,0,0,1,0,0,0,40,2,0,2,0.1,0.1,0.1,2,0,20,29,69.0,4,23,5,4,2,Match Report
19,Sun,FA Cup,Fourth round proper,Home,W 3–1,Chelsea,Luton Town,Y,AM,69,0,0,0,0,4,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
20,Wed,Premier League,Matchweek 20,Home,D 0–0,Chelsea,Wolves,N,RW,15,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,9,14,64.3,2,12,2,1,1,Match Report
21,Sun,Premier League,Matchweek 21,Home,W 2–0,Chelsea,Burnley,N,FW,45,0,1,0,0,2,1,0,0,22,0,0,0,0.2,0.2,0.1,2,1,10,15,66.7,0,13,4,3,1,Match Report
22,Thu,Premier League,Matchweek 22,Away,W 1–0,Chelsea,Tottenham,N,FW,26,0,0,0,0,1,0,1,0,10,0,1,0,0.0,0.0,0.0,0,0,4,6,66.7,1,6,1,2,2,Match Report
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
