,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2021-08-16,Mon,PL2 — Div. 1,Matchweek 1,Away,W 2–0,Brighton,Derby County,N,,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c098359e/Derby-County-U23-Brighton-and-Hove-Albion-U23-August-16-2021-Premier-League-2----Division-1,1.0,0.5,0.5
1,1,1,1,2021-08-20,Fri,PL2 — Div. 1,Matchweek 2,Home,W 4–2,Brighton,West Ham,N,,45,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4696c7a0/Brighton-and-Hove-Albion-U23-West-Ham-United-U23-August-20-2021-Premier-League-2----Division-1,1.0,0.5,0.5
2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Away,W 2–0,Brighton,Cardiff City,N,,10,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/93461390/Cardiff-City-Brighton-and-Hove-Albion-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,2021-08-28,Sat,PL2 — Div. 1,Matchweek 3,Away,D 1–1,Brighton,Liverpool,Y,FW,76,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a2416ec3/Liverpool-U23-Brighton-and-Hove-Albion-U23-August-28-2021-Premier-League-2----Division-1,0.5,1.0,0.5
4,4,4,4,2021-09-10,Fri,PL2 — Div. 1,Matchweek 4,Home,W 4–1,Brighton,Blackburn,N,,15,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e4434cbb/Brighton-and-Hove-Albion-U23-Blackburn-Rovers-U23-September-10-2021-Premier-League-2----Division-1,1.0,0.8333333333333334,0.5
5,5,5,5,2021-09-18,Sat,PL2 — Div. 1,Matchweek 5,Away,L 1–2,Brighton,Manchester Utd,N,,17,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/eeae01ba/Manchester-United-U23-Brighton-and-Hove-Albion-U23-September-18-2021-Premier-League-2----Division-1,0.0,0.8333333333333334,0.5
6,6,6,6,2021-09-24,Fri,PL2 — Div. 1,Matchweek 6,Home,W 2–1,Brighton,Leicester City,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9d3ac3b5/Brighton-and-Hove-Albion-U23-Leicester-City-U23-September-24-2021-Premier-League-2----Division-1,1.0,0.5,0.5
7,7,7,7,2021-10-01,Fri,PL2 — Div. 1,Matchweek 7,Away,L 0–3,Brighton,Arsenal,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/51dfcc79/Arsenal-U23-Brighton-and-Hove-Albion-U23-October-1-2021-Premier-League-2----Division-1,0.0,0.6666666666666666,0.5
8,8,8,8,2021-10-16,Sat,PL2 — Div. 1,Matchweek 8,Home,W 2–1,Brighton,Crystal Palace,Y,FW,73,2,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/df6fd2c4/Brighton-and-Hove-Albion-U23-Crystal-Palace-U23-October-16-2021-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
9,9,9,9,2021-10-22,Fri,PL2 — Div. 1,Matchweek 9,Away,D 1–1,Brighton,Leeds United,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ee3edd98/Leeds-United-U23-Brighton-and-Hove-Albion-U23-October-22-2021-Premier-League-2----Division-1,0.5,0.6666666666666666,0.5
10,10,10,10,2021-10-29,Fri,PL2 — Div. 1,Matchweek 10,Home,D 1–1,Brighton,Manchester City,Y,FW,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/823a1d91/Brighton-and-Hove-Albion-U23-Manchester-City-U23-October-29-2021-Premier-League-2----Division-1,0.5,0.5,0.5
11,11,11,11,2021-11-05,Fri,PL2 — Div. 1,Matchweek 11,Home,D 1–1,Brighton,Tottenham,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/25536f11/Brighton-and-Hove-Albion-U23-Tottenham-Hotspur-U23-November-5-2021-Premier-League-2----Division-1,0.5,0.6666666666666666,0.5
12,12,12,12,2021-11-22,Mon,PL2 — Div. 1,Matchweek 12,Away,L 1–2,Brighton,Everton,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/710644ee/Everton-U23-Brighton-and-Hove-Albion-U23-November-22-2021-Premier-League-2----Division-1,0.0,0.5,0.5
13,13,13,13,2021-12-17,Fri,PL2 — Div. 1,Matchweek 15,Away,L 1–3,Brighton,Manchester City,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0661ba1a/Manchester-City-U23-Brighton-and-Hove-Albion-U23-December-17-2021-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
14,14,14,14,2022-01-08,Sat,FA Cup,Third round proper,Away,W 2–1,Brighton,West Brom,N,,45,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0e723845/West-Bromwich-Albion-Brighton-and-Hove-Albion-January-8-2022-FA-Cup,1.0,0.1666666666666666,0.5
15,15,15,15,2022-01-21,Fri,PL2 — Div. 1,Matchweek 18,Home,L 1–2,Brighton,Manchester Utd,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b73b88f0/Brighton-and-Hove-Albion-U23-Manchester-United-U23-January-21-2022-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
16,16,16,16,2022-02-05,Sat,FA Cup,Fourth round proper,Away,L 1–3,Brighton,Tottenham,N,,12,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/3608bce6/Tottenham-Hotspur-Brighton-and-Hove-Albion-February-5-2022-FA-Cup,0.0,0.3333333333333333,0.5
17,17,17,17,2022-02-19,Sat,Premier League,Matchweek 26,Home,L 0–3,Brighton,Burnley,N,AM,23,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,1.0,0.0,0.0,0.0,/en/matches/b1df8cfd/Brighton-and-Hove-Albion-Burnley-February-19-2022-Premier-League,0.0,0.3333333333333333,0.5
