,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,102.0,1.0,1,1.0,0.0,0.0,0.0,2.0,0.0,77.0,96.0,80.2,4.0,69.0,0.0,1.0,0.0,/en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,0.5,0.5,0.511904761904762
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,52.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,81.1,3.0,28.0,0.0,1.0,1.0,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,68.0,2.0,1,2.0,0.0,0.0,0.0,1.0,0.0,48.0,53.0,90.6,5.0,39.0,1.0,4.0,3.0,/en/matches/f49c4ad2/Bournemouth-Tottenham-Hotspur-August-26-2023-Premier-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,CB,90,0,0,0,0,0,0,0,0,46.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,34.0,70.6,2.0,19.0,0.0,0.0,0.0,/en/matches/e2946b10/Brentford-Bournemouth-September-2-2023-Premier-League,0.5,0.1666666666666666,0.6354166666666666
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-09,Sat,Euro Qualifying,Group stage,Home,D 1–1,ua Ukraine,eng England,Y,CB,90,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/a067451d/Ukraine-England-September-9-2023-Euro-Qualifying,0.5,0.1666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-12,Tue,Euro Qualifying,Group stage,Away,L 1–2,ua Ukraine,it Italy,Y,CB,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/9f83636b/Italy-Ukraine-September-12-2023-Euro-Qualifying,0.0,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-17,Sun,Premier League,Matchweek 5,Home,D 0–0,Bournemouth,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,51.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37.0,46.0,80.4,3.0,37.0,1.0,1.0,1.0,/en/matches/be0cbf88/Bournemouth-Chelsea-September-17-2023-Premier-League,0.5,0.3333333333333333,0.5357142857142857
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-24,Sun,Premier League,Matchweek 6,Away,L 1–3,Bournemouth,Brighton,Y,CB,90,0,0,0,0,1,0,1,0,48.0,3.0,3,1.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,73.7,1.0,35.0,2.0,2.0,1.0,/en/matches/5593f16c/Brighton-and-Hove-Albion-Bournemouth-September-24-2023-Premier-League,0.0,0.3333333333333333,0.6041666666666666
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-09-27,Wed,EFL Cup,Third round,Home,W 2–0,Bournemouth,Stoke City,Y,CB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/22f62b32/Bournemouth-Stoke-City-September-27-2023-EFL-Cup,1.0,0.1666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-09-30,Sat,Premier League,Matchweek 7,Home,L 0–4,Bournemouth,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,51.0,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0,39.0,42.0,92.9,4.0,39.0,2.0,1.0,1.0,/en/matches/8de4aca0/Bournemouth-Arsenal-September-30-2023-Premier-League,0.0,0.5,0.8437500000000001
