,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2023-08-12,Sat,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,CB,90,2,1,2,0,0,2,3,66.7,1,2,1,1,1,3,3,0,/en/matches/f49c4ad2/Bournemouth-Tottenham-Hotspur-August-26-2023-Premier-League
1,2023-08-12,Sat,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,CB,90,2,1,2,0,0,1,1,100.0,0,1,1,0,0,2,3,0,/en/matches/e2946b10/Brentford-Bournemouth-September-2-2023-Premier-League
2,2023-08-12,Sun,Matchweek 5,Home,D 0–0,Bournemouth,Chelsea,Y,CB,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,2,0,/en/matches/be0cbf88/Bournemouth-Chelsea-September-17-2023-Premier-League
3,2023-08-12,Sun,Matchweek 6,Away,L 1–3,Bournemouth,Brighton,Y,CB,90,3,2,0,3,0,1,2,50.0,1,1,1,0,3,6,2,0,/en/matches/5593f16c/Brighton-and-Hove-Albion-Bournemouth-September-24-2023-Premier-League
4,2023-08-12,Sat,Matchweek 7,Home,L 0–4,Bournemouth,Arsenal,Y,CB,90,2,2,1,1,0,1,2,50.0,1,2,2,0,0,2,3,1,/en/matches/8de4aca0/Bournemouth-Arsenal-September-30-2023-Premier-League
5,2023-08-12,Sat,Matchweek 8,Away,L 0–3,Bournemouth,Everton,Y,CB,90,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,10,2,/en/matches/497b9558/Everton-Bournemouth-October-7-2023-Premier-League
