,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,N,DM,23,0,0,0,0,2,0,0,0,33.0,0.0,1,0.0,0.1,0.1,0.0,2.0,0.0,25.0,30.0,83.3,6.0,19.0,2.0,0.0,0.0,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League,0.5,0.5,0.5357142857142858
1,1,1,1,1,1,1,2019-09-07,Sat,UEFA Euro Qualifying,Group stage,Home,L 2–4,rs Serbia,pt Portugal,Y,DM,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/0195c2a0/Serbia-Portugal-September-7-2019-UEFA-Euro-Qualifying,0.0,0.5,0.5
2,2,2,2,2,2,2,2019-09-10,Tue,UEFA Euro Qualifying,Group stage,Away,W 3–1,rs Serbia,lu Luxembourg,N,,12,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/4dd17786/Luxembourg-Serbia-September-10-2019-UEFA-Euro-Qualifying,1.0,0.5,0.5
3,3,3,3,3,3,3,2019-09-14,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester Utd,Leicester City,Y,DM,66,0,0,0,0,0,0,0,0,47.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,68.3,4.0,23.0,1.0,0.0,0.0,/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League,1.0,0.5,0.769230769230769
4,4,4,4,4,4,4,2019-09-19,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,Y*,DM,90,0,0,0,0,0,0,0,0,126.0,0.0,1,0.0,0.0,0.0,0.0,4.0,0.0,111.0,120.0,92.5,19.0,79.0,2.0,2.0,2.0,/en/matches/e824741d/Manchester-United-Astana-FK-September-19-2019-Europa-League,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,Y,DM,70,0,0,0,0,1,1,0,0,54.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,49.0,87.8,5.0,28.0,2.0,1.0,1.0,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,0.0,1.0,0.7023809523809524
6,6,6,6,6,6,6,2019-10-03,Thu,Europa Lg,Group stage,Away,D 0–0,eng Manchester Utd,nl AZ Alkmaar,Y,DM,90,0,0,0,0,0,0,0,0,68.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,49.0,57.0,86.0,3.0,37.0,1.0,3.0,3.0,/en/matches/c7f9121a/AZ-Alkmaar-Manchester-United-October-3-2019-Europa-League,0.5,0.6666666666666666,0.5
7,7,7,7,7,7,7,2019-12-12,Thu,Europa Lg,Group stage,Home,W 4–0,eng Manchester Utd,nl AZ Alkmaar,Y,DM,90,0,0,0,0,0,0,0,0,77.0,1.0,1,1.0,0.0,0.0,0.0,3.0,2.0,65.0,71.0,91.5,11.0,46.0,2.0,2.0,2.0,/en/matches/8ce4cf43/Manchester-United-AZ-Alkmaar-December-12-2019-Europa-League,1.0,0.5,0.5
8,8,8,8,8,8,8,2019-12-18,Wed,EFL Cup,Quarter-finals,Home,W 3–0,Manchester Utd,Colchester Utd,Y,DM,90,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/3db9c360/Manchester-United-Colchester-United-December-18-2019-EFL-Cup,1.0,0.5,0.5
9,9,9,9,9,9,9,2019-12-28,Sat,Premier League,Matchweek 20,Away,W 2–0,Manchester Utd,Burnley,Y,DM,90,0,0,0,0,1,0,0,0,67.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,60.0,88.3,4.0,34.0,1.0,2.0,2.0,/en/matches/f66bbb03/Burnley-Manchester-United-December-28-2019-Premier-League,1.0,0.8333333333333334,0.5952380952380952
