,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-09,Sat,Matchweek 3,Home,L 2–3,Norwich City,Chelsea,N,"CM,DM",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League
1,2019-08-09,Sat,Matchweek 4,Away,L 0–2,Norwich City,West Ham,N,"On matchday squad, but did not play",/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League,,,,,,,,,,,,,,,
2,2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,
3,2019-08-09,Fri,Matchweek 12,Home,L 0–2,Norwich City,Watford,N,DM,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/e92f4d2c/Norwich-City-Watford-November-8-2019-Premier-League
4,2019-08-09,Sat,Matchweek 13,Away,W 2–0,Norwich City,Everton,N,"On matchday squad, but did not play",/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League,,,,,,,,,,,,,,,
5,2019-08-09,Sun,Matchweek 14,Home,D 2–2,Norwich City,Arsenal,N,"On matchday squad, but did not play",/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League,,,,,,,,,,,,,,,
6,2019-08-09,Wed,Matchweek 15,Away,L 1–2,Norwich City,Southampton,N,"On matchday squad, but did not play",/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League,,,,,,,,,,,,,,,
7,2019-08-09,Sun,Matchweek 16,Home,L 1–2,Norwich City,Sheffield Utd,Y,DM,80,4,3,0,0,1,0,0,0,0,0,0,0,0,0,/en/matches/529b20fa/Norwich-City-Sheffield-United-December-8-2019-Premier-League
8,2019-08-09,Sat,Matchweek 17,Away,D 1–1,Norwich City,Leicester City,N,DM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/3b2eb152/Leicester-City-Norwich-City-December-14-2019-Premier-League
9,2019-08-09,Sat,Matchweek 18,Home,L 1–2,Norwich City,Wolves,N,DM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/223124ce/Norwich-City-Wolverhampton-Wanderers-December-21-2019-Premier-League
10,2019-08-09,Thu,Matchweek 19,Away,L 0–1,Norwich City,Aston Villa,N,DM,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/010301bf/Aston-Villa-Norwich-City-December-26-2019-Premier-League
11,2019-08-09,Sat,Matchweek 20,Home,D 2–2,Norwich City,Tottenham,Y,DM,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a6e8ab71/Norwich-City-Tottenham-Hotspur-December-28-2019-Premier-League
12,2019-08-09,Wed,Matchweek 21,Home,D 1–1,Norwich City,Crystal Palace,Y,DM,90,3,2,0,0,0,1,0,0,0,0,0,0,0,0,/en/matches/5bbec2c4/Norwich-City-Crystal-Palace-January-1-2020-Premier-League
13,2019-08-09,Sat,Matchweek 22,Away,L 0–4,Norwich City,Manchester Utd,Y,DM,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/en/matches/db192bf5/Manchester-United-Norwich-City-January-11-2020-Premier-League
14,2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,
15,2019-08-09,Sat,Matchweek 25,Away,D 0–0,Norwich City,Newcastle Utd,N,DM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League
16,2019-08-09,Sat,Matchweek 26,Home,L 0–1,Norwich City,Liverpool,N,"On matchday squad, but did not play",/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League,,,,,,,,,,,,,,,
