,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2022-08-06,Sat,Matchweek 3,Home,W 3–2,Fulham,Brentford,N,RB,14,1,0,0,1,0,0,3,0,0,0,0,0,3,1,1,50.0,/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League
1,2022-08-06,Sat,Matchweek 4,Away,L 1–2,Fulham,Arsenal,N,RB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/matches/8b69fd2d/Arsenal-Fulham-August-27-2022-Premier-League
2,2022-08-06,Tue,Matchweek 5,Home,W 2–1,Fulham,Brighton,N,"On matchday squad, but did not play",/en/matches/361f4461/Fulham-Brighton-and-Hove-Albion-August-30-2022-Premier-League,,,,,,,,,,,,,,,,,
3,2022-08-06,Sat,Matchweek 6,Away,L 1–2,Fulham,Tottenham,N,LB,62,0,0,0,2,0,0,2,2,2,0,0,0,1,1,3,25.0,/en/matches/a497b725/Tottenham-Hotspur-Fulham-September-3-2022-Premier-League
4,2022-08-06,Fri,Matchweek 8,Away,W 3–2,Fulham,Nott'ham Forest,N,"On matchday squad, but did not play",/en/matches/d0d07e66/Nottingham-Forest-Fulham-September-16-2022-Premier-League,,,,,,,,,,,,,,,,,
5,2022-08-06,Sat,Matchweek 9,Home,L 1–4,Fulham,Newcastle Utd,Y,RB,44,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,,/en/matches/dcde1172/Fulham-Newcastle-United-October-1-2022-Premier-League
6,2022-08-06,Sun,Matchweek 10,Away,L 1–3,Fulham,West Ham,N,"On matchday squad, but did not play",/en/matches/42e38f9d/West-Ham-United-Fulham-October-9-2022-Premier-League,,,,,,,,,,,,,,,,,
7,2022-08-06,Sat,Matchweek 11,Home,D 2–2,Fulham,Bournemouth,N,"On matchday squad, but did not play",/en/matches/ab7f61dd/Fulham-Bournemouth-October-15-2022-Premier-League,,,,,,,,,,,,,,,,,
8,2022-08-06,Thu,Matchweek 12,Home,W 3–0,Fulham,Aston Villa,N,"On matchday squad, but did not play",/en/matches/e6102606/Fulham-Aston-Villa-October-20-2022-Premier-League,,,,,,,,,,,,,,,,,
9,2022-08-06,Sun,Matchweek 13,Away,W 3–2,Fulham,Leeds United,N,"On matchday squad, but did not play",/en/matches/d7b30e2b/Leeds-United-Fulham-October-23-2022-Premier-League,,,,,,,,,,,,,,,,,
10,2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-06,Sat,Matchweek 15,Away,L 1–2,Fulham,Manchester City,N,RW,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0,/en/matches/6ef27b3c/Manchester-City-Fulham-November-5-2022-Premier-League
12,2022-08-06,Sun,Matchweek 16,Home,L 1–2,Fulham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/af75b6b0/Fulham-Manchester-United-November-13-2022-Premier-League,,,,,,,,,,,,,,,,,
