,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-09-25,Sat,Premier League,Matchweek 6,Home,D 2–2,Leicester City,Burnley,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,78.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,71.0,84.5,3.0,43.0,2.0,1.0,0.0,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League,0.5,0.5,0.2857142857142857
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-09-30,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,pl Legia Warsaw,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,85.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,57.0,72.0,79.2,7.0,50.0,5.0,0.0,0.0,/en/matches/a44d023b/Legia-Warsaw-Leicester-City-September-30-2021-Europa-League,0.0,0.5,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-03,Sun,Premier League,Matchweek 7,Away,D 2–2,Leicester City,Crystal Palace,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,58.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,77.8,2.0,21.0,0.0,0.0,0.0,/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League,0.5,0.5,0.5238095238095238
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-11,Mon,WCQ,First round,Away,W 2–1,tr Türkiye,lv Latvia,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/42e6d0c5/Latvia-Turkiye-October-11-2021-WCQ----UEFA-M,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,Y,CB,90,1,0.0,0,0,2.0,1.0,0,0,62.0,1.0,0.0,1.0,0.7,0.7,0.0,0.0,0.0,51.0,57.0,89.5,4.0,40.0,0.0,0.0,0.0,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League,1.0,0.5,0.642857142857143
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-10-20,Wed,Europa Lg,Group stage,Away,W 4–3,eng Leicester City,ru Spartak Moscow,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,58.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,43.0,48.0,89.6,6.0,27.0,1.0,1.0,1.0,/en/matches/5fb74839/Spartak-Moscow-Leicester-City-October-20-2021-Europa-League,1.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-10-24,Sun,Premier League,Matchweek 9,Away,W 2–1,Leicester City,Brentford,Y,CB,67,0,0.0,0,0,0.0,0.0,1,0,45.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,78.1,0.0,19.0,0.0,0.0,0.0,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League,1.0,1.0,0.5357142857142858
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-10-27,Wed,EFL Cup,Fourth round,Home,D 2 (4)–2 (2),Leicester City,Brighton,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f11900cf/Leicester-City-Brighton-and-Hove-Albion-October-27-2021-EFL-Cup,0.5,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-10-30,Sat,Premier League,Matchweek 10,Home,L 0–2,Leicester City,Arsenal,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,98.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,85.0,93.0,91.4,4.0,64.0,3.0,1.0,1.0,/en/matches/719b57c6/Leicester-City-Arsenal-October-30-2021-Premier-League,0.0,0.8333333333333334,0.8095238095238096
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-11-04,Thu,Europa Lg,Group stage,Home,D 1–1,eng Leicester City,ru Spartak Moscow,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,132.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,112.0,126.0,88.9,17.0,97.0,6.0,0.0,0.0,/en/matches/d8832d11/Leicester-City-Spartak-Moscow-November-4-2021-Europa-League,0.5,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-11-07,Sun,Premier League,Matchweek 11,Away,D 1–1,Leicester City,Leeds United,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,39.0,2.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,18.0,24.0,75.0,1.0,17.0,1.0,0.0,0.0,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League,0.5,0.3333333333333333,0.4871794871794871
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-11-13,Sat,WCQ,First round,Home,W 6–0,tr Türkiye,gi Gibraltar,Y,CB,90,0,0.0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f3394a57/Turkiye-Gibraltar-November-13-2021-WCQ----UEFA-M,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-11-16,Tue,WCQ,First round,Away,W 2–1,tr Türkiye,me Montenegro,Y,CB,90,0,0.0,0,0,2.0,2.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/61715bd9/Montenegro-Turkiye-November-16-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-11-20,Sat,Premier League,Matchweek 12,Home,L 0–3,Leicester City,Chelsea,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,51.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,43.0,76.7,3.0,29.0,1.0,0.0,0.0,/en/matches/2fd486d6/Leicester-City-Chelsea-November-20-2021-Premier-League,0.0,0.8333333333333334,0.7738095238095238
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-11-25,Thu,Europa Lg,Group stage,Home,W 3–1,eng Leicester City,pl Legia Warsaw,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,86.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,80.0,87.5,8.0,65.0,0.0,0.0,0.0,/en/matches/19efd03a/Leicester-City-Legia-Warsaw-November-25-2021-Europa-League,1.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-11-28,Sun,Premier League,Matchweek 13,Home,W 4–2,Leicester City,Watford,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,65.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,53.0,64.2,1.0,33.0,0.0,0.0,0.0,/en/matches/c2e426c8/Leicester-City-Watford-November-28-2021-Premier-League,1.0,0.6666666666666666,0.5476190476190476
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-12-01,Wed,Premier League,Matchweek 14,Away,D 2–2,Leicester City,Southampton,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,72.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,65.0,84.6,2.0,40.0,0.0,0.0,0.0,/en/matches/135f5959/Southampton-Leicester-City-December-1-2021-Premier-League,0.5,0.6666666666666666,0.3214285714285713
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-12-05,Sun,Premier League,Matchweek 15,Away,L 1–2,Leicester City,Aston Villa,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,79.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,75.0,88.0,7.0,63.0,2.0,0.0,0.0,/en/matches/49cc65ac/Aston-Villa-Leicester-City-December-5-2021-Premier-League,0.0,0.8333333333333334,0.5595238095238095
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-12-09,Thu,Europa Lg,Group stage,Away,L 2–3,eng Leicester City,it Napoli,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,83.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,87.8,3.0,59.0,0.0,0.0,0.0,/en/matches/db3142d8/Napoli-Leicester-City-December-9-2021-Europa-League,0.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-12-12,Sun,Premier League,Matchweek 16,Home,W 4–0,Leicester City,Newcastle Utd,Y,CB,90,0,0.0,0,0,0.0,0.0,1,0,70.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,58.0,69.0,2.0,39.0,1.0,1.0,1.0,/en/matches/8805978d/Leicester-City-Newcastle-United-December-12-2021-Premier-League,1.0,0.1666666666666666,0.488095238095238
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-12-22,Wed,EFL Cup,Quarter-finals,Away,D 3 (4)–3 (5),Leicester City,Liverpool,Y,CB,59,0,0.0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/7d868ad3/Liverpool-Leicester-City-December-22-2021-EFL-Cup,0.5,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-01-19,Wed,Premier League,Matchweek 17,Home,L 2–3,Leicester City,Tottenham,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,81.0,1.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,64.0,71.0,90.1,2.0,46.0,0.0,0.0,0.0,/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League,0.0,0.5,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-01-23,Sun,Premier League,Matchweek 23,Home,D 1–1,Leicester City,Brighton,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,87.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,58.0,71.0,81.7,3.0,40.0,1.0,0.0,0.0,/en/matches/a28f6f69/Leicester-City-Brighton-and-Hove-Albion-January-23-2022-Premier-League,0.5,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-02-06,Sun,FA Cup,Fourth round proper,Away,L 1–4,Leicester City,Nott'ham Forest,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/a91d0c22/Nottingham-Forest-Leicester-City-February-6-2022-FA-Cup,0.0,0.3333333333333333,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-02-13,Sun,Premier League,Matchweek 25,Home,D 2–2,Leicester City,West Ham,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,82.0,75.6,1.0,63.0,2.0,0.0,0.0,/en/matches/c2c20295/Leicester-City-West-Ham-United-February-13-2022-Premier-League,0.5,0.1666666666666666,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-02-17,Thu,Conf Lg,Knockout round play-offs,Home,W 4–1,eng Leicester City,dk Randers,Y,CB,90,0,0.0,0,0,1.0,1.0,0,0,101.0,2.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,73.0,85.0,85.9,7.0,68.0,0.0,1.0,0.0,/en/matches/8168b96e/Leicester-City-Randers-February-17-2022-Europa-Conference-League,1.0,0.3333333333333333,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-02-20,Sun,Premier League,Matchweek 26,Away,L 1–2,Leicester City,Wolves,Y,CB,90,0,0.0,0,0,0.0,0.0,1,0,83.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,69.0,75.0,92.0,4.0,62.0,0.0,0.0,0.0,/en/matches/63d95af6/Wolverhampton-Wanderers-Leicester-City-February-20-2022-Premier-League,0.0,0.5,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-03-01,Tue,Premier League,Matchweek 22,Away,W 2–0,Leicester City,Burnley,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,70.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,39.0,58.0,67.2,1.0,27.0,0.0,0.0,0.0,/en/matches/a47f5f21/Burnley-Leicester-City-March-1-2022-Premier-League,1.0,0.5,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-03-05,Sat,Premier League,Matchweek 28,Home,W 1–0,Leicester City,Leeds United,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,79.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,64.0,84.4,1.0,36.0,0.0,0.0,0.0,/en/matches/1d777dcd/Leicester-City-Leeds-United-March-5-2022-Premier-League,1.0,0.6666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-03-10,Thu,Conf Lg,Round of 16,Home,W 2–0,eng Leicester City,fr Rennes,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,76.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,66.0,80.3,1.0,57.0,0.0,1.0,1.0,/en/matches/650d2ce5/Leicester-City-Rennes-March-10-2022-Europa-Conference-League,1.0,0.6666666666666666,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-03-13,Sun,Premier League,Matchweek 29,Away,L 0–2,Leicester City,Arsenal,Y,CB,90,0,0.0,0,0,1.0,0.0,1,0,92.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,87.0,90.8,1.0,79.0,0.0,0.0,0.0,/en/matches/47ea9ab2/Arsenal-Leicester-City-March-13-2022-Premier-League,0.0,1.0,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-03-20,Sun,Premier League,Matchweek 30,Home,W 2–1,Leicester City,Brentford,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,70.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,55.0,83.6,1.0,39.0,0.0,0.0,0.0,/en/matches/c8c7dd9b/Leicester-City-Brentford-March-20-2022-Premier-League,1.0,0.6666666666666666,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-03-24,Thu,WCQ,Semi-finals,Away,L 1–3,tr Türkiye,pt Portugal,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/9a1557c0/Portugal-Turkiye-March-24-2022-WCQ----UEFA-M,0.0,0.6666666666666666,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-03-29,Tue,Friendlies (M),Friendlies (M),Neutral,L 2–3,tr Türkiye,it Italy,Y,CB,90,0,1.0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cbb8e2ff/Turkiye-Italy-March-29-2022-Friendlies-M,0.0,0.3333333333333333,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-04-10,Sun,Premier League,Matchweek 32,Home,W 2–1,Leicester City,Crystal Palace,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,95.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,78.0,88.0,88.6,4.0,74.0,0.0,1.0,0.0,/en/matches/816c435d/Leicester-City-Crystal-Palace-April-10-2022-Premier-League,1.0,0.3333333333333333,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-04-17,Sun,Premier League,Matchweek 33,Away,L 1–2,Leicester City,Newcastle Utd,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,92.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,72.0,87.0,82.8,4.0,60.0,1.0,0.0,0.0,/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League,0.0,0.3333333333333333,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-04-23,Sat,Premier League,Matchweek 34,Home,D 0–0,Leicester City,Aston Villa,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,102.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,95.0,85.3,5.0,78.0,1.0,0.0,0.0,/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League,0.5,0.3333333333333333,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2022-05-01,Sun,Premier League,Matchweek 35,Away,L 1–3,Leicester City,Tottenham,Y,CB,90,0,0.0,0,0,0.0,0.0,0,0,103.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,89.0,89.9,4.0,74.0,1.0,1.0,0.0,/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League,0.0,0.5,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2022-06-04,Sat,UEFA Nations League,League C,Home,W 4–0,tr Türkiye,fo Faroe Islands,Y,CB,45,0,0.0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7952910d/Turkiye-Faroe-Islands-June-4-2022-UEFA-Nations-League,1.0,0.1666666666666666,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2022-06-11,Sat,UEFA Nations League,League C,Away,W 2–0,tr Türkiye,lu Luxembourg,Y,CB,90,0,0.0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/50ef7954/Luxembourg-Turkiye-June-11-2022-UEFA-Nations-League,1.0,0.5,0.5
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2022-06-14,Tue,UEFA Nations League,League C,Home,W 2–0,tr Türkiye,lt Lithuania,Y,CB,90,0,0.0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b97efd92/Turkiye-Lithuania-June-14-2022-UEFA-Nations-League,1.0,0.6666666666666666,0.5
