,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
13,13,13,13,13,13,13,13,13,13,13,13,2023-02-25,Sat,League One,Matchweek 34,Away,L 0–2,Wycombe,Shrewsbury,N,,16,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/1a73db54/Shrewsbury-Town-Wycombe-Wanderers-February-25-2023-League-One,0.0,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,2023-03-04,Sat,League One,Matchweek 35,Home,D 1–1,Wycombe,Exeter City,Y,AM,69,1,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/7c250d61/Wycombe-Wanderers-Exeter-City-March-4-2023-League-One,0.5,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,2023-03-07,Tue,League One,Matchweek 29,Home,W 2–0,Wycombe,Fleetwood Town,N,,19,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f6c3d036/Wycombe-Wanderers-Fleetwood-Town-March-7-2023-League-One,1.0,0.5,0.5
16,16,16,16,16,16,16,16,16,16,16,16,2023-03-11,Sat,League One,Matchweek 36,Away,L 1–2,Wycombe,Burton Albion,N,,39,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/15e873ca/Burton-Albion-Wycombe-Wanderers-March-11-2023-League-One,0.0,0.5,0.5
17,17,17,17,17,17,17,17,17,17,17,17,2023-03-14,Tue,League One,Matchweek 28,Away,W 2–0,Wycombe,Bristol Rovers,Y,AM,90,1,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/922e630f/Bristol-Rovers-Wycombe-Wanderers-March-14-2023-League-One,1.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,2023-03-18,Sat,League One,Matchweek 37,Home,L 0–1,Wycombe,Barnsley,Y,AM,79,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/18b026b0/Wycombe-Wanderers-Barnsley-March-18-2023-League-One,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,2023-03-25,Sat,League One,Matchweek 38,Away,D 1–1,Wycombe,Charlton Ath,Y,AM,89,0,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/71bc8387/Charlton-Athletic-Wycombe-Wanderers-March-25-2023-League-One,0.5,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,2023-04-01,Sat,League One,Matchweek 39,Home,D 2–2,Wycombe,MK Dons,Y,AM,85,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/af423293/Wycombe-Wanderers-Milton-Keynes-Dons-April-1-2023-League-One,0.5,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,2023-04-07,Fri,League One,Matchweek 40,Away,L 0–4,Wycombe,Ipswich Town,N,,33,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f1a066db/Ipswich-Town-Wycombe-Wanderers-April-7-2023-League-One,0.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,2023-04-10,Mon,League One,Matchweek 41,Home,W 2–0,Wycombe,FG Rovers,Y,AM,70,1,0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/adecca50/Wycombe-Wanderers-Forest-Green-Rovers-April-10-2023-League-One,1.0,0.3333333333333333,0.5
23,23,23,23,23,23,23,23,23,23,23,23,2023-04-15,Sat,League One,Matchweek 42,Away,L 0–1,Wycombe,Morecambe,Y,AM,78,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/07f7b946/Morecambe-Wycombe-Wanderers-April-15-2023-League-One,0.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,2023-04-18,Tue,League One,Matchweek 43,Away,W 2–1,Wycombe,Cambridge Utd,N,,16,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fbb5c779/Cambridge-United-Wycombe-Wanderers-April-18-2023-League-One,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,2023-04-22,Sat,League One,Matchweek 44,Home,L 0–2,Wycombe,Lincoln City,N,,35,0,0,0,0,1.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/78d4e3e4/Wycombe-Wanderers-Lincoln-City-April-22-2023-League-One,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,2023-04-29,Sat,League One,Matchweek 45,Home,L 0–3,Wycombe,Cheltenham,Y,AM,81,0,0,0,0,2.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/e5886eaa/Wycombe-Wanderers-Cheltenham-Town-April-29-2023-League-One,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,2023-05-07,Sun,League One,Matchweek 46,Away,D 2–2,Wycombe,Portsmouth,N,,31,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/7716125d/Portsmouth-Wycombe-Wanderers-May-7-2023-League-One,0.5,0.3333333333333333,0.5
