,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-31,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,N,"On matchday squad, but did not play",/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League,,,,,,,,,,,,,,,,,
1,2019-08-31,Sat,Matchweek 7,Away,L 1–2,Southampton,Tottenham,N,FW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League
2,2019-08-31,Sun,Matchweek 8,Home,L 1–4,Southampton,Chelsea,Y,LW,72,0,0,0,0,4,1,1,0,0,0,0,0,4,4,6,40.0,/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League
3,2019-08-31,Sat,Matchweek 9,Away,D 1–1,Southampton,Wolves,N,"On matchday squad, but did not play",/en/matches/644a3723/Wolverhampton-Wanderers-Southampton-October-19-2019-Premier-League,,,,,,,,,,,,,,,,,
4,2019-08-31,Fri,Matchweek 10,Home,L 0–9,Southampton,Leicester City,N,"On matchday squad, but did not play",/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League,,,,,,,,,,,,,,,,,
5,2019-08-31,Sat,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,"On matchday squad, but did not play",/en/matches/afbdd3aa/Manchester-City-Southampton-November-2-2019-Premier-League,,,,,,,,,,,,,,,,,
6,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2019-08-31,Sat,Matchweek 13,Away,D 2–2,Southampton,Arsenal,N,FW,18,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League
8,2019-08-31,Sat,Matchweek 14,Home,W 2–1,Southampton,Watford,N,FW,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.0,/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League
9,2019-08-31,Wed,Matchweek 15,Home,W 2–1,Southampton,Norwich City,Y,FW,84,0,0,0,1,2,0,0,0,1,0,0,0,7,6,10,37.5,/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League
