,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Série A,Matchweek 15,Home,L 0–2,Palmeiras,Ath Paranaense,Y,RW,90,0,0,0,0,6,2,0,0,77,0,0,0,0.8,0.8,0.6,10,0,42,68,61.8,8,33,4,1,1,Match Report
1,Wed,Libertadores,Round of 16,Home,W 5–0,br Palmeiras,py Cerro Porteño,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sun,Série A,Matchweek 16,Away,D 0–0,Palmeiras,Fortaleza,Y,DM,90,0,0,0,0,3,0,0,0,53,0,1,0,0.1,0.1,0.3,5,0,26,44,59.1,7,28,1,0,0,Match Report
3,Mon,Série A,Matchweek 17,Home,W 1–0,Palmeiras,Cuiabá,Y,RW,90,0,0,0,0,1,0,0,0,77,1,1,0,0.0,0.0,0.2,5,0,51,73,69.9,6,55,2,2,0,Match Report
4,Thu,Série A,Matchweek 18,Away,W 1–0,Palmeiras,América (MG),N,AM,35,1,0,0,0,2,1,0,0,34,0,0,0,0.1,0.1,0.2,1,0,20,27,74.1,0,19,4,0,0,Match Report
5,Sun,Série A,Matchweek 19,Home,W 2–1,Palmeiras,Internacional,Y,RW,89,0,0,0,0,4,3,0,0,67,2,1,2,0.2,0.2,0.5,8,0,32,54,59.3,2,40,2,3,0,Match Report
6,Sat,Série A,Matchweek 20,Away,W 2–1,Palmeiras,Ceará,Y,LW,90,0,1,0,0,5,2,0,0,56,1,1,0,0.2,0.2,0.5,7,2,29,44,65.9,5,32,2,2,0,Match Report
7,Wed,Libertadores,Quarter-finals,Away,D 2–2,br Palmeiras,br Atlético Mineiro,Y,LW,90,0,0,0,0,4,1,0,0,47,3,3,1,0.1,0.1,0.4,5,2,26,33,78.8,4,26,1,2,0,Match Report
8,Sun,Série A,Matchweek 21,Home,W 3–0,Palmeiras,Goiás,N,AM,45,0,0,0,0,0,0,0,0,25,0,1,0,0.0,0.0,0.4,5,0,16,23,69.6,3,15,2,4,2,Match Report
9,Wed,Libertadores,Quarter-finals,Home,D 0 (6)–0 (5),br Palmeiras,br Atlético Mineiro,Y,"LM,RW",81,0,0,0,0,5,1,0,1,40,0,0,2,0.2,0.2,0.0,2,0,11,25,44.0,1,26,3,1,1,Match Report
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sun,Série A,Matchweek 23,Home,D 1–1,Palmeiras,Flamengo,Y,RW,90,0,0,0,0,3,0,0,0,63,1,2,0,0.1,0.1,0.7,10,0,30,54,55.6,5,33,7,2,2,Match Report
12,Sat,Série A,Matchweek 24,Away,D 1–1,Palmeiras,Fluminense,Y,"LW,AM",90,0,0,0,0,4,1,0,0,43,2,1,1,0.2,0.2,0.0,2,0,20,32,62.5,3,28,3,1,0,Match Report
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Sat,Série A,Matchweek 25,Away,D 2–2,Palmeiras,Bragantino,Y,RW,67,0,0,0,0,1,0,0,0,40,0,0,0,0.0,0.0,0.3,4,0,15,35,42.9,2,30,2,1,0,Match Report
15,Tue,Libertadores,Semi-finals,Home,D 2–2,br Palmeiras,br Ath Paranaense,Y,LW,90,1,0,0,0,4,1,0,0,46,3,1,0,0.4,0.4,0.2,5,0,23,34,67.6,4,24,2,5,2,Match Report
16,Sat,Série A,Matchweek 26,Home,W 2–1,Palmeiras,Juventude,Y,RW,88,0,1,0,0,2,1,0,0,74,1,1,1,0.2,0.2,0.3,9,0,38,61,62.3,5,44,4,1,0,Match Report
17,Sun,Série A,Matchweek 27,Home,W 1–0,Palmeiras,Santos,Y,"RW,AM,DM",66,0,0,0,0,5,0,0,0,51,0,0,0,0.2,0.2,0.3,11,0,30,42,71.4,5,33,2,3,2,Match Report
18,Wed,Série A,Matchweek 28,Away,W 1–0,Palmeiras,Atlético Mineiro,Y,AM,63,0,1,0,0,4,1,0,0,38,1,0,0,0.2,0.2,0.5,6,1,15,28,53.6,4,18,2,2,1,Match Report
19,Mon,Série A,Matchweek 29,Away,W 3–1,Palmeiras,Botafogo (RJ),Y,AM,71,1,0,1,1,2,0,0,0,49,0,1,2,0.8,0.1,0.0,1,0,24,40,60.0,5,34,1,1,1,Match Report
20,Thu,Série A,Matchweek 30,Home,W 4–0,Palmeiras,Coritiba,Y,AM,68,0,2,0,0,2,1,0,0,56,2,0,0,0.2,0.2,0.3,9,3,34,43,79.1,13,37,2,3,1,Match Report
21,Mon,Série A,Matchweek 31,Away,D 1–1,Palmeiras,Atl Goianiense,Y,AM,81,0,1,0,0,6,3,0,0,54,0,0,1,0.2,0.2,0.4,8,1,35,44,79.5,5,40,4,1,0,Match Report
22,Sun,Série A,Matchweek 32,Home,D 0–0,Palmeiras,São Paulo,Y,AM,90,0,0,0,1,6,3,0,0,89,0,0,1,1.0,0.2,0.1,7,0,41,70,58.6,10,44,4,5,0,Match Report
23,Sat,Série A,Matchweek 33,Home,W 3–0,Palmeiras,Avaí,Y,AM,71,1,0,1,1,3,1,1,0,50,0,0,0,1.1,0.3,0.3,4,0,23,42,54.8,4,34,0,0,0,Match Report
24,Tue,Série A,Matchweek 34,Away,W 3–1,Palmeiras,Ath Paranaense,Y,AM,76,0,1,0,0,3,0,1,0,62,0,0,0,0.1,0.1,1.0,4,0,33,51,64.7,4,36,2,2,1,Match Report
25,Wed,Série A,Matchweek 35,Home,W 4–0,Palmeiras,Fortaleza,Y,AM,64,0,1,0,0,1,1,1,0,47,0,0,0,0.0,0.0,0.6,7,1,33,45,73.3,5,26,3,1,1,Match Report
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Wed,Série A,Matchweek 37,Home,W 2–1,Palmeiras,América (MG),Y,AM,78,1,0,1,1,5,3,0,0,60,1,0,0,1.1,0.3,0.2,5,1,32,49,65.3,5,39,3,0,0,Match Report
28,Sun,Série A,Matchweek 38,Away,L 0–3,Palmeiras,Internacional,Y,AM,45,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,2,0,16,19,84.2,6,15,1,1,0,Match Report
29,Wed,Premier League,Matchweek 19,Away,W 1–0,Nott'ham Forest,Southampton,N,AM,20,0,0,0,0,1,0,0,0,10,0,0,1,0.1,0.1,0.0,0,0,5,7,71.4,2,7,1,0,0,Match Report
30,Sat,FA Cup,Third round proper,Away,L 1–4,Nott'ham Forest,Blackpool,Y,AM,90,0,0,0,0,6,1,0,0,,,2,,,,,,,,,,,,,,,Match Report
31,Wed,EFL Cup,Quarter-finals,Home,D 1 (4)–1 (3),Nott'ham Forest,Wolves,Y,AM,67,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
32,Sat,Premier League,Matchweek 20,Home,W 2–0,Nott'ham Forest,Leicester City,Y,AM,54,0,0,0,0,3,1,0,0,32,1,0,1,0.1,0.1,0.0,5,0,15,25,60.0,1,18,2,1,1,Match Report
33,Sat,Premier League,Matchweek 21,Away,D 1–1,Nott'ham Forest,Bournemouth,N,LM,31,0,0,0,0,1,0,1,0,29,2,0,0,0.0,0.0,0.0,3,0,18,24,75.0,5,22,5,0,0,Match Report
34,Wed,EFL Cup,Semi-finals,Home,L 0–3,Nott'ham Forest,Manchester Utd,Y,CM,63,0,0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
35,Wed,EFL Cup,Semi-finals,Away,L 0–2,Nott'ham Forest,Manchester Utd,Y,AM,85,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
36,Sun,Premier League,Matchweek 22,Home,W 1–0,Nott'ham Forest,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Sat,Premier League,Matchweek 23,Away,L 0–2,Nott'ham Forest,Fulham,Y,LW,55,0,0,0,0,1,0,0,0,18,1,0,1,0.1,0.1,0.0,1,0,7,9,77.8,2,8,0,1,0,Match Report
38,Sat,Premier League,Matchweek 24,Home,D 1–1,Nott'ham Forest,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Sat,Premier League,Matchweek 25,Away,L 0–4,Nott'ham Forest,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Fri,Premier League,Matchweek 28,Home,L 1–2,Nott'ham Forest,Newcastle Utd,N,DM,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,3,0,0,0,Match Report
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Tue,Premier League,Matchweek 7,Away,L 1–2,Nott'ham Forest,Leeds United,N,LW,20,0,0,0,0,1,0,0,0,16,1,0,1,0.0,0.0,0.0,1,0,5,10,50.0,1,9,1,2,0,Match Report
44,,,,,16-11-8,,,29/35,,"2,384",5,8,3,4,99,29,4,1,1428,23,18,16,7.8,4.7,8.4,152,11,746,1158,64.4,133,856,72,48,16,
