,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-25,Sun,Premier League,Matchweek 3,Away,D 1–1,Burnley,Wolves,N,LM,5,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,/en/matches/16119ef2/Wolverhampton-Wanderers-Burnley-August-25-2019-Premier-League,0.5,0.5,0.7738095238095236
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-28,Wed,EFL Cup,Second round,Home,L 1–3,Burnley,Sunderland,Y,CM,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9aacde1d/Burnley-Sunderland-August-28-2019-EFL-Cup,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-09-05,Thu,UEFA Euro Qualifying,Group stage,Home,D 1–1,ie Rep. of Ireland,ch Switzerland,Y,CM,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/7fbf7cd5/Republic-of-Ireland-Switzerland-September-5-2019-UEFA-Euro-Qualifying,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-10,Tue,Friendlies (M),Friendlies (M),Home,W 3–1,ie Rep. of Ireland,bg Bulgaria,N,,7,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/482c1d0f/Republic-of-Ireland-Bulgaria-September-10-2019-Friendlies-M,1.0,0.3333333333333333,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-14,Sat,Premier League,Matchweek 5,Away,D 1–1,Burnley,Brighton,N,RM,32,1,0,0,0,1.0,1.0,0,0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,85.7,2.0,9.0,0.0,2.0,1.0,/en/matches/1d3bbc27/Brighton-and-Hove-Albion-Burnley-September-14-2019-Premier-League,0.5,0.5,0.3809523809523809
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 2–0,Burnley,Norwich City,Y,RM,89,0,0,0,0,2.0,1.0,0,0,49.0,0.0,1.0,2.0,0.1,0.1,0.0,1.0,1.0,28.0,36.0,77.8,5.0,30.0,0.0,3.0,1.0,/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League,1.0,0.6666666666666666,0.4047619047619047
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,Y,"CM,RM",90,0,0,0,0,2.0,0.0,0,0,32.0,0.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,20.0,28.0,71.4,2.0,19.0,2.0,1.0,0.0,/en/matches/37a51188/Aston-Villa-Burnley-September-28-2019-Premier-League,0.5,0.8333333333333334,0.380952380952381
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 1–0,Burnley,Everton,Y,CM,90,1,0,0,0,1.0,1.0,1,0,41.0,1.0,1.0,0.0,0.1,0.1,0.1,1.0,0.0,27.0,37.0,73.0,3.0,22.0,1.0,0.0,0.0,/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League,1.0,0.6666666666666666,0.2976190476190476
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-12,Sat,UEFA Euro Qualifying,Group stage,Away,D 0–0,ie Rep. of Ireland,ge Georgia,Y,AM,90,0,0,0,0,2.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/f93ebffc/Georgia-Republic-of-Ireland-October-12-2019-UEFA-Euro-Qualifying,0.5,0.8333333333333334,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-15,Tue,UEFA Euro Qualifying,Group stage,Away,L 0–2,ie Rep. of Ireland,ch Switzerland,Y,AM,90,0,0,0,0,0.0,0.0,1,0,,,1.0,,,,,,,,,,,,,,,/en/matches/581ce6e7/Switzerland-Republic-of-Ireland-October-15-2019-UEFA-Euro-Qualifying,0.0,0.6666666666666666,0.5
