,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,FW,57,0,0,0,0,1.0,0.0,0,0,19.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,12.0,17.0,70.6,1.0,19.0,0.0,0.0,0.0,/en/matches/15addfc7/Everton-Fulham-August-12-2023-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,Y,FW,85,0,0,0,0,2.0,0.0,0,0,37.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,26.0,57.7,0.0,24.0,2.0,1.0,0.0,/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,D 2–2,Fulham,Arsenal,Y,FW,90,0,0,0,0,2.0,0.0,1,0,40.0,3.0,0.0,3.0,0.1,0.1,0.0,1.0,0.0,12.0,23.0,52.2,2.0,10.0,0.0,0.0,0.0,/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,0.5,0.5,0.7083333333333334
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-08-29,Tue,EFL Cup,Second round,Home,D 1 (5)–1 (3),Fulham,Tottenham,N,,38,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2ec5a2ca/Fulham-Tottenham-Hotspur-August-29-2023-EFL-Cup,0.5,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,Y,FW,80,0,0,0,0,2.0,1.0,0,0,31.0,1.0,0.0,1.0,0.2,0.2,0.7,4.0,1.0,13.0,21.0,61.9,0.0,17.0,1.0,2.0,2.0,/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League,0.0,0.3333333333333333,0.7291666666666667
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-09,Sat,Friendlies (M),Friendlies (M),Neutral,D 2–2,mx Mexico,au Australia,N,,31,1,0,1,1,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/812127cd/Mexico-Australia-September-9-2023-Friendlies-M,0.5,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-12,Tue,Friendlies (M),Friendlies (M),Neutral,D 3–3,mx Mexico,uz Uzbekistan,Y,FW,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/16d1a4fe/Mexico-Uzbekistan-September-12-2023-Friendlies-M,0.5,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,Y,FW,61,0,0,0,0,1.0,0.0,0,0,20.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,10.0,13.0,76.9,0.0,12.0,0.0,0.0,0.0,/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League,1.0,0.3333333333333333,0.2604166666666667
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-09-23,Sat,Premier League,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,Y,FW,78,0,0,0,0,2.0,1.0,0,0,26.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,15.0,20.0,75.0,0.0,13.0,0.0,0.0,0.0,/en/matches/cf0b2b19/Crystal-Palace-Fulham-September-23-2023-Premier-League,0.5,0.6666666666666666,0.6153846153846154
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-02,Mon,Premier League,Matchweek 7,Home,L 0–2,Fulham,Chelsea,Y,FW,52,0,0,0,0,1.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,2.0,8.0,2.0,1.0,1.0,/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League,0.0,0.6666666666666666,0.4895833333333333
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2023-10-14,Sat,Friendlies (M),Friendlies (M),Neutral,W 2–0,mx Mexico,gh Ghana,Y,FW,72,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/52b32b60/Mexico-Ghana-October-14-2023-Friendlies-M,1.0,0.5,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2023-10-23,Mon,Premier League,Matchweek 9,Away,L 0–2,Fulham,Tottenham,N,FW,45,0,0,0,0,1.0,1.0,0,0,14.0,0.0,0.0,0.0,0.5,0.5,0.1,1.0,0.0,4.0,10.0,40.0,0.0,9.0,0.0,1.0,0.0,/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League,0.0,0.5,0.8645833333333334
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2023-10-29,Sun,Premier League,Matchweek 10,Away,D 1–1,Fulham,Brighton,Y,FW,57,0,0,0,0,0.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,1.0,9.0,0.0,1.0,0.0,/en/matches/a0c422e9/Brighton-and-Hove-Albion-Fulham-October-29-2023-Premier-League,0.5,0.3333333333333333,0.53125
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2023-11-01,Wed,EFL Cup,Fourth round,Away,W 3–1,Fulham,Ipswich Town,N,,22,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/f5d39bb6/Ipswich-Town-Fulham-November-1-2023-EFL-Cup,1.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–1,Fulham,Manchester Utd,N,"LW,AM",2,0,0,0,0,0.0,0.0,1,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League,0.0,0.5,0.3888888888888889
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2023-11-12,Sun,Premier League,Matchweek 12,Away,L 1–3,Fulham,Aston Villa,Y,FW,73,1,0,0,0,3.0,3.0,0,0,20.0,1.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,7.0,12.0,58.3,1.0,8.0,0.0,0.0,0.0,/en/matches/d6a70a44/Aston-Villa-Fulham-November-12-2023-Premier-League,0.0,0.5,0.6666666666666666
