,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-09-23,Fri,Friendlies (M),Friendlies (M),Neutral,L 0–1,uy Uruguay,ir IR Iran,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0542214a/IR-Iran-Uruguay-September-23-2022-Friendlies-M
1,2022-11-24,Thu,World Cup,Group stage,Neutral,D 0–0,uy Uruguay,kr Korea Republic,Y,RW,87,0,0,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.1,0,0,14,21,66.7,1,21,1,4,0,/en/matches/878d5504/Uruguay-Korea-Republic-November-24-2022-FIFA-World-Cup
2,2022-11-28,Mon,World Cup,Group stage,Neutral,L 0–2,uy Uruguay,pt Portugal,N,RM,29,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,3,0,9,12,75.0,2,13,1,1,0,/en/matches/90fded8a/Portugal-Uruguay-November-28-2022-FIFA-World-Cup
3,2022-12-02,Fri,World Cup,Group stage,Neutral,W 2–0,uy Uruguay,gh Ghana,Y,RM,65,0,0,0,0,1,0,0,0,22,1,0,1,0.2,0.2,0.0,0,0,9,13,69.2,2,16,0,1,0,/en/matches/0b62abf2/Ghana-Uruguay-December-2-2022-FIFA-World-Cup
4,2023-01-10,Tue,EFL Cup,Quarter-finals,Home,W 3–0,Manchester Utd,Charlton Ath,N,,7,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/2c2b34a5/Manchester-United-Charlton-Athletic-January-10-2023-EFL-Cup
5,2023-01-25,Wed,EFL Cup,Semi-finals,Away,W 3–0,Manchester Utd,Nott'ham Forest,N,,20,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/1c57bae4/Nottingham-Forest-Manchester-United-January-25-2023-EFL-Cup
6,2023-01-28,Sat,FA Cup,Fourth round proper,Home,W 3–1,Manchester Utd,Reading,N,,23,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/a39e232c/Manchester-United-Reading-January-28-2023-FA-Cup
7,2023-02-08,Wed,Premier League,Matchweek 8,Home,D 2–2,Manchester Utd,Leeds United,N,RW,32,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,1,8,8,100.0,0,8,0,0,0,/en/matches/80532a54/Manchester-United-Leeds-United-February-8-2023-Premier-League
8,2023-03-09,Thu,Europa Lg,Round of 16,Home,W 4–1,eng Manchester Utd,es Betis,N,RW,9,0,0,0,0,1,1,0,0,8,1,0,0,0.1,0.1,0.2,3,0,2,3,66.7,0,5,3,2,1,/en/matches/d23b725f/Manchester-United-Real-Betis-March-9-2023-Europa-League
9,2023-03-12,Sun,Premier League,Matchweek 27,Home,D 0–0,Manchester Utd,Southampton,N,RM,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,/en/matches/9cd3ca2c/Manchester-United-Southampton-March-12-2023-Premier-League
10,2023-03-16,Thu,Europa Lg,Round of 16,Away,W 1–0,eng Manchester Utd,es Betis,Y,RW,90,0,0,0,0,1,0,1,0,48,1,1,1,0.1,0.1,0.0,2,1,30,39,76.9,3,30,4,6,3,/en/matches/2f7b523a/Real-Betis-Manchester-United-March-16-2023-Europa-League
11,2023-03-24,Fri,Friendlies (M),Friendlies (M),Away,D 1–1,uy Uruguay,jp Japan,Y,AM,67,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e7dd2c0e/Japan-Uruguay-March-24-2023-Friendlies-M
12,2023-04-02,Sun,Premier League,Matchweek 29,Away,L 0–2,Manchester Utd,Newcastle Utd,N,"WB,CB",8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,1,0,/en/matches/1ed948f6/Newcastle-United-Manchester-United-April-2-2023-Premier-League
13,2023-04-13,Thu,Europa Lg,Quarter-finals,Home,D 2–2,eng Manchester Utd,es Sevilla,N,RW,10,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,2,0,0,0,/en/matches/01fa98a5/Manchester-United-Sevilla-April-13-2023-Europa-League
14,2023-05-28,Sun,Premier League,Matchweek 38,Home,W 2–1,Manchester Utd,Fulham,N,RW,7,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,1,2,2,/en/matches/64823dc9/Manchester-United-Fulham-May-28-2023-Premier-League
15,2023-06-14,Wed,Friendlies (M),Friendlies (M),Home,W 4–1,uy Uruguay,ni Nicaragua,Y,AM,90,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/0f43eb7c/Uruguay-Nicaragua-June-14-2023-Friendlies-M
