,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,Trophée des Champions,Trophée des Champions,Home,W 4–0,Paris S-G,Nantes,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sat,Premier League,Matchweek 6,Home,D 0–0,Everton,Liverpool,N,RM,29,0,0,0,0,0,0,0,0,13,1,2,0,0.0,0.0,0.0,0,0,7,10,70.0,0,6,0,0,0,Match Report
2,Sun,Premier League,Matchweek 8,Home,W 1–0,Everton,West Ham,Y,"CM,DM",90,0,0,0,0,0,0,0,0,70,1,3,2,0.0,0.0,0.0,2,0,55,61,90.2,4,45,2,0,0,Match Report
3,Sat,Friendlies (M),Friendlies (M),Neutral,W 2–0,sn Senegal,bo Bolivia,N,,16,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
4,Tue,Friendlies (M),Friendlies (M),Neutral,D 1–1,sn Senegal,ir IR Iran,Y,CM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
5,Sat,Premier League,Matchweek 9,Away,W 2–1,Everton,Southampton,Y,CM,90,0,0,0,0,0,0,1,0,66,4,2,1,0.0,0.0,0.0,2,0,48,55,87.3,6,30,1,2,1,Match Report
6,Sun,Premier League,Matchweek 10,Home,L 1–2,Everton,Manchester Utd,Y,CM,75,0,0,0,0,0,0,0,0,35,0,2,3,0.0,0.0,0.0,0,0,23,28,82.1,2,15,2,0,0,Match Report
7,Sat,Premier League,Matchweek 11,Away,L 0–2,Everton,Tottenham,Y,CM,80,0,0,0,0,0,0,1,0,45,0,2,2,0.0,0.0,0.0,2,0,35,37,94.6,0,30,0,0,0,Match Report
8,Wed,Premier League,Matchweek 12,Away,L 0–1,Everton,Newcastle Utd,Y,CM,90,0,0,0,0,0,0,1,0,84,5,0,6,0.0,0.0,0.0,0,0,57,67,85.1,3,42,0,1,1,Match Report
9,Sat,Premier League,Matchweek 13,Home,W 3–0,Everton,Crystal Palace,Y,DM,85,0,0,0,0,0,0,0,0,48,2,3,2,0.0,0.0,0.0,1,0,37,44,84.1,2,26,1,0,0,Match Report
10,Sat,Premier League,Matchweek 14,Away,D 0–0,Everton,Fulham,Y,DM,64,0,0,0,0,0,0,0,0,33,2,1,2,0.0,0.0,0.0,1,0,27,28,96.4,3,23,0,3,1,Match Report
11,Sat,Premier League,Matchweek 15,Home,L 0–2,Everton,Leicester City,Y,CM,45,0,0,0,0,0,0,0,0,31,3,4,1,0.0,0.0,0.0,2,0,18,24,75.0,1,15,0,1,1,Match Report
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sat,Premier League,Matchweek 16,Away,L 0–3,Everton,Bournemouth,Y,CM,90,0,0,0,0,0,0,0,0,86,7,1,0,0.0,0.0,0.1,3,0,54,71,76.1,3,44,1,2,0,Match Report
14,Mon,World Cup,Group stage,Neutral,L 0–2,sn Senegal,nl Netherlands,Y,AM,90,0,0,0,0,2,1,1,0,54,0,0,1,0.1,0.1,0.0,3,0,36,45,80.0,3,30,2,0,0,Match Report
15,Fri,World Cup,Group stage,Neutral,W 3–1,sn Senegal,qa Qatar,Y,"CM,AM",90,0,0,0,0,1,0,0,0,64,2,2,2,0.0,0.0,0.1,2,0,47,55,85.5,5,44,3,0,0,Match Report
16,Tue,World Cup,Group stage,Neutral,W 2–1,sn Senegal,ec Ecuador,Y,AM,90,0,0,0,0,1,0,1,0,40,0,3,0,0.2,0.2,0.0,2,1,24,33,72.7,2,19,1,2,1,Match Report
17,Mon,Premier League,Matchweek 17,Home,L 1–2,Everton,Wolves,Y,LM,82,0,0,0,0,0,0,0,0,55,2,2,1,0.0,0.0,0.5,3,0,37,44,84.1,7,30,3,3,2,Match Report
18,Sat,Premier League,Matchweek 18,Away,D 1–1,Everton,Manchester City,Y,CM,77,0,1,0,0,0,0,0,0,28,0,2,2,0.0,0.0,0.1,3,2,18,20,90.0,3,16,1,1,0,Match Report
19,Tue,Premier League,Matchweek 19,Home,L 1–4,Everton,Brighton,Y,CM,63,0,0,0,0,0,0,0,0,46,2,5,3,0.0,0.0,0.0,0,0,30,34,88.2,3,28,0,0,0,Match Report
20,Fri,FA Cup,Third round proper,Away,L 1–3,Everton,Manchester Utd,Y,CM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
21,Sat,Premier League,Matchweek 20,Home,L 1–2,Everton,Southampton,Y,CM,81,0,0,0,0,0,0,0,0,49,1,1,3,0.0,0.0,0.0,2,0,26,35,74.3,2,19,0,0,0,Match Report
22,Sat,Premier League,Matchweek 21,Away,L 0–2,Everton,West Ham,Y,CM,90,0,0,0,0,1,1,0,0,88,1,1,0,0.0,0.0,0.0,1,0,71,81,87.7,9,52,4,0,0,Match Report
23,Sat,Premier League,Matchweek 22,Home,W 1–0,Everton,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,34,2,1,1,0.0,0.0,0.0,0,0,25,25,100.0,1,18,0,1,0,Match Report
24,Mon,Premier League,Matchweek 23,Away,L 0–2,Everton,Liverpool,Y,CM,90,0,0,0,0,1,0,0,0,70,5,4,1,0.0,0.0,0.0,0,0,50,56,89.3,3,44,0,2,2,Match Report
25,Sat,Premier League,Matchweek 24,Home,W 1–0,Everton,Leeds United,Y,CM,90,0,0,0,0,1,0,0,0,60,3,2,3,0.0,0.0,0.1,3,1,32,43,74.4,3,28,1,5,3,Match Report
26,Sat,Premier League,Matchweek 25,Home,L 0–2,Everton,Aston Villa,Y,DM,90,0,0,0,0,0,0,0,0,43,6,3,0,0.0,0.0,0.0,1,0,25,28,89.3,2,26,0,0,0,Match Report
27,Wed,Premier League,Matchweek 7,Away,L 0–4,Everton,Arsenal,Y,CM,45,0,0,0,0,0,0,0,0,19,1,0,2,0.0,0.0,0.0,1,0,15,15,100.0,3,6,2,0,0,Match Report
28,Sun,Premier League,Matchweek 26,Away,D 2–2,Everton,Nott'ham Forest,Y,CM,90,0,0,0,0,0,0,0,0,57,7,2,0,0.0,0.0,0.0,1,0,34,44,77.3,4,31,1,3,1,Match Report
29,Sat,Premier League,Matchweek 27,Home,W 1–0,Everton,Brentford,Y,"CM,LM",90,0,0,0,0,1,1,0,0,51,2,2,1,0.0,0.0,0.1,4,0,29,37,78.4,5,28,2,3,3,Match Report
30,Sat,Premier League,Matchweek 28,Away,D 2–2,Everton,Chelsea,Y,CM,78,0,0,0,0,0,0,1,0,31,4,1,2,0.0,0.0,0.0,3,0,18,23,78.3,2,11,0,0,0,Match Report
31,Mon,Premier League,Matchweek 29,Home,D 1–1,Everton,Tottenham,Y,"DM,CM",83,0,0,0,0,2,1,0,0,58,4,1,0,0.1,0.1,0.0,2,0,43,48,89.6,5,41,2,0,0,Match Report
32,Sat,Premier League,Matchweek 30,Away,L 0–2,Everton,Manchester Utd,Y,CM,59,0,0,0,0,1,0,0,0,31,8,1,2,0.0,0.0,0.0,1,0,11,19,57.9,3,19,0,1,0,Match Report
