,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-08-10,Fri,Matchweek 3,Home,W 2–0,Aston Villa,Everton,Y,CM,90,0,0,0,1,4,0,1,2,1,0,0,0,6,0,2,0.0,/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League
1,2019-08-10,Sat,Matchweek 4,Away,L 0–1,Aston Villa,Crystal Palace,Y,"RM,CM",90,0,0,0,2,4,0,3,1,4,0,0,0,8,0,0,,/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League
2,2019-08-10,Mon,Matchweek 5,Home,D 0–0,Aston Villa,West Ham,Y,"RM,LM",90,0,0,0,3,1,0,1,0,3,0,0,0,8,0,2,0.0,/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League
3,2019-08-10,Sun,Matchweek 6,Away,L 2–3,Aston Villa,Arsenal,Y,RM,90,0,0,0,2,3,0,2,1,1,0,0,0,7,0,2,0.0,/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League
4,2019-08-10,Sat,Matchweek 7,Home,D 2–2,Aston Villa,Burnley,Y,RM,90,0,0,0,0,4,0,2,0,1,0,0,0,4,0,2,0.0,/en/matches/37a51188/Aston-Villa-Burnley-September-28-2019-Premier-League
5,2019-08-10,Sat,Matchweek 8,Away,W 5–1,Aston Villa,Norwich City,Y,RM,90,1,0,0,2,1,0,2,1,3,0,0,0,10,2,0,100.0,/en/matches/e50b8e5b/Norwich-City-Aston-Villa-October-5-2019-Premier-League
6,2019-08-10,Sat,Matchweek 9,Home,W 2–1,Aston Villa,Brighton,Y,RM,90,0,0,0,0,2,0,8,2,0,0,0,0,6,0,2,0.0,/en/matches/34685c72/Aston-Villa-Brighton-and-Hove-Albion-October-19-2019-Premier-League
7,2019-08-10,Sat,Matchweek 10,Away,L 0–3,Aston Villa,Manchester City,Y,CM,90,0,0,0,0,2,0,4,2,0,0,0,0,6,0,2,0.0,/en/matches/e0a4db2d/Manchester-City-Aston-Villa-October-26-2019-Premier-League
8,2019-08-10,Sat,Matchweek 11,Home,L 1–2,Aston Villa,Liverpool,Y,RM,90,0,0,0,2,2,0,2,3,3,0,0,0,8,1,3,25.0,/en/matches/2206646c/Aston-Villa-Liverpool-November-2-2019-Premier-League
9,2019-08-10,Sun,Matchweek 12,Away,L 1–2,Aston Villa,Wolves,Y,RM,90,0,0,0,0,3,0,6,0,2,0,0,0,5,0,1,0.0,/en/matches/2794f89d/Wolverhampton-Wanderers-Aston-Villa-November-10-2019-Premier-League
10,2019-08-10,Mon,Matchweek 13,Home,W 2–0,Aston Villa,Newcastle Utd,Y,RM,90,0,0,0,2,0,0,0,0,1,0,0,0,6,1,1,50.0,/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League
11,2019-08-10,Sun,Matchweek 14,Away,D 2–2,Aston Villa,Manchester Utd,Y,RM,90,0,0,0,2,0,0,2,0,3,0,0,0,6,0,0,,/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League
12,2019-08-10,Wed,Matchweek 15,Away,L 1–2,Aston Villa,Chelsea,Y,RM,90,0,0,0,2,3,0,3,2,2,0,0,0,7,0,1,0.0,/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League
13,2019-08-10,Sun,Matchweek 16,Home,L 1–4,Aston Villa,Leicester City,Y,CM,90,1,0,0,3,1,0,8,0,0,0,0,0,9,2,0,100.0,/en/matches/559e812a/Aston-Villa-Leicester-City-December-8-2019-Premier-League
14,2019-08-10,Sat,Matchweek 17,Away,L 0–2,Aston Villa,Sheffield Utd,Y,RM,90,0,0,0,1,3,0,3,1,2,0,0,0,8,3,3,50.0,/en/matches/b1b5e590/Sheffield-United-Aston-Villa-December-14-2019-Premier-League
15,2019-08-10,Sat,Matchweek 18,Home,L 1–3,Aston Villa,Southampton,Y,RM,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/matches/d50390a8/Aston-Villa-Southampton-December-21-2019-Premier-League
16,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2019-08-10,Wed,Matchweek 28,Home,D 0–0,Aston Villa,Sheffield Utd,Y,LM,75,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,100.0,/en/matches/18961bf7/Aston-Villa-Sheffield-United-June-17-2020-Premier-League
18,2019-08-10,Sun,Matchweek 30,Home,L 1–2,Aston Villa,Chelsea,Y,RM,86,0,0,0,0,2,0,1,0,1,0,0,0,1,2,1,66.7,/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League
19,2019-08-10,Wed,Matchweek 31,Away,D 1–1,Aston Villa,Newcastle Utd,Y,RM,76,0,0,0,2,0,0,4,1,0,0,0,0,4,1,0,100.0,/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League
20,2019-08-10,Sat,Matchweek 32,Home,L 0–1,Aston Villa,Wolves,N,RM,31,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0.0,/en/matches/b4483d72/Aston-Villa-Wolverhampton-Wanderers-June-27-2020-Premier-League
21,2019-08-10,Sun,Matchweek 33,Away,L 0–2,Aston Villa,Liverpool,Y,CM,90,1,0,0,2,4,0,2,0,0,0,0,0,12,0,1,0.0,/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League
22,2019-08-10,Thu,Matchweek 34,Home,L 0–3,Aston Villa,Manchester Utd,Y,CM,58,0,0,0,1,1,0,3,0,0,0,0,0,5,1,1,50.0,/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League
23,2019-08-10,Sun,Matchweek 35,Home,W 2–0,Aston Villa,Crystal Palace,Y,RM,90,0,0,0,3,6,0,1,3,1,0,0,0,4,1,1,50.0,/en/matches/b30bf2e8/Aston-Villa-Crystal-Palace-July-12-2020-Premier-League
24,2019-08-10,Thu,Matchweek 36,Away,D 1–1,Aston Villa,Everton,Y,RM,90,0,0,0,1,5,0,2,1,1,0,0,0,1,2,0,100.0,/en/matches/f855bc55/Everton-Aston-Villa-July-16-2020-Premier-League
25,2019-08-10,Tue,Matchweek 37,Home,W 1–0,Aston Villa,Arsenal,Y,RM,89,0,0,0,1,3,0,0,1,0,0,0,0,5,0,2,0.0,/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League
26,2019-08-10,Sun,Matchweek 38,Away,D 1–1,Aston Villa,West Ham,Y,CM,90,0,0,0,3,3,0,2,2,1,0,0,0,5,0,0,,/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League
