,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-22,Sat,Ligue 1,Matchweek 1,Away,D 1–1,Rennes,Lille,Y,RW,63,0,0,0,0,2.0,1.0,0,0,28.0,1.0,2.0,0.0,0.1,0.1,0.0,2.0,0.0,10.0,15.0,66.7,3.0,20.0,2.0,4.0,2.0,/en/matches/50ec2fcc/Lille-Rennes-August-22-2020-Ligue-1,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-08-29,Sat,Ligue 1,Matchweek 2,Home,W 2–1,Rennes,Montpellier,Y,RW,86,0,0,0,0,2.0,0.0,0,0,37.0,1.0,0.0,1.0,0.1,0.1,0.2,5.0,0.0,16.0,28.0,57.1,2.0,16.0,2.0,4.0,3.0,/en/matches/1ec60fe6/Rennes-Montpellier-August-29-2020-Ligue-1,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-13,Sun,Ligue 1,Matchweek 3,Away,W 4–2,Rennes,Nîmes,Y,RW,87,0,1,0,0,0.0,0.0,0,0,30.0,2.0,0.0,0.0,0.0,0.0,0.1,5.0,3.0,14.0,21.0,66.7,1.0,17.0,2.0,8.0,2.0,/en/matches/a38dda9a/Nimes-Rennes-September-13-2020-Ligue-1,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-19,Sat,Ligue 1,Matchweek 4,Home,W 2–1,Rennes,Monaco,Y,RM,57,0,0,0,0,1.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,52.4,0.0,17.0,1.0,4.0,0.0,/en/matches/17da8c83/Rennes-Monaco-September-19-2020-Ligue-1,1.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-09-26,Sat,Ligue 1,Matchweek 5,Away,W 3–0,Rennes,Saint-Étienne,N,RM,21,0,1,0,0,1.0,1.0,0,0,15.0,1.0,0.0,2.0,0.1,0.1,0.2,1.0,1.0,7.0,9.0,77.8,1.0,10.0,0.0,1.0,0.0,/en/matches/bd61810c/Saint-Etienne-Rennes-September-26-2020-Ligue-1,1.0,1.0,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-04,Sun,Ligue 1,Matchweek 6,Home,D 2–2,Rennes,Reims,Y,RM,90,1,0,0,0,5.0,1.0,0,0,61.0,0.0,1.0,2.0,0.6,0.6,0.4,12.0,3.0,31.0,45.0,68.9,5.0,26.0,4.0,4.0,3.0,/en/matches/6d85492f/Rennes-Reims-October-4-2020-Ligue-1,0.5,1.0,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-19,Mon,Premier League,Matchweek 5,Home,L 0–1,Leeds United,Wolves,N,LM,9,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,0.0,5.0,1.0,0.0,0.0,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,0.0,0.8333333333333334,0.5833333333333333
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-23,Fri,Premier League,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,N,RM,8,0,0,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,6.0,7.0,85.7,2.0,9.0,1.0,0.0,0.0,/en/matches/873ab775/Aston-Villa-Leeds-United-October-23-2020-Premier-League,1.0,0.5,0.9166666666666664
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-25,Sun,PL2 — Div. 2,Matchweek 6,Home,W 2–0,Leeds United,Norwich City,Y,AM,90,1,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/30cf24c0/Leeds-United-U23-Norwich-City-U23-October-25-2020-Premier-League-2----Division-2,1.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,N,RW,45,0,0,0,0,1.0,0.0,0,0,29.0,1.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,15.0,18.0,83.3,2.0,19.0,2.0,2.0,1.0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League,0.0,0.6666666666666666,0.4285714285714285
