,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-04,Fri,UEFA Nations League,League B,Home,D 1–1,sct Scotland,il Israel,N,,17,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/cf70d0d0/Scotland-Israel-September-4-2020-UEFA-Nations-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-17,Thu,EFL Cup,Second round,Away,D 1 (4)–1 (5),Sheffield Utd,Burnley,Y,FW,61,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/77dbe1b0/Burnley-Sheffield-United-September-17-2020-EFL-Cup,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-21,Mon,Premier League,Matchweek 2,Away,L 0–1,Sheffield Utd,Aston Villa,Y,FW,90,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,55.6,1.0,7.0,1.0,0.0,0.0,/en/matches/98b4b5b6/Aston-Villa-Sheffield-United-September-21-2020-Premier-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-27,Sun,Premier League,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,Y,FW,73,0,0,0,0,2,0,0,0,24.0,0.0,0,2.0,0.1,0.1,0.1,4.0,0.0,10.0,16.0,62.5,3.0,15.0,2.0,3.0,1.0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,0.0,0.3333333333333333,0.5119047619047619
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 1–2,Sheffield Utd,Arsenal,Y,FW,55,0,0,0,0,0,0,0,0,18.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,44.4,0.0,9.0,2.0,1.0,0.0,/en/matches/09725cb3/Arsenal-Sheffield-United-October-4-2020-Premier-League,0.0,0.1666666666666666,0.5952380952380952
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-24,Sat,Premier League,Matchweek 6,Away,L 1–2,Sheffield Utd,Liverpool,N,FW,37,0,0,0,0,2,0,0,0,11.0,0.0,0,2.0,0.1,0.1,0.0,1.0,0.0,3.0,4.0,75.0,0.0,7.0,1.0,1.0,1.0,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League,0.0,0.0,0.7307692307692307
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-18,Wed,UEFA Nations League,League B,Away,L 0–1,sct Scotland,il Israel,N,,18,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/605c5c95/Israel-Scotland-November-18-2020-UEFA-Nations-League,0.0,0.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-28,Sat,Premier League,Matchweek 10,Away,L 0–1,Sheffield Utd,West Brom,Y,FW,73,0,0,0,0,2,1,0,0,27.0,0.0,0,2.0,0.1,0.1,0.6,2.0,0.0,12.0,15.0,80.0,2.0,18.0,2.0,3.0,2.0,/en/matches/bd68404c/West-Bromwich-Albion-Sheffield-United-November-28-2020-Premier-League,0.0,0.0,0.0833333333333333
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-06,Sun,Premier League,Matchweek 11,Home,L 1–2,Sheffield Utd,Leicester City,Y,FW,80,0,0,0,0,0,0,0,0,24.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,0.0,7.0,0.0,0.0,0.0,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League,0.0,0.0,0.2619047619047618
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-17,Thu,Premier League,Matchweek 13,Home,L 2–3,Sheffield Utd,Manchester Utd,Y,FW,73,0,1,0,0,1,1,0,0,26.0,2.0,0,1.0,0.1,0.1,0.5,2.0,1.0,14.0,19.0,73.7,1.0,12.0,0.0,0.0,0.0,/en/matches/3b3cc5f6/Sheffield-United-Manchester-United-December-17-2020-Premier-League,0.0,0.0,0.5595238095238095
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-20,Sun,Premier League,Matchweek 14,Away,D 1–1,Sheffield Utd,Brighton,N,"FW,RM",58,0,0,0,0,1,0,1,0,25.0,2.0,1,0.0,0.3,0.3,0.1,2.0,0.0,9.0,14.0,64.3,1.0,12.0,3.0,2.0,1.0,/en/matches/d1273e90/Brighton-and-Hove-Albion-Sheffield-United-December-20-2020-Premier-League,0.5,0.0,0.2738095238095237
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-12-26,Sat,Premier League,Matchweek 15,Home,L 0–1,Sheffield Utd,Everton,Y,FW,45,0,0,0,0,1,1,0,0,25.0,2.0,0,2.0,0.1,0.1,0.0,1.0,0.0,7.0,13.0,53.8,0.0,7.0,0.0,1.0,0.0,/en/matches/870d9436/Sheffield-United-Everton-December-26-2020-Premier-League,0.0,0.1666666666666666,0.6309523809523808
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-12-29,Tue,Premier League,Matchweek 16,Away,L 0–1,Sheffield Utd,Burnley,N,FW,28,0,0,0,0,0,0,1,0,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,6.0,0.0,0.0,0.0,/en/matches/b33de500/Burnley-Sheffield-United-December-29-2020-Premier-League,0.0,0.1666666666666666,0.5128205128205129
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-01-09,Sat,FA Cup,Third round proper,Away,W 3–2,Sheffield Utd,Bristol Rovers,N,,38,1,0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/981a94db/Bristol-Rovers-Sheffield-United-January-9-2021-FA-Cup,1.0,0.1666666666666666,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-01-12,Tue,Premier League,Matchweek 18,Home,W 1–0,Sheffield Utd,Newcastle Utd,Y,FW,57,0,0,0,0,4,0,0,0,31.0,0.0,0,2.0,0.2,0.2,0.6,4.0,0.0,11.0,15.0,73.3,2.0,17.0,2.0,4.0,1.0,/en/matches/18ccfdb9/Sheffield-United-Newcastle-United-January-12-2021-Premier-League,1.0,0.3333333333333333,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-01-17,Sun,Premier League,Matchweek 19,Home,L 1–3,Sheffield Utd,Tottenham,Y,FW,70,0,0,0,0,3,1,0,0,19.0,1.0,0,0.0,0.1,0.1,0.0,3.0,0.0,11.0,13.0,84.6,0.0,9.0,4.0,0.0,0.0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League,0.0,0.6666666666666666,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-01-23,Sat,FA Cup,Fourth round proper,Home,W 2–1,Sheffield Utd,Plymouth Argyle,N,,12,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/ecec9284/Sheffield-United-Plymouth-Argyle-January-23-2021-FA-Cup,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-01-27,Wed,Premier League,Matchweek 20,Away,W 2–1,Sheffield Utd,Manchester Utd,N,FW,21,1,0,0,0,2,1,0,0,12.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,1.0,0.0,/en/matches/6e963555/Manchester-United-Sheffield-United-January-27-2021-Premier-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-01-30,Sat,Premier League,Matchweek 21,Away,L 0–1,Sheffield Utd,Manchester City,Y,FW,77,0,0,0,0,0,0,0,0,23.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,50.0,1.0,9.0,2.0,0.0,0.0,/en/matches/150c80d7/Manchester-City-Sheffield-United-January-30-2021-Premier-League,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-02-02,Tue,Premier League,Matchweek 22,Home,W 2–1,Sheffield Utd,West Brom,N,FW,5,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,1.0,/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League,1.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-02-07,Sun,Premier League,Matchweek 23,Home,L 1–2,Sheffield Utd,Chelsea,Y,FW,61,0,0,0,0,2,0,0,0,10.0,0.0,0,1.0,0.4,0.4,0.0,1.0,0.0,3.0,4.0,75.0,0.0,6.0,1.0,1.0,1.0,/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League,0.0,0.6666666666666666,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-02-10,Wed,FA Cup,Fifth round proper,Home,W 1–0,Sheffield Utd,Bristol City,N,,8,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/5b0b0614/Sheffield-United-Bristol-City-February-10-2021-FA-Cup,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-02-28,Sun,Premier League,Matchweek 26,Home,L 0–2,Sheffield Utd,Liverpool,N,"FW,LW",35,0,0,0,0,2,1,0,0,20.0,0.0,0,1.0,0.3,0.3,0.0,1.0,0.0,13.0,16.0,81.3,1.0,14.0,4.0,2.0,2.0,/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League,0.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-03-03,Wed,Premier League,Matchweek 29,Home,W 1–0,Sheffield Utd,Aston Villa,N,FW,29,0,0,0,0,0,0,0,0,11.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,7.0,1.0,0.0,0.0,/en/matches/3a9c1c4d/Sheffield-United-Aston-Villa-March-3-2021-Premier-League,1.0,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 0–5,Sheffield Utd,Leicester City,Y,FW,62,0,0,0,0,1,0,0,0,10.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,5.0,60.0,1.0,5.0,0.0,1.0,1.0,/en/matches/d3bc5214/Leicester-City-Sheffield-United-March-14-2021-Premier-League,0.0,0.6666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-03-21,Sun,FA Cup,Quarter-finals,Away,L 0–2,Sheffield Utd,Chelsea,N,,16,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/42982e25/Chelsea-Sheffield-United-March-21-2021-FA-Cup,0.0,0.3333333333333333,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-04-03,Sat,Premier League,Matchweek 30,Away,L 1–2,Sheffield Utd,Leeds United,N,"FW,CM,WB",26,0,0,0,0,1,0,0,0,20.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,14.0,71.4,0.0,15.0,0.0,4.0,1.0,/en/matches/c4ed64b9/Leeds-United-Sheffield-United-April-3-2021-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-04-11,Sun,Premier League,Matchweek 31,Home,L 0–3,Sheffield Utd,Arsenal,Y,FW,63,0,0,0,0,0,0,0,0,22.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,0.0,17.0,0.0,1.0,1.0,/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League,0.0,0.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-04-17,Sat,Premier League,Matchweek 32,Away,L 0–1,Sheffield Utd,Wolves,N,"FW,AM",16,0,0,0,0,0,0,0,0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,5.0,1.0,0.0,0.0,/en/matches/07745ff2/Wolverhampton-Wanderers-Sheffield-United-April-17-2021-Premier-League,0.0,0.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-04-24,Sat,Premier League,Matchweek 33,Home,W 1–0,Sheffield Utd,Brighton,N,FW,26,0,0,0,0,0,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,2.0,7.0,1.0,0.0,0.0,/en/matches/1ef0a8f2/Sheffield-United-Brighton-and-Hove-Albion-April-24-2021-Premier-League,1.0,0.0,0.5
