,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2022-09-24,Sat,UEFA Nations League,League C,Home,W 2–1,nir Northern Ireland,xk Kosovo,Y,CB,90,0,0,0,0,1,1,0,0,,,3,,,,,,,,,,,,,,,/en/matches/c7aa63a4/Northern-Ireland-Kosovo-September-24-2022-UEFA-Nations-League,1.0,0.0,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-09-27,Tue,UEFA Nations League,League C,Away,L 1–3,nir Northern Ireland,gr Greece,Y*,CB,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/16b18323/Greece-Northern-Ireland-September-27-2022-UEFA-Nations-League,0.0,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-10-03,Mon,Premier League,Matchweek 9,Home,W 4–0,Leicester City,Nott'ham Forest,Y*,CB,90,0,0,0,0,0,0,0,0,63.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,45.0,57.0,78.9,5.0,32.0,1.0,0.0,0.0,/en/matches/a7976021/Leicester-City-Nottingham-Forest-October-3-2022-Premier-League,1.0,0.3333333333333333,0.1770833333333333
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-10-08,Sat,Premier League,Matchweek 10,Away,L 1–2,Leicester City,Bournemouth,Y*,CB,90,0,0,0,0,1,1,0,0,92.0,3.0,1,1.0,0.2,0.2,0.0,0.0,0.0,70.0,77.0,90.9,3.0,58.0,2.0,0.0,0.0,/en/matches/7db2a40a/Bournemouth-Leicester-City-October-8-2022-Premier-League,0.0,0.6666666666666666,0.5833333333333334
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-11-08,Tue,EFL Cup,Third round,Home,W 3–0,Leicester City,Newport County,Y*,CB,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/06c3f4e7/Leicester-City-Newport-County-November-8-2022-EFL-Cup,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2023-03-11,Sat,Premier League,Matchweek 27,Home,L 1–3,Leicester City,Chelsea,N,LW,1,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,0.0,0.0,/en/matches/bd5571a1/Leicester-City-Chelsea-March-11-2023-Premier-League,0.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2023-05-15,Mon,Premier League,Matchweek 36,Home,L 0–3,Leicester City,Liverpool,Y*,CB,88,0,0,0,0,0,0,0,0,49.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,67.5,1.0,20.0,0.0,0.0,0.0,/en/matches/7dd0fbd7/Leicester-City-Liverpool-May-15-2023-Premier-League,0.0,0.3333333333333333,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2023-05-22,Mon,Premier League,Matchweek 37,Away,D 0–0,Leicester City,Newcastle Utd,Y*,CB,62,0,0,0,0,0,0,0,0,22.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/807863d8/Newcastle-United-Leicester-City-May-22-2023-Premier-League,0.5,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2023-05-28,Sun,Premier League,Matchweek 38,Home,W 2–1,Leicester City,West Ham,Y*,CB,90,0,0,0,0,0,0,1,0,78.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,56.0,66.0,84.8,3.0,50.0,0.0,0.0,0.0,/en/matches/a96c9915/Leicester-City-West-Ham-United-May-28-2023-Premier-League,1.0,0.1666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2023-06-16,Fri,Euro Qualifying,Group stage,Away,L 0–1,nir Northern Ireland,dk Denmark,Y*,CB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/2915ac5c/Denmark-Northern-Ireland-June-16-2023-Euro-Qualifying,0.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2023-06-19,Mon,Euro Qualifying,Group stage,Home,L 0–1,nir Northern Ireland,kz Kazakhstan,Y*,CB,63,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c2193105/Northern-Ireland-Kazakhstan-June-19-2023-Euro-Qualifying,0.0,0.5,0.5
